FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
VICKERY ENVIRONMENTAL INC.,VICKERY,OH,41.36826,-82.98319,WASTE MANAGEMENT INC,Hazardous Waste,Dioxin and dioxin-like compounds,NO,YES,Dioxin,YES,YES,NO,0.4737948842
STEELFAB INC. (CHARLOTTE),CHANDLER,AZ,33.32298,-111.83288,STEELFAB INC,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,80824.655
AMERICAN ROCK PRODUCTS HANFORD,RICHLAND,WA,46.317034,-119.293478,CRH AMERICAS INC,Nonmetallic Mineral Product,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,7552.299999999999
SAFETY-KLEEN SYSTEMS,DOLTON,IL,41.6445,-87.6062,CLEAN HARBORS INC,Hazardous Waste,Cyclohexane,NO,NO,TRI,NO,NO,NO,823206.1799999999
WALD LLC,MAYSVILLE,KY,38.638889,-83.747222,,Fabricated Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,354.55999999999995
VALVOLINE,DEER PARK,TX,29.73317,-95.09654,VGP HOLDINGS LLC,Petroleum,Zinc compounds,NO,NO,TRI,NO,NO,NO,507.69000000000005
READY MIXED CONCRETE CO PLANT 14,LAFAYETTE,CO,39.97869,-105.07209,BRANNAN SAND & GRAVEL CO L L C,Nonmetallic Mineral Product,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,0.0
MASTERS MACHINE CO,ROUND POND,ME,43.93795,-69.47353,,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,912.98
PROTECH POWDER COATINGS DBA CHEMIONICS CORP,TALLMADGE,OH,41.06155,-81.41665,,Chemicals,Lead compounds,NO,YES,PBT,NO,YES,NO,151.0
PARKER HANNIFIN CORP O-RING DIV,LEBANON,TN,36.21732,-86.32041,PARKER HANNIFIN CORP,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,5979.52
LIPPERT PLANT 241,WAXAHACHIE,TX,32.44937,-96.83559,LCI INDUSTRIES,Plastics and Rubber,Lead,NO,NO,PBT,YES,YES,NO,1685.2800000000002
AHF PRODUCTS,SOMERSET,KY,37.053889,-84.578889,AHF LLC,Wood Products,Lead,NO,NO,PBT,YES,YES,NO,16.619999999999997
ONLINE PACKAGING INC,PLOVER,WI,44.45108,-89.575916,,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,51.0
POLARIS INDUSTRIES INC HUNTSVILLE FACILITY,MADISON,AL,34.654331,-86.849099,POLARIS INDUSTRIES INC,Transportation Equipment,Toluene,NO,YES,TRI,NO,NO,NO,1358.91
IODITECH INC,KANSAS CITY,MO,39.12491,-94.51332,,Chemicals,Selenium compounds,NO,YES,TRI,NO,NO,NO,30003.16
TEXPAR BAINBRIDGE TERMINAL,BAINBRIDGE,GA,30.977328,-84.627958,ALM HOLDING CO,Petroleum Bulk Terminals,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,16.814999999999998
JOHNS MANVILLE PLANT 01,WATERVILLE,OH,41.53034,-83.70679,BERKSHIRE HATHAWAY,Nonmetallic Mineral Product,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,229868.65
CITGO REFINING & CHEMICALS CO LP-DEEP SEA TERMINAL,CORPUS CHRISTI,TX,27.80382,-97.44441,PDV HOLDING INC.,Petroleum Bulk Terminals,Toluene,NO,YES,TRI,NO,NO,NO,1133.522
GUARDIAN INDUSTRIES - DEWITT,DE WITT,IA,41.81333,-90.52444,KOCH INDUSTRIES INC,Nonmetallic Mineral Product,Lead compounds,NO,YES,PBT,NO,YES,NO,420.211
ASCENT TUBULAR PRODUCTS,MUNHALL,PA,40.409054,-79.891678,SYNALLOY CORP,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,2253.5550000000003
METAL FINISHING CO. INC.,WICHITA,KS,37.66795,-97.34584,,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,1.0
THE TORO CO,EL PASO,TX,31.87878,-106.40186,THE TORO CO,Plastics and Rubber,Acrylonitrile,NO,YES,TRI,YES,NO,NO,0.0
COVENTRY COATINGS CORP,NEWBURGH,NY,41.52225,-74.04402,,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,70596.08
PUBLIC SERVICE CO OF COLORADO HAYDEN STATION,HAYDEN,CO,40.487122,-107.185669,XCEL ENERGY,Electric Utilities,Barium  And Barium Compounds,YES,NO,TRI,NO,NO,NO,4492063.41
OXBOW GREENWOOD LLC,GREENWOOD,MS,33.518417,-90.206667,,Food,n-Hexane,NO,YES,TRI,NO,NO,NO,421714.09
UNILIN FLOORING,THOMASVILLE,NC,35.86743,-80.05013,MOHAWK INDUSTRIES INC,Wood Products,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,9421.24
POTTERS INDUSTRIES LLC,CARLSTADT,NJ,40.846847,-74.099607,,Nonmetallic Mineral Product,Copper,NO,NO,TRI,NO,NO,NO,46.400000000000006
AQUATIC CO,ELIZABETHTOWN,PA,40.1624,-76.65679,AMERICAN BATH GROUP LLC,Plastics and Rubber,Styrene,NO,YES,TRI,YES,NO,NO,91200.7
BALL METAL BEVERAGE CONTAINER CORP,MIDDLETOWN,NY,41.46035,-74.36197,BALL CORP,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,12.33
TTM TECHNOLOGIES N.A. LLC,CHIPPEWA FALLS,WI,44.94116,-91.36088,TTM TECHNOLOGIES INC,Computers and Electronic Products,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,354616.51
SMELTER SERVICE CORP,MOUNT PLEASANT,TN,35.52743,-87.20618,,Primary Metals,Manganese,NO,YES,TRI,NO,NO,NO,2789104.5
TRIVIUM PACKAGING USA INC,SPARKS,NV,39.550117,-119.542494,TRIVIUM PACKAGING US HOLDING,Fabricated Metals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,126828.81
SOUTHWEST DISTRIBUTING CO.,MESA,AZ,33.405,-111.8325,,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,0.0
BRENNTAG SOUTHWEST INC LONG VIEW,LONGVIEW,TX,32.497936,-94.817962,BRENNTAG N.A. INC,Chemical Wholesalers,Ethylene glycol,NO,YES,TRI,NO,NO,NO,0.0
HOOD CONTAINER CORP,WAVERLY,TN,36.083371,-87.93641,,Paper,Hydrogen sulfide,NO,NO,TRI,NO,NO,NO,197771.01
CLEAN HARBORS EL DORADO LLC,EL DORADO,AR,33.2044,-92.6308,CLEAN HARBORS INC,Hazardous Waste,Perfluorooctylsulfonyl fluoride,NO,NO,TRI,NO,NO,YES,257.45
FLORIDA'S NATURAL GROWERS INC.,LAKE WALES,FL,27.909614,-81.600433,,Food,Ammonia,NO,NO,TRI,NO,NO,NO,75000.86
WILBUR ELLIS CO LLC RIO LINDA HUB,RIO LINDA,CA,38.686872,-121.481652,WILBUR-ELLIS CO LLC,Chemicals,Chlorsulfuron,NO,NO,TRI,NO,NO,NO,1.0
PEAK ASPHALT LLC RAWLINS PLANT,RAWLINS,WY,41.7878,-107.211345,IDAHO ASPHALT SUPPLY INC,Petroleum,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,1.22
BASF CORP,MONACA,PA,40.660554,-80.347521,BASF CORP,Chemicals,Ethyl acrylate,NO,YES,TRI,YES,NO,NO,11724.12
ROCHESTER METAL PRODUCTS CORP,ROCHESTER,IN,41.06933,-86.2102,,Primary Metals,Lead,NO,NO,PBT,YES,YES,NO,413.35
ALLIED PETROCHEMICAL PLANT,ALVIN,TX,29.318786,-95.254903,,Petroleum,Cyclohexane,NO,NO,TRI,NO,NO,NO,5000.0
MADISON CHEMICAL CO INC,MADISON,IN,38.7507,-85.44991,,Chemicals,Nitric acid,NO,NO,TRI,NO,NO,NO,0.0
AURORIUM LLC - ZEELAND,ZEELAND,MI,42.815845,-86.00946,AURORIUM HOLDINGS LLC,Chemicals,Pyridine,NO,NO,TRI,YES,NO,NO,434089.52
INDUSTRIAL LAMINATES/NORPLEX INC,POSTVILLE,IA,43.09011,-91.5549,INDUSTRIAL DIELECTRICS INC,Plastics and Rubber,"N,N-Dimethylformamide",NO,YES,TRI,YES,NO,NO,273715.63
COSACO LLC,HOUSTON,TX,29.62164,-95.41636,MBK USA HOLDINGS INC,Chemicals,Copper  And Copper Compounds,YES,NO,TRI,NO,NO,NO,9065.54
UNIMETAL SURFACE FINISHING LLC,NAUGATUCK,CT,41.50552,-73.02424,,Fabricated Metals,Copper  And Copper Compounds,YES,NO,TRI,NO,NO,NO,34298.719999999994
EVRAZ ROCKY MOUNTAIN STEEL,PUEBLO,CO,38.232627,-104.607257,EVRAZ INC N.A.,Primary Metals,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,122240.12
FORTERRA PIPE & PRECAST - SAN ANTONIO,SAN ANTONIO,TX,29.43885,-98.405323,,Nonmetallic Mineral Product,Lead,NO,NO,PBT,YES,YES,NO,2.0500000000000003
HERITAGE THERMAL OF TEXAS LLC,ORANGE,TX,30.053617,-93.754431,,Hazardous Waste,"1,1,1,2-Tetrachloroethane",NO,NO,TRI,YES,NO,NO,112975.6
CENTRAL IOWA READY MIX,BOONE,IA,42.05705,-93.85587,RASSMUSSEN GROUP,Nonmetallic Mineral Product,Lead,NO,NO,PBT,YES,YES,NO,1456.05
KENNECOTT UTAH COPPER SMELTER & REFINERY,MAGNA,UT,40.734036,-112.14104,RIO TINTO AMERICA INC,Primary Metals,Manganese  And Manganese Compounds,YES,YES,TRI,NO,NO,NO,155476.68
PURINA ANIMAL NUTRITION LLC - ORRVILLE,ORRVILLE,OH,40.864999,-81.759565,LAND O LAKES INC,Food,Manganese compounds,NO,YES,TRI,NO,NO,NO,0.0
SUNSHINE SILVER MINE,KELLOGG,ID,47.508709,-116.024196,SILVER OPPORTUNITY PARTNERS LLC,Metal Mining,Arsenic,NO,YES,TRI,YES,NO,NO,0.25
TESORO - VANCOUVER WA TERMINAL,VANCOUVER,WA,45.637698,-122.697177,MARATHON PETROLEUM CORP,Petroleum Bulk Terminals,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,82.95
INEOS NITRILES USA LLC           GREEN LAKE PLANT,PORT LAVACA,TX,28.570964,-96.83341,INEOS US I INC,Chemicals,Molybdenum trioxide,NO,NO,TRI,YES,NO,NO,332248.81
ELECTRO-SPEC INC,LEXINGTON,SC,33.95854,-81.24119,ELECTRO-SPEC INC,Fabricated Metals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,40321.0
TEKNOR APEX ELASTOMERS INC.,LEOMINSTER,MA,42.51536,-71.75069,TEKNOR APEX CO,Plastics and Rubber,Zinc compounds,NO,NO,TRI,NO,NO,NO,10673.1
U.S. NAVY NAVAL AIR STATION PENSACOLA,PENSACOLA,FL,30.339499,-87.333323,US DEPARTMENT OF DEFENSE,Other,Lead,NO,NO,PBT,YES,YES,NO,340253.26
COOPER B-LINE INC PINCKNEYVILLE ILLINOIS,PINCKNEYVILLE,IL,38.085494,-89.359592,EATON CORP,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,580.3199999999999
AKRON PAINT & VARNISH INC.,AKRON,OH,41.04902,-81.52919,,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,1109490.89
TRUTH HARDWARE CORP-OWATONNA,OWATONNA,MN,44.08436,-93.24399,TYMAN PLC,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,276.495
GD ENERGY PRODUCTS - TULSA,TULSA,OK,36.095432,-95.883768,GD ENERGY PRODUCTS LLC,Machinery,Copper,NO,NO,TRI,NO,NO,NO,1138576.0
MCGEAN-ROHCO INC,LIVONIA,MI,42.38151,-83.42288,MCGEAN-ROHCO INC,Chemicals,Formic acid,NO,NO,TRI,NO,NO,NO,28250.63
U.S. DOD USAF NELLIS AFB TEST & TRAINGING RANGE,NELLIS AFB,NV,36.24056,-115.04125,US DEPARTMENT OF DEFENSE,Other,Copper,NO,NO,TRI,NO,NO,NO,57395.58
FCA US WARREN TRUCK ASSEMBLY PLANT,WARREN,MI,42.45544,-83.040949,FCA US LLC,Transportation Equipment,Manganese  And Manganese Compounds,YES,YES,TRI,NO,NO,NO,263259.82999999996
PLM STEEL PIPES & TUBES,LAREDO,TX,27.61097,-99.51407,,Primary Metals,Chromium,NO,YES,TRI,NO,NO,NO,3088.64
TIGER PLANT,ORLA,TX,31.99271,-104.05673,ENLINK MIDSTREAM OPERATING LP,Natural Gas Processing,Ethylbenzene,NO,YES,TRI,YES,NO,NO,88.99000000000001
KENYON INDUSTRIES INC.,KENYON,RI,41.445937,-71.626246,BROOKWOOD COS INC,Textiles,"N,N-Dimethylformamide",NO,YES,TRI,YES,NO,NO,79464.97
JB RADIATOR SPECIALITIES INC,SACRAMENTO,CA,38.50241,-121.39416,,Transportation Equipment,Copper,NO,NO,TRI,NO,NO,NO,133712.90000000002
JOHN A. BIEWER OF ILLINOIS,SENECA,IL,41.310374,-88.595067,JOHN A BIEWER LUMBER CO,Wood Products,Copper compounds,NO,NO,TRI,NO,NO,NO,0.0
MYCONE DENTAL SUPPLY CO. INC. CHERRY HILL NJ,CHERRY HILL,NJ,39.935667,-75.039722,,Chemicals,Benzoyl peroxide,NO,YES,TRI,NO,NO,NO,0.41
COEUR ROCHESTER INC,LOVELOCK,NV,40.288267,-118.141222,COEUR MINING INC,Metal Mining,Manganese,NO,YES,TRI,NO,NO,NO,118424.16
UNIMETAL SURFACE FINISHING LLC,THOMASTON,CT,41.66935,-73.07774,UNIMETAL SURFACE FINISHING LLC,Fabricated Metals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,29255.0
RESCO PRODUCTS INC,HAMMOND,IN,41.6125,-87.4625,RESCO PRODUCTS INC,Nonmetallic Mineral Product,Phenol,NO,YES,TRI,NO,NO,NO,5564.12
JOAQUIN GAS PLANT,JOAQUIN,TX,31.91059,-94.0591,ENERGY TRANSFER PARTNERS LP,Natural Gas Processing,Benzene,NO,YES,TRI,YES,NO,NO,0.0
HONDA DEVELOPMENT & MANUFACTURING OF AMERICA LLC,EAST LIBERTY,OH,40.338887,-83.566349,AMERICAN HONDA MOTOR CO INC,Transportation Equipment,Zinc compounds,NO,NO,TRI,NO,NO,NO,42317.33
TRIMARK CORP,NEW HAMPTON,IA,43.06412,-92.33075,,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,1.05
HARVEST FOUR CORNERS,DURANGO,CO,37.144052,-107.786349,HARVEST MIDSTREAM CO,Natural Gas Processing,Cyclohexane,NO,NO,TRI,NO,NO,NO,40953.97
THOMAS HILL ENERGY CENTER,CLIFTON HILL,MO,39.5531,-92.6392,ASSOCIATED ELECTRIC COOPERATIVE INC,Electric Utilities,Vanadium compounds,NO,NO,TRI,NO,NO,NO,251661.5
FORMULATED SOLUTIONS LLC,LARGO,FL,27.879715,-82.760788,FORMULATED SOLUTIONS LLC.,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,68537.3
BOWEN STEAM ELECTRIC GENERATING PLANT,CARTERSVILLE,GA,34.134,-84.922889,SOUTHERN CO,Electric Utilities,Beryllium  And Beryllium Compounds,YES,YES,TRI,YES,NO,NO,7046.2
APEX INTERNATIONAL MFG,EDEN PRAIRIE,MN,44.87173,-93.40347,APEX INTERNATIONAL MFG INC,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,171512.64
ATLANTIC POLE & PILING - NEWSOMS,NEWSOMS,VA,36.62212,-77.1421,KOPPERS INC,Wood Products,Lead,NO,NO,PBT,YES,YES,NO,67.63
CLEAN HARBORS EL DORADO LLC,EL DORADO,AR,33.2044,-92.6308,CLEAN HARBORS INC,Hazardous Waste,Acrylic acid,NO,YES,TRI,NO,NO,NO,343824.45
GENERAL MOTORS GM VA FACTORY ZERO ASSEMBLY PLANT,DETROIT,MI,42.381971,-83.044919,GENERAL MOTORS LLC,Transportation Equipment,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,53522.630000000005
ALCOA USA CORP.,MASSENA,NY,44.965835,-74.8935,ALCOA CORP,Primary Metals,Chromium,NO,YES,TRI,NO,NO,NO,7676.98
KICKHAEFFER MANUFACTURING CO LLC,PORT WASHINGTON,WI,43.37453,-87.88739,,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,503585.1
ECO FINISHING,FRIDLEY,MN,45.06175,-93.27684,,Fabricated Metals,Zinc compounds,NO,NO,TRI,NO,NO,NO,239976.47
WEBSTER-HOFF CORP,GLENDALE HEIGHTS,IL,41.91833,-88.05681,,Fabricated Metals,Ammonia,NO,NO,TRI,NO,NO,NO,51.0
EVONIK  CORP,MILTON,WI,42.781111,-88.968889,EVONIK CORP,Chemicals,Chloromethane,NO,YES,TRI,NO,NO,NO,44213.088
SOUTH ATLANTIC GALVANIZING,CLAXTON,GA,32.152782,-81.954544,SOUTH ATLANTIC LLC,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,26304.205
INEOS COMPOSITES US LLC,COMMERCE,CA,33.983333,-118.133333,INEOS ENTERPRISES US HOLDCO LLC,Chemicals,Dicyclopentadiene,NO,NO,TRI,NO,NO,NO,54897.92
