FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
EQ DETROIT INC,DETROIT,MI,42.36591,-83.04774,REPUBLIC SERVICES INC,Hazardous Waste,Antimony  And Antimony Compounds,YES,YES,TRI,NO,NO,NO,84450.92
AGILYX,TIGARD,OR,45.424312,-122.761402,,Chemicals,Styrene,NO,YES,TRI,YES,NO,NO,289277.95
OLDCASTLE PRECAST INC,LEBANON,TN,36.19046,-86.41999,CRH AMERICAS INC,Nonmetallic Mineral Product,Mercury compounds,NO,YES,PBT,NO,YES,NO,3.24
MXI ENVIRONMENTAL SERVICES LLC,ABINGDON,VA,36.7375,-81.90265,,Other,Heptachlor,NO,YES,PBT,YES,YES,NO,16.0
MOTIVA-PORT ARTHUR TERMINAL,PORT ARTHUR,TX,29.831111,-93.957222,ARAMCO SERVICES CO,Petroleum Bulk Terminals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,201865.83
POSCO INC,WILMINGTON,MA,42.604163,-71.162666,,Chemical Wholesalers,Styrene,NO,YES,TRI,YES,NO,NO,0.0
SAFC INC.,MADISON,WI,43.0558,-89.47143,EMD HOLDING CORP,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,66275.6
COVESTRO LLC,BAYTOWN,TX,29.7575,-94.903056,COVESTRO LLC,Chemicals,Phenol,NO,YES,TRI,NO,NO,NO,527274.0
HERITAGE THERMAL SERVICES,EAST LIVERPOOL,OH,40.631622,-80.54632,HERITAGE-WTI LLC,Hazardous Waste,"1,2-Dichloroethylene",NO,NO,TRI,NO,NO,NO,95787.21
LYONDELLBASELL ADVANCED POLYMERS INC.,PLYMOUTH,IN,41.350447,-86.321626,LYONDELLBASELL INDUSTRIES,Chemicals,Methyl methacrylate,NO,YES,TRI,NO,NO,NO,13387.95
U.S. DOE BROOKHAVEN NATIONAL LABORATORY,UPTON,NY,40.86,-72.869583,US DEPARTMENT OF ENERGY,Other,Polychlorinated biphenyls,NO,YES,PBT,YES,YES,NO,16.0
CONCRETE PIPE & PRECAST LLC-OAKBORO PLANT,OAKBORO,NC,35.224216,-80.337633,CONCRETE PIPE & PRECAST LLC,Nonmetallic Mineral Product,Lead,NO,NO,PBT,YES,YES,NO,1.7799999999999998
US NITROGEN LLC,MIDWAY,TN,36.1939,-83.00266,AUSTIN POWDER HOLDINGS CO,Chemicals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,94092.02
CMC REBAR-FL-TAMPA,PLANT CITY,FL,28.06208,-82.13271,COMMERCIAL METALS CO,Fabricated Metals,Nickel compounds,NO,YES,TRI,YES,NO,NO,0.0
BAXTER HEALTHCARE CORP,MOUNTAIN HOME,AR,36.360028,-92.386111,BAXTER INTERNATIONAL INC,Plastics and Rubber,Ethylene glycol,NO,YES,TRI,NO,NO,NO,2040163.01
MONOSOL - LAPORTE PLANT,LA PORTE,IN,41.63104,-86.70895,MONOSOL,Plastics and Rubber,Methanol,NO,YES,TRI,NO,NO,NO,156816.0
FOLEY PRODUCTS CO - HERMITAGE,HERMITAGE,TN,36.1823,-86.6239,FOLEY PRODUCTS CO LLC,Nonmetallic Mineral Product,Lead,NO,NO,PBT,YES,YES,NO,1.65
CYTEC INDUSTRIES INC,MOUNT PLEASANT,TN,35.5249,-87.2431,SOLVAY HOLDING INC,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,3136062.37
VISIONMARK NAMEPLATE CO,NEW BREMEN,OH,40.42965,-84.39349,,Fabricated Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,395281.29
JACUZZI LUXURY BATH,VALDOSTA,GA,30.80013,-83.2779,JUSI HOLDINGS INC,Plastics and Rubber,Dimethyl phthalate,NO,YES,TRI,NO,NO,NO,241.4
HERITAGE THERMAL OF TEXAS LLC,ORANGE,TX,30.053617,-93.754431,,Hazardous Waste,Toxaphene,NO,YES,PBT,YES,YES,NO,1024.025
FLINT HILLS RESOURCES PINE BEND LLC,ROSEMOUNT,MN,44.764434,-93.039484,KOCH INDUSTRIES INC,Petroleum,Anthracene,NO,YES,TRI,NO,NO,NO,82.12
APOLLO STEEL CO,LINCOLN,NE,40.87065,-96.61974,NEBCO INC,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,854.8900000000001
INTEL CORP-RONLER ACRES CAMPUS,HILLSBORO,OR,45.543333,-122.917222,INTEL CORP,Computers and Electronic Products,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,228025.9
SOLVAY USA INC,BATON ROUGE,LA,30.50986,-91.18465,SYENSQO SA,Chemicals,Catechol,NO,YES,TRI,YES,NO,NO,696296.08
EXXONMOBIL BAYTOWN CHEMICAL PLANT (PART),BAYTOWN,TX,29.73934,-95.022404,EXXON MOBIL CORP,Chemicals,"N,N-Dimethylformamide",NO,YES,TRI,YES,NO,NO,1.05
SUN COAST RESOURCES EDNA WAREHOUSE,EDNA,TX,28.97802,-96.66417,,Petroleum Bulk Terminals,Ethylbenzene,NO,YES,TRI,YES,NO,NO,496.8
