FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
TESORO REFINING & MARKETING CO LLC,ANACORTES,WA,48.489534,-122.564292,MARATHON PETROLEUM CORP,Petroleum,Toluene,NO,YES,TRI,NO,NO,NO,1016323.92
HOOD INDUSTRIES INC.,METCALF,GA,30.70159,-83.98818,HOOD COS INC,Wood Products,Dioxin and dioxin-like compounds,NO,YES,Dioxin,YES,YES,NO,0.0041446856
PPG EUCLID PRETREATMENT & SPECIALTY PRODUCTS,EUCLID,OH,41.58585,-81.52003,PPG INDUSTRIES INC,Chemicals,Formic acid,NO,NO,TRI,NO,NO,NO,2643.0
WESTROCK VIRGINIA CORP,COVINGTON,VA,37.796355,-79.992817,WESTROCK CO,Paper,Acetaldehyde,NO,YES,TRI,YES,NO,NO,490051.02
GELEST INC,GLEN ROCK,PA,39.818601,-76.6872,,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,14.9
NORTH AMERICAN HOGANAS HIGH ALLOYS LLC,JOHNSTOWN,PA,40.294769,-78.916457,NORTH AMERICAN HOGANAS INC,Primary Metals,Nickel,NO,YES,TRI,YES,NO,NO,177622.475
THE DOW CHEMICAL CO - BEAUMONT ANILINE,NEDERLAND,TX,30.014764,-94.028837,DOW INC,Chemicals,"1,3-Phenylenediamine",NO,NO,TRI,NO,NO,NO,200549.0
"REEF SERVICES, LLC",TYLER,TX,32.420574,-95.175728,ROCKWATER ENERGY SOLUTIONS INC,Chemicals,Formaldehyde,NO,YES,TRI,YES,NO,NO,2501.0
ORION ENGINEERED CARBONS-IVANHOE CARBON BLACK PLANT,FRANKLIN,LA,29.775416,-91.734954,,Chemicals,Benzene,NO,YES,TRI,YES,NO,NO,137700.91999999998
CLEVELAND-CLIFFS MONESSEN COKE LLC,MONESSEN,PA,40.1632,-79.8861,CLEVELAND-CLIFFS INC,Petroleum,Hydrogen sulfide,NO,NO,TRI,NO,NO,NO,4411179.98
DDP SPECIALTY ELECTRONIC MATERIALS US 5 LLC,WEST ALEXANDRIA,OH,39.744311,-84.526162,DUPONT DE NEMOURS INC,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,2371421.99
NEW ENGLAND WIRE TECHNOLOGIES,LISBON,NH,44.21558,-71.90625,MJM HOLDINGS INC,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,1804115.96
INX INTERNATIONAL INK CO,APPLETON,WI,44.2733,-88.45339,INX INTERNATIONAL INK CO,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,0.0
ALLEIMA SPECIAL METALS LLC,KENNEWICK,WA,46.145258,-119.011172,ALLEIMA USA LLC,Primary Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,573300.75
ALLIED FINISHING INC,KENTWOOD,MI,42.88889,-85.56933,,Fabricated Metals,Nickel compounds,NO,YES,TRI,YES,NO,NO,410890.88
MEYER UTILITY STRUCTURES LLC PLT NO 1662,STEELE,AL,33.926263,-86.173502,ARCOSA INC,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,9.419999999999998
PINNACLE FOODS,FAYETTEVILLE,AR,36.048944,-94.177167,CONAGRA FOODS INC,Food,Ammonia,NO,NO,TRI,NO,NO,NO,170039.99
ALBEMARLE CORP,BATON ROUGE,LA,30.49375,-91.17874,ALBEMARLE CORP,Chemicals,n-Hexane,NO,YES,TRI,NO,NO,NO,22922.35
SIMS PRECIOUS METALS,FRANKLIN PARK,IL,41.94563,-87.911164,METAL MANAGEMENT MIDWEST INC.,Primary Metals,Copper compounds,NO,NO,TRI,NO,NO,NO,1692241.4
ROCKY MOUNTAIN METAL CONTAINER,GOLDEN,CO,39.7667,-105.1949,,Fabricated Metals,Formaldehyde,NO,YES,TRI,YES,NO,NO,54106.03
AMG VANADIUM LLC,CAMBRIDGE,OH,39.983823,-81.573202,METALLURG INC,Primary Metals,Vanadium compounds,NO,NO,TRI,NO,NO,NO,401798.18000000005
DEPUY SYNTHES A JOHNSON & JOHNSON CO,RAYNHAM,MA,41.89985,-71.03087,JOHNSON & JOHNSON INC,Miscellaneous Manufacturing,Chromium,NO,YES,TRI,NO,NO,NO,275437.07999999996
WORTHEN INDUSTRIES INC UPACO DIV,NASHUA,NH,42.710417,-71.438582,WF HOLDINGS INC,Chemicals,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,707.54
ARGOS CEMENT HARLEYVILLE PLANT,HARLEYVILLE,SC,33.226205,-80.452832,ARGOS USA CORP,Nonmetallic Mineral Product,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,0.0
NUCERA SOLUTIONS LLC,BARNSDALL,OK,36.554524,-96.162501,,Chemicals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,460.76
HOMELAND ENERGY SOLUTIONS LLC,LAWLER,IA,43.073373,-92.138309,,Chemicals,Benzene,NO,YES,TRI,YES,NO,NO,0.0
GERDAU AMERISTEEL US INC,DULUTH,MN,46.7586,-92.10836,GERDAU USA INC,Fabricated Metals,Nickel compounds,NO,YES,TRI,YES,NO,NO,4.359999999999999
PILOT THOMAS LOGISTICS LLC - MORGANTOWN BULK PLANT,MORGANTOWN,WV,39.572562,-79.974034,MAXUM ENTERPRISES LLC,Petroleum Bulk Terminals,Naphthalene,NO,YES,TRI,YES,NO,NO,0.0
COLONY FACTORY CRAFTED HOMES,SHIPPENVILLE,PA,41.23234,-79.43054,CAVCO INDUSTRIES INC,Wood Products,Diisocyanates,NO,NO,TRI,NO,NO,NO,0.0
TRINITY ASPHALT INC.-HENDERSON,HENDERSON,TX,32.271895,-94.811079,ERGON INC,Petroleum,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,0.0
PIONEER AMERICAS LLC (DBA OLIN CHLOR ALKALI PRODUCTS),SAINT GABRIEL,LA,30.241508,-91.105631,OLIN CORP,Chemicals,Chlorine,NO,YES,TRI,NO,NO,NO,7602601.18
GLOBAL ADVANCED METALS USA,BOYERTOWN,PA,40.344604,-75.613052,,Primary Metals,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,1148342.38
MSSC-US,HOPKINSVILLE,KY,36.82986,-87.43815,MSSC US,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,224360.00000000003
MANDO GEORGIA CASTING FACILITY,HOGANSVILLE,GA,33.170071,-84.860359,MANDO AMERICA CORP,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,415.78
MORTON INDUSTRIES LLC,MORTON,IL,40.625948,-89.453878,,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,72.0
HUBBARD-HALL INC,INMAN,SC,35.05655,-82.09596,HUBBARD-HALL INC,Chemical Wholesalers,Sodium nitrite,NO,NO,TRI,NO,NO,NO,3761.22
SIERRA ELECTROTEK LLC,OAK CREEK,WI,42.90456,-87.9272,,Computers and Electronic Products,Lead compounds,NO,YES,PBT,NO,YES,NO,23.0
LINE-X LLC,HUNTSVILLE,AL,34.65954,-86.77505,,Chemicals,Mixture,NO,NO,TRI,NO,NO,NO,2.0
US ARMY LAKE CITY ARMY AMMUNITION PLANT,INDEPENDENCE,MO,39.103996,-94.280859,US DEPARTMENT OF DEFENSE,Fabricated Metals,Nitroglycerin,NO,NO,TRI,NO,NO,NO,31318.78
EAST SIDE PLATING INC PLANTS  1-3,PORTLAND,OR,45.462129,-122.635923,EAST SIDE PLATING INC,Fabricated Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,108.01
NOV RIG TECHNOLOGIES BAMMEL,HOUSTON,TX,29.93752,-95.50031,NATIONAL OILWELL VARCO LP,Machinery,Lead,NO,NO,PBT,YES,YES,NO,7255.51
WEATHERLY CASTING & MACHINE CO,WEATHERLY,PA,40.94485,-75.82704,,Primary Metals,Chromium,NO,YES,TRI,NO,NO,NO,0.0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,CARSON,CA,33.815889,-118.243953,TESORO CORP,Petroleum Bulk Terminals,"1,3-Butadiene",NO,YES,TRI,YES,NO,NO,0.86
MARATHON MANDAN REFINERY,MANDAN,ND,46.8441,-100.8855,MARATHON PETROLEUM CORP,Petroleum,Dioxin and dioxin-like compounds,NO,YES,Dioxin,YES,YES,NO,0.0109790075999997
TAMINCO US LLC,PACE,FL,30.580587,-87.137802,EASTMAN CHEMICAL CO,Chemicals,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,9072.96
HOUSTON PLATING & COATINGS LLC,SOUTH HOUSTON,TX,29.65893,-95.24859,,Fabricated Metals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,171461.21
BRAEBURN ALLOY STEEL LLC,LOWER BURRELL,PA,40.61299,-79.71541,G.O. CARLSON INC.,Primary Metals,Chromium,NO,YES,TRI,NO,NO,NO,100252.95
BOSS PRODUCTS A DIV OF THE TORO CO,IRON MOUNTAIN,MI,45.843887,-88.046172,TORO CO,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,48223046.18
COVESTRO LLC.,FRANKFORT,IN,40.279256,-86.56431,COVESTRO LLC,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,0.0
SUPERIOR INDUSTRIAL SOLUTIONS INC.,INDIANAPOLIS,IN,39.73777,-86.16424,SUPERIOR INDUSTRIAL SOLUTIONS INC,Chemical Wholesalers,Ethylbenzene,NO,YES,TRI,YES,NO,NO,0.0
WESTLAKE CHEMICALS & VINYLS LLC,WESTLAKE,LA,30.252222,-93.284444,WESTLAKE CORP,Chemicals,"1,1,2-Trichloroethane",NO,YES,TRI,NO,NO,NO,11571.01
GIFFIN INC,AUBURN HILLS,MI,42.708331,-83.260238,,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,0.0
FLAKEBOARD AMERICA LTD BENNETTSVILLE,BENNETTSVILLE,SC,34.595452,-79.776449,ARAUCO N.A.,Wood Products,Ammonia,NO,NO,TRI,NO,NO,NO,10500.0
NOV COATING HOUSTON,HOUSTON,TX,29.673672,-95.386108,NATIONAL OILWELL VARCO LP,Fabricated Metals,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,2665.68
ARKEMA COATING RESINS PLANT,TORRANCE,CA,33.856617,-118.353647,ARKEMA DELAWARE INC,Chemicals,Acrylic acid,NO,YES,TRI,NO,NO,NO,0.0
FREEPORT-MCMORAN SIERRITA INC,GREEN VALLEY,AZ,31.876444,-111.100472,FREEPORT-MCMORAN INC,Metal Mining,Molybdenum trioxide,NO,NO,TRI,YES,NO,NO,37031.619999999995
VALTRIS SPECIALTY CHEMICALS-DELAWARE RIVER PLANT,BRIDGEPORT,NJ,39.80142,-75.35499,POLYMER ADDITIVES INC,Chemicals,Phenol,NO,YES,TRI,NO,NO,NO,287303.51599999995
ASTEC INC,CHATTANOOGA,TN,34.996368,-85.300491,ASTEC INDUSTRIES INC,Machinery,Aluminum (fume or dust),NO,NO,TRI,NO,NO,NO,2460.42
UNIVERSAL PRODUCTS INC.,GODDARD,KS,37.65418,-97.56705,,Plastics and Rubber,Mercury compounds,NO,YES,PBT,NO,YES,NO,62041.12
CHS MCPHERSON REFINERY - SRU,MCPHERSON,KS,38.347278,-97.673846,CHS INC,Petroleum,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,196375.15
TOLEDO REFINING CO LLC,OREGON,OH,41.6295,-83.4965,PBF ENERGY INC,Petroleum,Lead,NO,NO,PBT,YES,YES,NO,3884.54
KRONOSPAN LLC,EASTABOGA,AL,33.6103,-85.9742,,Wood Products,Methanol,NO,YES,TRI,NO,NO,NO,946967.04
GEORGIA-PACIFIC PANEL PRODUCTS LLC,HOPE,AR,33.735016,-93.63399,KOCH INDUSTRIES INC,Wood Products,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,66.01599999999999
CANFOR SOUTHERN PINE - MOBILE AL,MOBILE,AL,30.725047,-88.075076,CANFOR SOUTHERN PINE INC,Wood Products,Methanol,NO,YES,TRI,NO,NO,NO,126826.04
LIMESTONE ELECTRIC  GENERATING STATION,JEWETT,TX,31.423182,-96.251658,NRG ENERGY INC,Electric Utilities,Lead compounds,NO,YES,PBT,NO,YES,NO,68917.01000000001
OUTOKUMPU STAINLESS USA LLC,CALVERT,AL,31.1522,-87.9858,,Primary Metals,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,6882117.14
PPG BRAZIL LIQUID,BRAZIL,IN,39.52848,-87.1048,PPG INDUSTRIES INC,Chemicals,Ethylbenzene,NO,YES,TRI,YES,NO,NO,232103.25
TXI-SAN MARCOS READY MIX,SAN MARCOS,TX,29.85129,-97.95891,MARTIN MARIETTA MATERIALS INC,Nonmetallic Mineral Product,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,120.54
JOHN DEERE HORICON WORKS-DT,HORICON,WI,43.45328,-88.63246,DEERE & CO,Machinery,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,92608.08
CRANE COMPOSITES INC.,CHANNAHON,IL,41.460296,-88.183927,CRANE CO,Plastics and Rubber,Zinc compounds,NO,NO,TRI,NO,NO,NO,0.0
CLEVELAND-CLIFFS STEEL CORP,COSHOCTON,OH,40.20669,-81.88549,CLEVELAND-CLIFFS INC,Primary Metals,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,2317071.9
BELL PLANT 1,FORT WORTH,TX,32.808756,-97.160944,TEXTRON INC,Transportation Equipment,Chromium,NO,YES,TRI,NO,NO,NO,38009.0
BLANCHARD METALS PROCESSING CO,SALT LAKE CITY,UT,40.74546,-111.95802,,Fabricated Metals,Ammonia,NO,NO,TRI,NO,NO,NO,25.6
INTERVALA - PITTSBURGH,EAST PITTSBURGH,PA,40.39924,-79.83477,,Computers and Electronic Products,Lead,NO,NO,PBT,YES,YES,NO,4271.05
POTLATCHDELTIC LAND & LUMBER LLC ST MARIES COMPLEX,SAINT MARIES,ID,47.323441,-116.586195,POTLATCHDELTIC CORP,Wood Products,Diisocyanates,NO,NO,TRI,NO,NO,NO,1.06
BRENNTAG MID-SOUTH,DURHAM,NC,35.979401,-78.880293,BRENNTAG N.A. INC,Chemical Wholesalers,Methanol,NO,YES,TRI,NO,NO,NO,4666.6
SOUTHWIRE CO DOUGLAS PLANT,DOUGLAS,GA,31.487423,-82.873934,SOUTHWIRE CO,Electrical Equipment,Copper,NO,NO,TRI,NO,NO,NO,161062.8
RESIN SOLUTIONS LLC - BEAUMONT FACILITY,BEAUMONT,TX,29.97761,-94.21662,RESIN SOLUTIONS LLC,Chemicals,Allyl chloride,NO,YES,TRI,NO,NO,NO,2246.24
OAK GROVE RESOURCES LLC-CONCORD PREP PLANT/OAK GROVE MINE,ADGER,AL,33.44145,-87.13921,SENECA COAL RESOURCES LLC,Coal Mining,Lead compounds,NO,YES,PBT,NO,YES,NO,762511.8300000001
BAKER PETROLITE-RAYNE FACILITY,RAYNE,LA,30.230833,-92.306667,BAKER HUGHES HOLDINGS LLC,Chemical Wholesalers,Cumene,NO,YES,TRI,YES,NO,NO,4504.57
UNIVAR SOLUTIONS USA INC ODESSA,ODESSA,TX,31.87215,-102.30488,UNIVAR SOLUTIONS USA INC,Chemical Wholesalers,Ethylene glycol,NO,YES,TRI,NO,NO,NO,71.15
CMC COATING TOLTEC STEEL,KANKAKEE,IL,41.132091,-87.830296,COMMERCIAL METALS CO,Fabricated Metals,Nickel compounds,NO,YES,TRI,YES,NO,NO,0.0
GREENFIELD GLOBAL WINNEBAGO LLC,WINNEBAGO,MN,43.763198,-94.151226,,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,52303.2
SRM 443 PRINCETON,PRINCETON,TX,33.15837,-96.49959,,Nonmetallic Mineral Product,Lead,NO,NO,PBT,YES,YES,NO,6.699999999999998
GRIFFITH ENERGY - OLEAN,OLEAN,NY,42.07114,-78.395687,SUPERIOR PLUS ENERGY SERVICES INC,Petroleum Bulk Terminals,Naphthalene,NO,YES,TRI,YES,NO,NO,0.0
ARKEMA INC CLEAR LAKE,PASADENA,TX,29.62139,-95.06389,ARKEMA DELAWARE INC,Chemicals,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,1636410.95
AMERICAN BUILDINGS CO EL PASO,EL PASO,IL,40.737875,-88.991737,NUCOR CORP,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,2469.08
RMI TITANIUM CO LLC,NILES,OH,41.18652,-80.78298,HOWMET AEROSPACE INC,Primary Metals,Aluminum (fume or dust),NO,NO,TRI,NO,NO,NO,407614.28
AHLSTROM NA SPECIALTY SOLUTIONS LLC,KAUKAUNA,WI,44.2829,-88.2518,AHLSTROM-MUNKSJO USA INC,Paper,Methanol,NO,YES,TRI,NO,NO,NO,6919834.54
SHERWIN-WILLIAMS CO,RICHMOND,KY,37.720278,-84.285833,THE SHERWIN-WILLIAMS CO,Chemicals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,39648.89
PARKER HANNIFIN CORP MOBILE CYLINDER DIV,BLAINE,MN,45.14002,-93.23292,PARKER HANNIFIN CORP,Machinery,Chromium,NO,YES,TRI,NO,NO,NO,85324.76999999999
AZZ GALVANIZING SERVICES-WASKOM,WASKOM,TX,32.47322,-94.04744,AZZ INC,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,2277.73
VALERO REFINING - NEW ORLEANS LLC,NORCO,LA,29.985278,-90.392778,VALERO ENERGY CORP,Petroleum,Styrene,NO,YES,TRI,YES,NO,NO,115.99
HASTINGS MANUFACTURING CO,HASTINGS,MI,42.6506,-85.28316,,Transportation Equipment,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,41135.69
FRAC-CHEM - PLEASANTON,PLEASANTON,TX,28.96507,-98.47715,VINMAR INTERNATIONAL,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,5002.04
MARATHON MANDAN REFINERY,MANDAN,ND,46.8441,-100.8855,MARATHON PETROLEUM CORP,Petroleum,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,28.82
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,CARSON,CA,33.815889,-118.243953,TESORO CORP,Petroleum Bulk Terminals,"1,3-Butadiene",NO,YES,TRI,YES,NO,NO,1.16
CHS INC.  LAUREL REFINERY,LAUREL,MT,45.65922,-108.76778,CHS INC,Petroleum,Hydrogen sulfide,NO,NO,TRI,NO,NO,NO,304053.03
PAPCO INC,VIRGINIA BEACH,VA,36.84041,-76.14926,WORLD FUEL SERVICES CORP,Petroleum Bulk Terminals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,345.88
LYONDELLBASELL ACETYLS LLC,LA PORTE,TX,29.712222,-95.066667,LYONDELLBASELL FINANCE CO,Chemicals,Hydroquinone,NO,YES,TRI,NO,NO,NO,2.61
AMSTED RAIL CO INC,PETERSBURG,VA,37.202615,-77.363834,AMSTED INDUSTRIES INC,Fabricated Metals,Copper,NO,NO,TRI,NO,NO,NO,355605.63
BASF CORP - FREEPORT SITE,FREEPORT,TX,29.002075,-95.399777,BASF CORP,Chemicals,Phenol,NO,YES,TRI,NO,NO,NO,16309.0
US ECOLOGY TEXAS INC,ROBSTOWN,TX,27.73076,-97.65202,REPUBLIC SERVICES INC,Hazardous Waste,Selenium,NO,YES,TRI,NO,NO,NO,278808.72000000003
JCG FOODS OF ALABAMA LLC,COLLINSVILLE,AL,34.294488,-85.881696,KOCH FOODS INC,Food,Hydrogen sulfide,NO,NO,TRI,NO,NO,NO,117196.0
TDC LLC-CORPUS CHRISTI PLANT,CORPUS CHRISTI,TX,27.80978,-97.43092,GENESIS ENERGY LP,Chemicals,Hydrogen sulfide,NO,NO,TRI,NO,NO,NO,680.4399999999999
EASTON MILL,GREENWICH,NY,43.11147,-73.56985,HOLLINGSWORTH & VOSE CO,Paper,Zinc compounds,NO,NO,TRI,NO,NO,NO,45816.95
MPC PLATING CO LLC,BROOKLYN,OH,41.45187,-81.75318,,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,508.84
LYONDELLBASELL ADVANCED POLYMERS INC.,EVANSVILLE,IN,38.11414,-87.557291,LYONDELLBASELL FINANCE CO,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,0.0
HONEYWELL INTERNATIONAL INC,GREEN ISLAND,NY,42.748889,-73.695833,HONEYWELL INTERNATIONAL INC,Transportation Equipment,Copper,NO,NO,TRI,NO,NO,NO,554950.77
FLINT HILLS RESOURCES CORPUS CHRISTI LLC SAN ANTONIO,SAN ANTONIO,TX,29.4263,-98.3928,KOCH INDUSTRIES INC,Petroleum Bulk Terminals,Naphthalene,NO,YES,TRI,YES,NO,NO,132.09
HOLCIM SOLUTIONS & PRODUCTS (US) LLC,JACKSONVILLE,FL,30.318056,-81.759721,HOLCIM PARTICIPATIONS (US),Plastics and Rubber,Diisocyanates,NO,NO,TRI,NO,NO,NO,6079.11
HOL-MAC CORP P2,BAY SPRINGS,MS,32.012333,-89.286833,HOL-MAC CORP,Machinery,Manganese,NO,YES,TRI,NO,NO,NO,191340.93
COLONIAL TANK FARM,BEAUMONT,TX,29.972336,-94.053349,EXXON MOBIL CORP,Petroleum Bulk Terminals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,11001.09
GUARDIAN INDUSTRIES - CARLETON,CARLETON,MI,42.08986,-83.36204,KOCH INDUSTRIES INC,Nonmetallic Mineral Product,Selenium compounds,NO,YES,TRI,NO,NO,NO,530855.19
PLACID REFINING CO LLC,PORT ALLEN,LA,30.475803,-91.208107,,Petroleum,Ammonia,NO,NO,TRI,NO,NO,NO,897458.99
BASIN ELECTRIC ANTELOPE VALLEY STATION,BEULAH,ND,47.370445,-101.838042,BASIN ELECTRIC,Chemicals,Selenium compounds,NO,YES,TRI,NO,NO,NO,5791.07
WEST DIRECT OIL #75 LAS,NORTH LAS VEGAS,NV,36.24409,-115.08145,WEST DIRECT OIL,Petroleum Bulk Terminals,Cyclohexane,NO,NO,TRI,NO,NO,NO,0.0
FW WINTER INC & CO,CAMDEN,NJ,39.95227,-75.12648,,Primary Metals,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,1.09
AHLSTROM-MUNKSJO RHINELANDER LLC,RHINELANDER,WI,45.638889,-89.41875,AHLSTROM-MUNKSJO NA SPECIALTY SOLUTIONS LLC,Paper,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,210636.0
LYONDELL CHEMICAL CO,CHANNELVIEW,TX,29.816654,-95.107603,LYONDELLBASELL FINANCE CO,Chemicals,"1,2-Butylene oxide",NO,YES,TRI,YES,NO,NO,36.01
PENNAKEM LLC,MEMPHIS,TN,35.173611,-89.948889,,Chemicals,Copper compounds,NO,NO,TRI,NO,NO,NO,0.0
CELANESE ACETATE LLC - CELCO PLANT,NARROWS,VA,37.3451,-80.76293,CELANESE CORP,Chemicals,Acetonitrile,NO,YES,TRI,NO,NO,NO,104492.83
NCH CORP MOHAWK LABS DIV,INDIANAPOLIS,IN,39.81652,-86.02028,NCH CORP,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,0.0
USS MON VALLEY WORKS - IRVIN PLANT,WEST MIFFLIN,PA,40.354338,-79.889542,US STEEL CORP,Primary Metals,Zinc compounds,NO,NO,TRI,NO,NO,NO,362929.92
FORMOSA PLASTICS CORP TEXAS,POINT COMFORT,TX,28.69759,-96.542101,FORMOSA PLASTICS CORP USA,Chemicals,Isoprene,NO,NO,TRI,YES,NO,NO,14256.91
CHS MCPHERSON REFINERY - SRU,MCPHERSON,KS,38.347278,-97.673846,CHS INC,Petroleum,Lead compounds,NO,YES,PBT,NO,YES,NO,1594.15
TSE INDUSTRIES INC.,CLEARWATER,FL,27.874507,-82.705129,,Plastics and Rubber,Diisocyanates,NO,NO,TRI,NO,NO,NO,230291.26
SOUTHERN CAST PRODUCTS INC,MERIDIAN,MS,32.41888,-88.63169,,Primary Metals,Chromium,NO,YES,TRI,NO,NO,NO,92385.37
KOCH FOODS OF ALABAMA,MONTGOMERY,AL,32.33095,-86.35445,KOCH FOODS INC,Food,Hydrogen sulfide,NO,NO,TRI,NO,NO,NO,112976.09
KOLB LENA CHEESE INC.,LENA,IL,42.355622,-89.915633,ZAUSNER FOODS CORP,Food,Ammonia,NO,NO,TRI,NO,NO,NO,12002.05
DUKE ENERGY INDIANA INC. - CAYUGA GENERATING STATION,CAYUGA,IN,39.923865,-87.422821,DUKE ENERGY CORP,Electric Utilities,Vanadium compounds,NO,NO,TRI,NO,NO,NO,650393.94
MINNKOTA POWER COOPERATIVE INC. MILTON R. YOUNG STATION,CENTER,ND,47.0664,-101.2139,MINNKOTA POWER COOPERATIVE INC,Electric Utilities,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,231861.22
THE RAYMOND CORP,GREENE,NY,42.327553,-75.773567,TOYOTA INDUSTRIES N.A. INC.,Machinery,Lead,NO,NO,PBT,YES,YES,NO,110436.968
BOEING COMMERCIAL AIRPLANE GROUP - RENTON,RENTON,WA,47.496415,-122.207215,THE BOEING CO,Transportation Equipment,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,158904.24
