FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
ALLIANCE CHEMICAL INC,NEWARK,NJ,40.72334,-74.12995,PFISTER CHEMICAL INC,Chemicals,N-Methyl-2-pyrrolidone,NO,NO,TRI,NO,NO,NO,0.0
UNIMETAL SURFACE FINISHING LLC,NAUGATUCK,CT,41.50552,-73.02424,,Fabricated Metals,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,10753.5
SAFT AMERICA INC,VALDOSTA,GA,30.80266,-83.28763,SAFT AMERICA INC,Electrical Equipment,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,4670652.9
ROGERS CORP ADV CIRCUIT MATERIALS-FLEX PRODUCTS,CHANDLER,AZ,33.30344,-111.87642,ROGERS CORP,Computers and Electronic Products,Toluene,NO,YES,TRI,NO,NO,NO,23869.79
WESTERN FARMERS ELECTRIC COOP,HUGO,OK,34.01633,-95.32188,,Electric Utilities,Chlorine,NO,YES,TRI,NO,NO,NO,1.04
FORD MOTOR CO CLEVELAND ENGINE PLANTS,BROOK PARK,OH,41.406259,-81.827593,FORD MOTOR CO,Primary Metals,Triethylamine,NO,YES,TRI,NO,NO,NO,90000.93
WEBCO INDUSTRIES INC SOUTHWEST TUBE,SAND SPRINGS,OK,36.135674,-96.090125,WEBCO INDUSTRIES INC,Primary Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,5000.82
C&H SUGAR CO INC,CROCKETT,CA,38.0571,-122.2195,AMERICAN SUGAR REFINING INC,Food,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,1305001.65
AVX CORP MYRTLE BEACH,MYRTLE BEACH,SC,33.67867,-78.90842,KYOCERA INTERNATIONAL INC,Computers and Electronic Products,Ammonia,NO,NO,TRI,NO,NO,NO,25331.15
TESORO REFINING & MARKETING CO LLC,ANACORTES,WA,48.489534,-122.564292,MARATHON PETROLEUM CORP,Petroleum,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,360005.92000000004
WABASH ALLOYS LLC,TIPTON,IN,40.291809,-86.116504,ALCHEM ALUMINUM SHELBYVILLE INC,Primary Metals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,181501.07
SILGAN CONTAINERS MANUFACTURIN G CORP,SAINT PAUL,MN,44.963581,-93.18226,SILGAN HOLDINGS,Fabricated Metals,n-Hexane,NO,YES,TRI,NO,NO,NO,655763.42
YORKSHIRE AMERICAS INC,LOWELL,NC,35.28395,-81.104883,YORKSHIRE AMERICAS INC,Chemicals,Phenol,NO,YES,TRI,NO,NO,NO,2294.24
