FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
AZZ GALVANIZING SERVICES-ARKANSAS,PRAIRIE GROVE,AR,35.97502,-94.331852,AZZ INC,Fabricated Metals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,102780.0
HUMCO LABORATORIES INC,TEXARKANA,TX,33.426387,-94.057508,,Chemicals,Acetone,NO,NO,TRI,NO,NO,NO,750.0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,CARSON,CA,33.815889,-118.243953,TESORO CORP,Petroleum,"1,2-Dibromoethane",NO,YES,TRI,YES,NO,NO,270.0
EATON CORP,AURORA,OH,41.28406,-81.34387,EATON CORP,Plastics and Rubber,Lead compounds,NO,YES,PBT,NO,YES,NO,7800.0
PITNEY BOWES INC BUSINESS SUPPLIES,MIAMISBURG,OH,39.63359,-84.23843,PITNEY BOWES INC,Machinery,Toluene,NO,YES,TRI,NO,NO,NO,37122.0
ITW EVERCOAT,CINCINNATI,OH,39.26853,-84.3632,ILLINOIS TOOL WORKS INC,Chemicals,Dimethyl phthalate,NO,YES,TRI,NO,NO,NO,0.0
JAMECO IND INC,WYANDANCH,NY,40.741228,-73.354145,WATTS REGULATOR CO,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,2148.0
FRANKLIN PUMP SYSTEMS INC,LITTLE ROCK,AR,34.647028,-92.420667,FRANKLIN ELECTRIC INC,Machinery,Freon 113 (CFC-113),NO,NO,TRI,NO,NO,NO,108750.0
GRADY WHITE BOATS INC.,GREENVILLE,NC,35.649613,-77.34405,,Transportation Equipment,"4,4'-Methylenedi(phenyl isocyanate)",NO,YES,TRI,NO,NO,NO,750.0
TROJAN BATTERY CO. LLC,SANTA FE SPRINGS,CA,33.93896,-118.06872,C & D TECHNOLOGIES INC,Electrical Equipment,Arsenic,NO,YES,TRI,YES,NO,NO,0.0
AC PRODUCTS INC.,PLACENTIA,CA,33.859084,-117.870826,QUAKER CHEMICAL CORP,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,3912.0
TPI COMPOSITES IOWA II BUS PLANT,NEWTON,IA,41.71712,-93.04058,TPI COMPOSITES,Electrical Equipment,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,755500.0
ARTISTIC FINISHES INC,ROSEVILLE,MN,45.013357,-93.195569,,Wood Products,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,85050.0
EXXONMOBIL BATON ROUGE CHEMICAL PLANT (PART),BATON ROUGE,LA,30.495769,-91.173111,EXXON MOBIL CORP,Chemicals,"1,3-Butadiene",NO,YES,TRI,YES,NO,NO,252190.0
GE PHILADELPHIA PLANT,PHILADELPHIA,PA,39.91817,-75.23604,GE CO,Electrical Equipment,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,90543.0
POLYNT COMPOSITES USA INC,LYNWOOD,CA,33.92593,-118.2221,POLYNT COMPOSITES USA INC,Chemicals,Maleic anhydride,NO,YES,TRI,NO,NO,NO,1500.0
BUILDERS MARBLE INC.,JACKSON,MS,32.355836,-90.257786,,Plastics and Rubber,Styrene,NO,YES,TRI,YES,NO,NO,2934.0
OCCIDENTAL CHEMICAL CORP ENERGY FROM WASTE,NIAGARA FALLS,NY,43.0837,-79.0068,OCCIDENTAL PETROLEUM CORP,Electric Utilities,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,300.0
BAKERSFIELD RENEWABLE FUELS LLC - AREAS 1 & 2,BAKERSFIELD,CA,35.3825,-119.070556,GLOBAL CLEAN ENERGY HOLDINGS INC,Petroleum,Cresol (mixed isomers),NO,YES,TRI,NO,NO,NO,26550.0
HASA INC,ELOY,AZ,32.757788,-111.56709,HASA INC,Chemicals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,0.0
SPINNAKER COATING INC,TROY,OH,40.038137,-84.196991,SPINNAKER INDS INC,Paper,Toluene,NO,YES,TRI,NO,NO,NO,1059000.0
TYSON FRESH MEATS INC,DAKOTA CITY,NE,42.428812,-96.419768,TYSON FOODS INC,Food,Ammonium sulfate (solution),NO,NO,TRI,NO,NO,NO,53832.0
ROHM & HAAS CHEMICALS LLC,RINGWOOD,IL,42.38922,-88.29509,DOW INC.,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,3750.0
MCARTHUR LUMBER & POST,MC ARTHUR,OH,39.269416,-82.471962,,Wood Products,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,1000.0
BPI COATING SOLUTIONS LLC,OLIVE BRANCH,MS,34.951111,-89.8075,,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,177.0
RYCOLINE PRODUCTS LLC,CHICAGO,IL,41.981271,-87.780061,SUN CHEMICAL CORP,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,3750.0
SOLENIS LLC,SAVANNAH,GA,32.088028,-81.146861,SOLENIS LLC,Chemicals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,0.0
BASF CORP - HANNIBAL SITE,PALMYRA,MO,39.834118,-91.436791,BASF CORP,Chemicals,Ammonia,NO,NO,TRI,NO,NO,NO,204822.0
SUPERCON INC,SHREWSBURY,MA,42.27858,-71.6879,,Primary Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,141900.0
DANA CORP,SYRACUSE,IN,41.42204,-85.75276,DANA CORP,Transportation Equipment,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,4672000.0
STEPHEN'S PIPE & STEEL INC,MOUNT STERLING,OH,39.71381,-83.27479,,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,1250.0
PECO FOODS INC - CANTON FULTON STREET,CANTON,MS,32.609722,-90.055,PECO FOODS INC,Food,Ammonia,NO,NO,TRI,NO,NO,NO,69300.0
BRAKESOL CORP,MIDLAND,TX,32.007746,-102.04805,BRAKESOL CORP,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,1500.0
KYOCERA INTERNATIONAL INC,SAN DIEGO,CA,32.82083,-117.14228,,Computers and Electronic Products,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,0.0
FLOWSERVE CORP,TULSA,OK,36.098381,-95.880748,FLOWSERVE CORP,Machinery,Manganese,NO,YES,TRI,NO,NO,NO,837.0
A SCHULMAN INC,STRYKER,OH,41.50398,-84.42831,A SCHULMAN INC,Chemicals,Cadmium compounds,NO,YES,TRI,YES,NO,NO,1564.0
TRANTER RADIATOR PRODUCTS INC,EDGEFIELD,SC,33.76979,-81.90836,DOVER DIVERSIFIED INC,Fabricated Metals,Methanol,NO,YES,TRI,NO,NO,NO,43500.0
AARON SOUTH,MARIANNA,FL,30.76866,-85.21978,DARLING INTERNATIONAL INC,Food,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,0.0
WINNEBAGO INDUSTRIES INC.,FOREST CITY,IA,43.24921,-93.6436,WINNEBAGO INDUSTRIES INC,Transportation Equipment,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,123000.0
ILLINOIS TOOL WORKS WYNN'S DIV,AZUSA,CA,34.129913,-117.922389,ILLINOIS TOOL WORKS INC,Petroleum,"1,4-Dioxane",NO,YES,TRI,YES,NO,NO,750.0
TENNECO AUTOMOTIVE OPERATING CO INC,COZAD,NE,40.85378,-99.987,TENNECO INC,Transportation Equipment,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,4800.0
SILTRONIC CORP,PORTLAND,OR,45.576652,-122.756343,,Computers and Electronic Products,Dichloromethane,NO,YES,TRI,YES,NO,NO,31500.0
SPINWELD INC COATINGS DIV,WEST ALLIS,WI,43.01013,-87.99341,,Fabricated Metals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,4500.0
MENOMINEE ACQUISITION CORP DBA DUNN PAPER-MENOMINEE,MENOMINEE,MI,45.099363,-87.59808,DUNN PAPER INC,Paper,Ammonium nitrate (solution),NO,NO,TRI,NO,NO,NO,750.0
SHELDAHL FLEXIBLE TECHNOLOGIES INC,NORTHFIELD,MN,44.4725,-93.1588,FLEXTRONICS INTERNATIONAL USA,Computers and Electronic Products,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,149250.0
JSW STEEL USA OHIO INC.,MINGO JUNCTION,OH,40.31974,-80.6042,,Primary Metals,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,167880.0
COVESTRO,PROCTOR,WV,39.719477,-80.827317,COVESTRO LLC,Chemicals,Phthalic anhydride,NO,YES,TRI,NO,NO,NO,2259.0
FLINT HILLS RESOURCES CORPUS CHRISTI LLC - EAST PLANT,CORPUS CHRISTI,TX,27.801778,-97.423972,KOCH INDUSTRIES INC,Petroleum,Benzene,NO,YES,TRI,YES,NO,NO,46770.0
ALMA PRODUCTS CO,ALMA,MI,43.38873,-84.63352,ALMA PISTON CO,Machinery,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,231600.0
CHEVRON RICHMOND TECHNOLOGY CENTER,RICHMOND,CA,37.93047,-122.38944,CHEVRON CORP,Other,Naphthalene,NO,YES,TRI,YES,NO,NO,17081.0
PENTAIR FLOW TECHNOLOGIES,ASHLAND,OH,40.87751,-82.30172,PENTAIR INC,Machinery,Aluminum (fume or dust),NO,NO,TRI,NO,NO,NO,1380.0
INTERCERAM,MIDDLETOWN,NY,41.48606,-74.38429,CERAMX CORP,Computers and Electronic Products,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,1500.0
CANDESCENT TECHNOLOGIES CORP,SAN JOSE,CA,37.23467,-121.78269,,Computers and Electronic Products,Freon 113 (CFC-113),NO,NO,TRI,NO,NO,NO,10785.0
INLAND LABEL AND MARKETING,LA CROSSE,WI,43.79099,-91.23971,,Printing,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,597000.0
SIERRA CHEMICAL CO,WEST SACRAMENTO,CA,38.58014,-121.56252,,Chemicals,"Isopropyl alcohol (only persons who manufacture by the strong acid process are subject, no supplier notification)",NO,NO,TRI,NO,NO,NO,750.0
ASTRO ELECTROPLATING INC,FARMINGDALE,NY,40.743003,-73.316283,,Fabricated Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,0.0
THERMATRU VIRGINIA LTD CO,FREDERICKSBURG,VA,38.24121,-77.43629,FORTUNE BRANDS INC,Fabricated Metals,"4,4'-Methylenedi(phenyl isocyanate)",NO,YES,TRI,NO,NO,NO,156.0
HOEGANAES CORP,WATSONTOWN,PA,41.05756,-76.83274,GKN N.A. INC,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,1500.0
TITANIUM METALS CORP,HENDERSON,NV,36.043,-114.993,BERKSHIRE HATHAWAY INC,Primary Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,0.0
FKI INDUSTRIES INC FAULTLESS CASTER DIV,EVANSVILLE,IN,37.991256,-87.556497,,Fabricated Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,1500.0
"MASON & HANGER MS ARMY, AMMUNITION PLANT",N S T L,MS,30.389167,-89.608889,MASON & HANGER - SILAS MASON CO INC,Fabricated Metals,Freon 113 (CFC-113),NO,NO,TRI,NO,NO,NO,1299900.0
WEYERHAEUSER CO NORTH BEND CONTAINERBOARD,NORTH BEND,OR,43.434617,-124.241086,WEYERHAEUSER CO,Paper,Ammonia,NO,NO,TRI,NO,NO,NO,5142.0
GENERAL MILLS REED CITY YOPLAIT PLANT,REED CITY,MI,43.874854,-85.509524,GENERAL MILLS INC,Food,Phosphoric acid,NO,NO,TRI,NO,NO,NO,120000.0
ROBERTSHAW CONTROLS CO,GROVE CITY,OH,39.88599,-83.04521,SIEBE INC,Electrical Equipment,Freon 113 (CFC-113),NO,NO,TRI,NO,NO,NO,146970.0
DETROIT COKE CORP,DETROIT,MI,42.292951,-83.11205,,Hazardous Waste,Cyanide compounds,NO,YES,TRI,NO,NO,NO,45543.0
D A STUART CO,COLUMBUS,OH,39.954228,-83.004483,,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,0.0
BOBEN MFG CO,BOONVILLE,MO,38.94423,-92.77691,RIPLEY IND INC,Leather,Dichloromethane,NO,YES,TRI,YES,NO,NO,60720.0
CALGON CORP,HAWTHORNE,NJ,40.940946,-74.155084,MERCK & CO INC,Chemicals,Allyl chloride,NO,YES,TRI,NO,NO,NO,3437.0
CLOWHITE CO,SAVANNAH,GA,32.07947,-81.13639,,Chemicals,Chlorine,NO,YES,TRI,NO,NO,NO,0.0
INEOS JOLIET LLC,CHANNAHON,IL,41.445541,-88.174049,INEOS ENTERPRISES US HOLDCO LLC,Chemicals,Phthalic anhydride,NO,YES,TRI,NO,NO,NO,750.0
KENTUCKY CORRECTIONAL INDUSTRIES,LA GRANGE,KY,38.391996,-85.416022,KENTUCKY CORRECTIONS CABINET,Fabricated Metals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,6300.0
KRUEGER INTERNATIONAL INC,GREEN BAY,WI,44.48391,-87.99586,KRUEGER INTERNATIONAL,Furniture,Styrene,NO,YES,TRI,YES,NO,NO,3870.0
OVERDALE CORP,ALSIP,IL,41.66774,-87.72194,,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,2009.0
BAC PRODUCTS INC,RICEBORO,GA,31.74413,-81.43673,,Chemicals,Terephthalic acid,NO,NO,TRI,NO,NO,NO,1750.0
SOLVAY USA INC,BATON ROUGE,LA,30.50986,-91.18465,SYENSQO SA,Chemicals,"Isopropyl alcohol (only persons who manufacture by the strong acid process are subject, no supplier notification)",NO,NO,TRI,NO,NO,NO,0.0
LUBRIZOL,GASTONIA,NC,35.20132,-81.20716,BERKSHIRE HATHAWAY INC,Chemicals,Decabromodiphenyl oxide,NO,YES,TRI,NO,NO,NO,20161.0
GUARDIAN JAMESTOWN,FALCONER,NY,42.115409,-79.187052,GUARDIAN INDUSTRIES CORP,Nonmetallic Mineral Product,Toluene,NO,YES,TRI,NO,NO,NO,38541.0
FORD MOTOR COMPANY--KANSAS CITY ASSEMBLY PLANT,CLAYCOMO,MO,39.203562,-94.479326,FORD MOTOR CO,Transportation Equipment,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,1296900.0
LINCOLN FOUNDRY INC.,ERIE,PA,42.0985,-80.13703,,Primary Metals,Zinc (fume or dust),NO,NO,TRI,NO,NO,NO,750.0
AMERICAN INKS & COATINGS CORP,PHOENIXVILLE,PA,40.1151,-75.47144,MOSLEY HOLDINGS,Chemicals,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,3000.0
EAST KENTUCKY BEVERAGE CO INC,PIKEVILLE,KY,37.503917,-82.532273,,Beverages,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,117390.0
BASF CORP COLTON,COLTON,CA,34.085827,-117.280909,BASF CORP,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,7647.0
GOLDEN WEST HOMES,RIVERSIDE,CA,33.91269,-117.27009,,Wood Products,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,90000.0
BENCHMARK PRODUCTS INC,INDIANAPOLIS,IN,39.90793,-86.25983,,Chemicals,Nitric acid,NO,NO,TRI,NO,NO,NO,0.0
EXXONMOBIL OIL BEAUMONT REFINERY (PART),BEAUMONT,TX,30.065833,-94.071388,EXXON MOBIL CORP,Petroleum,Carbon tetrachloride,NO,YES,TRI,YES,NO,NO,8550.0
HOLIDAY MANSION,SALINA,KS,38.79912,-97.63947,MOHAWK INDUSTRIES INC,Transportation Equipment,Styrene,NO,YES,TRI,YES,NO,NO,97644.0
LA FRANCE MANUFACTURING CO,MARYLAND HEIGHTS,MO,38.71942,-90.43681,,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,2500.0
CHEMTRADE WEST US LLC,PITTSBURG,CA,38.047509,-121.985173,CHEMTRADE LOGISTICS INC,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,2500.0
QUEBECOR WORLD DALLAS INC.,DALLAS,TX,32.938611,-96.827772,QUEBECOR WORLD,Printing,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,4000.0
BP NAPERVILLE CAMPUS,NAPERVILLE,IL,41.811258,-88.154641,BP AMERICA INC,Chemicals,Trichloroethylene,NO,YES,TRI,YES,NO,NO,59400.0
VEEDER-ROOT CO,DUNCANSVILLE,PA,40.451495,-78.432968,VONTIER CORP,Computers and Electronic Products,Zinc (fume or dust),NO,NO,TRI,NO,NO,NO,5010.0
SPECTRA POLYMER CO INC,ASHBURNHAM,MA,42.635496,-71.907289,,Chemicals,Lead compounds,NO,YES,PBT,NO,YES,NO,1750.0
BIMAC INC,MILAN,MI,42.08187,-83.67521,,Nonmetallic Mineral Product,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,0.0
NORANDEX INC,BEDFORD,OH,41.36894,-81.52862,,Fabricated Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,750.0
ESSEX GROUP INC,KENDALLVILLE,IN,41.442737,-85.275729,SUPERIOR ESSEX INC,Primary Metals,Cresol (mixed isomers),NO,YES,TRI,NO,NO,NO,17235.0
CAROLINA STALITE CO,NORWOOD,NC,35.229466,-80.243888,,Nonmetallic Mineral Product,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,5247.0
CHATTEM INC PLANT 2,CHATTANOOGA,TN,35.01624,-85.32301,SANOFI-GENZYME,Chemicals,Phosphoric acid,NO,NO,TRI,NO,NO,NO,1000.0
CITGO REFINING & CHEMICALS CO LP EAST PLANT,CORPUS CHRISTI,TX,27.80962,-97.425869,PDV HOLDING INC.,Petroleum,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,117256.0
PLAST-O-MERIC INC,WAUKESHA,WI,43.04217,-88.17859,,Chemicals,Bis(2-ethylhexyl) adipate,NO,NO,TRI,NO,NO,NO,0.0
VOGEL PETERSON CO,ELMHURST,IL,41.89576,-87.941128,AMERICAN BRANDS INC,Furniture,Trichloroethylene,NO,YES,TRI,YES,NO,NO,750.0
EVRAZ ROCKY MOUNTAIN STEEL,PUEBLO,CO,38.232627,-104.607257,EVRAZ INC N.A.,Fabricated Metals,Zinc (fume or dust),NO,NO,TRI,NO,NO,NO,153969.0
OWENS-BROCKWAY GLASS CONTAINER INC PLANT #10,ATLANTA,GA,33.66849,-84.4189,OWENS-ILLINOIS INC,Nonmetallic Mineral Product,Dichloromethane,NO,YES,TRI,YES,NO,NO,333000.0
GENIE CO,ALLIANCE,OH,40.91497,-81.08413,OVERHEAD DOOR CORP,Electrical Equipment,Trichloroethylene,NO,YES,TRI,YES,NO,NO,25800.0
DANA LIGHT AXLE PRODUCTS LLC,FORT WAYNE,IN,41.0965,-85.171861,DANA INC,Transportation Equipment,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,152000.0
SOUTHWEST MARINE SAN PEDRO DIV,TERMINAL ISLAND,CA,33.733822,-118.269052,SOUTHWEST MARINE INC,Transportation Equipment,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,20988.0
CLEVELAND-CLIFFS INC.,MIDDLETOWN,OH,39.480699,-84.381196,CLEVELAND-CLIFFS INC,Primary Metals,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,48750.0
H-D MOTOR CO-TOMAHAWK SOMO,TOMAHAWK,WI,45.47202,-89.72314,HARLEY-DAVIDSON MOTOR CO,Transportation Equipment,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,2250.0
AVENTIS CROPSCIENCE,MOUNT PLEASANT,TN,35.51191,-87.18693,AVENTIS CROPSCIENCE USA LP,Chemicals,Cobalt compounds,NO,YES,TRI,YES,NO,NO,4836.0
HARRIS CORP FARINON DIV SA OPERATIONS,SAN ANTONIO,TX,29.56061,-98.59358,HARRIS CORP,Computers and Electronic Products,Freon 113 (CFC-113),NO,NO,TRI,NO,NO,NO,44580.0
APPVION OPERATIONS INC,ROARING SPRING,PA,40.33873,-78.405175,APPVION HOLDING CORP,Paper,Phosphoric acid,NO,NO,TRI,NO,NO,NO,0.0
ABBVIE-NORTH CHICAGO FACILITY,NORTH CHICAGO,IL,42.334501,-87.836115,ABBVIE INC,Chemicals,Dichloromethane,NO,YES,TRI,YES,NO,NO,1111600.0
HOMER LAUGHLIN CHINA CO,NEWELL,WV,40.62017,-80.60715,,Nonmetallic Mineral Product,Zinc compounds,NO,NO,TRI,NO,NO,NO,112250.0
KASAI N.A. INC,MANCHESTER,TN,35.43542,-86.02862,KASAI KOGYO CO LTD,Transportation Equipment,Toluene,NO,YES,TRI,NO,NO,NO,90300.0
FMC CORP,JACKSONVILLE,FL,30.340102,-81.631472,FMC CORP,Chemicals,Carbaryl,NO,YES,TRI,NO,NO,NO,2610.0
GREDE FOUNDRIES INC MILWAUKEE ALLOY FOUNDRY,MILWAUKEE,WI,43.0176,-87.91116,GREDE FOUNDRIES INC,Primary Metals,Chromium,NO,YES,TRI,NO,NO,NO,43924.0
CRODA INKS CORP,ATLANTA,GA,33.725,-84.37672,CRODA INKS CORP,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,4250.0
FLOCK INDUSTRIES INC,PHILLIPSBURG,NJ,40.68442,-75.17983,,Textiles,Ammonium sulfate (solution),NO,NO,TRI,NO,NO,NO,66168.0
PENNZOIL-QUAKER STATE (DBA SOPUS PRODUCTS),NEWELL,WV,40.616815,-80.624375,SHELL OIL PRODUCTS US,Petroleum,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,20560.0
PHIBRO-TECH INC,UNION CITY,CA,37.59109,-122.01042,PHILLIP BROTHERS CHEMICALS,Chemicals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,321.0
BINNEY & SMITH INC FORKS,EASTON,PA,40.75194,-75.2384,HALLMARK CARDS INC,Miscellaneous Manufacturing,Copper,NO,NO,TRI,NO,NO,NO,64.0
FORD MOTOR CO CHICAGO STAMPING PLANT,CHICAGO HEIGHTS,IL,41.503522,-87.601409,FORD MOTOR CO,Transportation Equipment,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,1000.0
CYTEC INDUSTRIES INC,WILLOW ISLAND,WV,39.355575,-81.299838,SOLVAY HOLDING INC,Chemicals,Ammonia,NO,NO,TRI,NO,NO,NO,158490.0
TREE TOP INC - SELAH PLANT,SELAH,WA,46.64875,-120.52686,TREE TOP INC,Food,Nitric acid,NO,NO,TRI,NO,NO,NO,60.0
GENERAL MOTORS LLC - BAY CITY PLANT,BAY CITY,MI,43.60389,-83.87902,GENERAL MOTORS LLC,Transportation Equipment,Phosphoric acid,NO,NO,TRI,NO,NO,NO,0.0
CHROMA COLOR CORP (FORMERLY PLASTIC COLOR CORP,ASHEBORO,NC,35.72108,-79.756344,CHROMA COLOR CORP,Chemicals,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,5500.0
TEXON FOOTWEAR INC,WESTFIELD,MA,42.15401,-72.74918,UNITED SHOE MACHINERY CORP,Paper,Di(2-ethylhexyl) phthalate,NO,YES,TRI,YES,NO,NO,3996.0
CHEVRON PHILLIPS CHEMICAL CO LP-ORANGE,ORANGE,TX,30.046111,-93.780556,CHEVRON PHILLIPS CHEMICAL CO LLC,Chemicals,Ethylene,NO,NO,TRI,NO,NO,NO,2610000.0
