FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
VEOLIA WATER TECHNOLOGIES & SOLUTIONS - NEW PHILA.,NEW PHILADELPHIA,OH,40.45578,-81.41181,VEOLIA WATER TECHNOLOGIES TREATMENT SOLUTIONS USA INC.,Chemicals,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,2971.16
NETSHAPE TECHNOLOGIES - CAMPBELLSBURG FACILITY,CAMPBELLSBURG,IN,38.65147,-86.26991,NETSHAPE TECHNOLOGIES INC,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,2065.26
ALTON STEEL INC,ALTON,IL,38.88321,-90.14503,,Primary Metals,Manganese compounds,NO,YES,TRI,NO,NO,NO,536744.02
STANLEY WORKS HARDWARE DIV,SAN DIMAS,CA,34.10296,-117.80118,STANLEY WORKS,Fabricated Metals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,82666.19
B. BRAUN OF PR. INC.,SABANA GRANDE,PR,18.079367,-66.915909,BBRAUN MEDICAL,Plastics and Rubber,Di(2-ethylhexyl) phthalate,NO,YES,TRI,YES,NO,NO,364337.96
PURINA ANIMAL NUTRITION LLC - HARRISBURG,CAMP HILL,PA,40.22803,-76.95056,LAND O LAKES INC,Food,Phosphoric acid,NO,NO,TRI,NO,NO,NO,827.0699999999999
HOSKINS MANUFACTURING CO,HAMBURG,MI,42.44793,-83.79322,ARMADA CORP,Primary Metals,Chromium,NO,YES,TRI,NO,NO,NO,651.02
PRINCE MANUFACTURING CO,BOWMANSTOWN,PA,40.798982,-75.666855,PRINCE MINERAL CO INC,Chemicals,Copper compounds,NO,NO,TRI,NO,NO,NO,22.15
IMPERIAL MARBLE CORP,SOMONAUK,IL,41.629281,-88.678758,,Plastics and Rubber,Dimethyl phthalate,NO,YES,TRI,NO,NO,NO,0.12
FUJIFILM ULTRA PURE SOLUTIONS INC.,CARROLLTON,TX,32.9757,-96.91866,FUJIFILM ELECTRONIC MATERIALS USA INC.,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,35752.79
NUCOR STEEL-ARKANSAS,BLYTHEVILLE,AR,35.944388,-89.723636,NUCOR CORP,Primary Metals,Nickel compounds,NO,YES,TRI,YES,NO,NO,80386.8
SYLVAMO TICONDEROGA MILL,TICONDEROGA,NY,43.891973,-73.399275,SYLVAMO N.A. LLC,Paper,Ammonia,NO,NO,TRI,NO,NO,NO,158041.13
OLYMPIC PRODUCTS LLC,GREENSBORO,NC,36.00601,-79.78029,,Chemicals,Dichloromethane,NO,YES,TRI,YES,NO,NO,1839837.12
COLLINS & AIKMAN PRODUCTS CO.,AMERICUS,GA,32.05463,-84.20167,COLLINS & AIKMAN PRODUCTS CO,Transportation Equipment,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,160336.06
RPM WOOD FINISHES GROUP INC.,WESTFIELD,MA,42.12555,-72.72583,RPM INTERNATIONAL INC,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,101911.07
ENVINCIO LLC,SANDERSVILLE,GA,32.967311,-82.816033,SANTOLUBES LLC,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,67.0
P & J INDUSTRIES INC,TOLEDO,OH,41.70652,-83.56604,P & J INDUSTRIES INC,Chemicals,Chlorophenols,NO,NO,TRI,YES,NO,NO,6002.53
COTTONWOOD CABINETS,DRAPER,UT,40.51989,-111.89072,,Furniture,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,3191.09
WESTROCK VIRGINIA CORP,COVINGTON,VA,37.796355,-79.992817,WESTROCK CO,Paper,Formaldehyde,NO,YES,TRI,YES,NO,NO,66253.12
HONEYWELL INTERNATIONAL INC-BATON ROUGE PLANT,BATON ROUGE,LA,30.474444,-91.183056,HONEYWELL INTERNATIONAL INC,Chemicals,Trichlorofluoromethane (CFC-11),NO,NO,TRI,NO,NO,NO,104300.29
ESSICK AIR PRODUCTS,LITTLE ROCK,AR,34.695306,-92.315028,ESSICK AIR PRODUCTS INC,Machinery,Trichloroethylene,NO,YES,TRI,YES,NO,NO,234181.09
UNION CITY NON-FERROUS INC.,UNION CITY,OH,40.19844,-84.7947,LAURENCE ROSS,Primary Metals,Zinc (fume or dust),NO,NO,TRI,NO,NO,NO,0.0
NEXTEER AUTOMOTIVE CORP,SAGINAW,MI,43.41465,-83.88064,PCM US STEERING HOLDING LLC,Transportation Equipment,Toluene,NO,YES,TRI,NO,NO,NO,456175.02
SXP SCHULZ XTRUDED PRODUCTS LP,HERNANDO,MS,34.819742,-89.975289,BERKSHIRE HATHAWAY INC,Primary Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,756750.94
AVIBANK MANUFACTURING INC,BURBANK,CA,34.17203,-118.31579,SPS TECHNOLOGIES INC,Fabricated Metals,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,0.0
U.S. ARMY - ANNISTON ARMY DEPOT,ANNISTON,AL,33.629,-85.951,US DEPARTMENT OF DEFENSE,Other,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,263402.0
ARRMAZ PRODUCTS INC.,MULBERRY,FL,27.89437,-81.93227,,Chemicals,Maleic anhydride,NO,YES,TRI,NO,NO,NO,301.58
THE ANDERSONS INC. - SERGEANT BLUFF,SERGEANT BLUFF,IA,42.310651,-96.361449,THE ANDERSONS INC,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,1.0
PARKER HANNIFIN CORP. INC.,RED OAK,IA,41.03605,-95.23505,PARKER HANNIFIN CORP,Plastics and Rubber,Zinc compounds,NO,NO,TRI,NO,NO,NO,23437.44
SMITH & WESSON BRANDS INC.,SPRINGFIELD,MA,42.13722,-72.54706,SMITH & WESSON BRANDS INC.,Fabricated Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,84190.7
CANNON CHEMICAL CO,CONCORD,NC,35.416033,-80.604385,FIELDCREST CANNON INC,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,8379.01
CHART  INC,BALL GROUND,GA,34.29775,-84.42105,CHART INDUSTRIES INC,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,29825.18
STEWARD ADVANCED MATERIALS LLC,CHATTANOOGA,TN,35.002819,-85.29792,,Computers and Electronic Products,Zinc compounds,NO,NO,TRI,NO,NO,NO,125515.05
INDALEX INC. GIRARD FACILITY,GIRARD,OH,41.14711,-80.70038,INDALEX HOLDING CORP,Primary Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,23625.16
MINE SAFETY APPLIANCES CO EVANS CITY OPERATIONS,EVANS CITY,PA,40.748377,-80.03574,,Miscellaneous Manufacturing,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,170366.6
CYALUME SPECIALTY PRODUCTS,BOUND BROOK,NJ,40.560139,-74.536111,CPS PERFORMANCE MATERIALS CORP.,Chemicals,Benzyl chloride,NO,YES,TRI,NO,NO,NO,81.0
ROHM & HAAS ELECTRONIC MATERIALS LLC,MARLBOROUGH,MA,42.331661,-71.591577,DUPONT DE NEMOURS INC,Chemicals,Nickel,NO,YES,TRI,YES,NO,NO,4831.07
BAKER PETROLITE CORP,SAINT LOUIS,MO,38.605094,-90.347486,BAKER HUGHES INC,Chemicals,Tetrachloroethylene,NO,YES,TRI,YES,NO,NO,2568.5
IVAX IND,MARION,OH,40.585996,-83.183261,IVAX CORP,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,9742.78
SENSIENT IMAGING TECHNOLOGIES INC FORMULABS,PIQUA,OH,40.1451,-84.272,SENSIENT TECHNOLOGIES CORP,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,96001.44
WESTPOINT STEVENS - CLEMSON FACILITY,CLEMSON,SC,34.66629,-82.83641,,Textiles,Phosphoric acid,NO,NO,TRI,NO,NO,NO,209501.02
KEMET ELECTRONICS CORP MAULDIN PLANT,SIMPSONVILLE,SC,34.75739,-82.28884,KEMET ELECTRONICS CORP,Computers and Electronic Products,Ethylene glycol,NO,YES,TRI,NO,NO,NO,3129001.38
QUALITY WOOD TREATING CO INC,GAHANNA,OH,39.99098,-82.84711,,Wood Products,Copper compounds,NO,NO,TRI,NO,NO,NO,470.99
BAYER HEALTHCARE LLC DIAGNOSTICS DIV,ELKHART,IN,41.702357,-85.990378,BAYER HEALTHCARE LLC,Chemicals,Ammonia,NO,NO,TRI,NO,NO,NO,4685000.79
EAST PENN MANUFACTURING CO INC,CORYDON,IA,40.75622,-93.32896,EAST PENN MANUFACTURING CO INC,Electrical Equipment,Lead,NO,NO,PBT,YES,YES,NO,249.06
COOPER STANDARD AUTOMOTIVE INC,EL DORADO,AR,33.200849,-92.611388,COOPER STANDARD  AUTOMOTIVE INC,Plastics and Rubber,Trichloroethylene,NO,YES,TRI,YES,NO,NO,152900.8
LEAR CORP,ZANESVILLE,OH,39.967781,-81.992231,LEAR CORP,Transportation Equipment,Copper,NO,NO,TRI,NO,NO,NO,5838543.0
EXXON MOBIL CORP - BATON ROUGE RESIN FINISHING PLANT,BATON ROUGE,LA,30.55991,-91.20212,EXXON MOBIL CORP,Chemicals,Styrene,NO,YES,TRI,YES,NO,NO,1659.21
BARRONCAST INC,OXFORD,MI,42.833562,-83.25942,BARRON GROUP,Primary Metals,Cobalt compounds,NO,YES,TRI,YES,NO,NO,1.0
U.S. STEEL GRANITE CITY WORKS,GRANITE CITY,IL,38.6954,-90.1367,US STEEL CORP,Primary Metals,Nickel,NO,YES,TRI,YES,NO,NO,53957.7
OLIN WINCHESTER LLC,OXFORD,MS,34.406028,-89.5205,OLIN CORP,Fabricated Metals,Copper,NO,NO,TRI,NO,NO,NO,333541.08999999997
MALLINCKRODT,SAINT LOUIS,MO,38.65972,-90.19248,MEH INC.,Chemicals,Ethyl chloroformate,NO,NO,TRI,NO,NO,NO,3952.96
FORMULA CORP,SEATTLE,WA,47.53137,-122.3315,,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,7505.2
GRACO MINNESOTA INC - MINNEAPOLIS,MINNEAPOLIS,MN,44.99746,-93.27053,GRACO INC,Machinery,Chromium,NO,YES,TRI,NO,NO,NO,550006.6
PASQUIER PANEL PRODS INC,PUYALLUP,WA,47.182959,-122.248478,,Wood Products,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,108966.57
RANSOM & RANDOLPH CO,MAUMEE,OH,41.56823,-83.66583,DENTSPLY INTL INC,Miscellaneous Manufacturing,Phosphoric acid,NO,NO,TRI,NO,NO,NO,46.0
FOAMEX INNOVATIONS OPERATING COMPANY,RANCHO DOMINGUEZ,CA,33.865833,-118.208333,FOAMEX INNOVATIONS INC,Plastics and Rubber,Di(2-ethylhexyl) phthalate,NO,YES,TRI,YES,NO,NO,4661.12
WESMAR CO INC,SEATTLE,WA,47.661887,-122.375062,,Chemicals,Nitric acid,NO,NO,TRI,NO,NO,NO,1531.2
WAUPACA FOUNDRY - PLANT 4,MARINETTE,WI,45.0948,-87.5995,PROTERIAL AMERICA LTD,Primary Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,15623.46
BOSTIK INC,CALUMET CITY,IL,41.637417,-87.566971,ARKEMA DELAWARE INC,Chemicals,Maleic anhydride,NO,YES,TRI,NO,NO,NO,817.25
CHEVRON PRODUCTS CO. DIV OF CHEVRON USA INC.,EL SEGUNDO,CA,33.9082,-118.4085,CHEVRON CORP,Petroleum,Molybdenum trioxide,NO,NO,TRI,YES,NO,NO,0.97
MARTIN INDUSTRIES INC,SHEFFIELD,AL,34.774516,-87.674007,MARTIN INDUSTRIES INC,Machinery,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,671185.99
FLORIDA LINE OF ASTATULA INC,ASTATULA,FL,28.723187,-81.730508,,Transportation Equipment,Styrene,NO,YES,TRI,YES,NO,NO,61195.2
CAST-RITE CORP,GARDENA,CA,33.88749,-118.26744,,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,389777.95
QUAKER ALLOY INC,MYERSTOWN,PA,40.36723,-76.29743,ATCHISON CASTING CORP,Primary Metals,Nickel,NO,YES,TRI,YES,NO,NO,1572.98
CF INDUSTRIES NITROGEN LLC,DONALDSONVILLE,LA,30.098563,-90.95599,CF INDUSTRIES HOLDINGS INC,Chemicals,Formaldehyde,NO,YES,TRI,YES,NO,NO,1301.16
HARVEST LOUISIANA TERMINALS LLC - ALLIANCE TERMINAL,BELLE CHASSE,LA,29.684887,-89.97613,HARVEST MIDSTREAM CO,Petroleum,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,2736193.9299999997
RENAISSANCE MANUFACTURING GROUP - WAUKESHA FOUNDRY,WAUKESHA,WI,43.0193,-88.2167,RENAISSANCE MANUFACTURING GROUP,Primary Metals,"4,4'-Methylenedi(phenyl isocyanate)",NO,YES,TRI,NO,NO,NO,39.05
COPPERWELD BIMETALLICS METALLON DIV,PAWTUCKET,RI,41.86152,-71.3491,COPPERWELD CORP,Fabricated Metals,Silver compounds,NO,NO,TRI,NO,NO,NO,240849.33
ANHEUSER-BUSCH LLC - FAIRFIELD BREWERY,FAIRFIELD,CA,38.23906,-122.09023,ANHEUSER-BUSCH COS LLC,Beverages,Ammonia,NO,NO,TRI,NO,NO,NO,275214.03
SANMINA-SCI SANTA CLARA FACILITY,SANTA CLARA,CA,37.34903,-121.9325,SANMINA-SCI CORP,Computers and Electronic Products,Copper compounds,NO,NO,TRI,NO,NO,NO,4330162.1
GEORGIA -PACIFIC CHEMICALS LLC,PORT WENTWORTH,GA,32.159932,-81.157194,GEORGIA -PACIFIC LLC,Chemicals,o-Cresol,NO,YES,TRI,NO,NO,NO,80.92
DOUBLE G COATINGS CO LP,JACKSON,MS,32.16525,-90.26167,DOUBLE G COATINGS CO LP,Fabricated Metals,Antimony compounds,NO,YES,TRI,NO,NO,NO,90.0
ABBVIE-NORTH CHICAGO FACILITY,NORTH CHICAGO,IL,42.334501,-87.836115,ABBVIE INC,Chemicals,Chlorine,NO,YES,TRI,NO,NO,NO,1.38
FORD MOTOR CO CHICAGO STAMPING PLANT,CHICAGO HEIGHTS,IL,41.503522,-87.601409,FORD MOTOR CO,Transportation Equipment,Copper,NO,NO,TRI,NO,NO,NO,2751.05
MARATHON OIL CO REFINERY,INDIANAPOLIS,IN,39.91133,-86.24402,,Petroleum,Benzene,NO,YES,TRI,YES,NO,NO,1801.36
INDIANA STEEL & WIRE ACQUISITIONS CO LTD,MUNCIE,IN,40.1929,-85.3611,DURREL,Primary Metals,Ammonia,NO,NO,TRI,NO,NO,NO,3972401.07
HOWMET CORP - PLANT 5,WHITEHALL,MI,43.391782,-86.336205,HOWMET AEROSPACE INC,Primary Metals,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,219993.72
THE FEDERAL METAL CO,COLUMBIA,PA,40.033805,-76.507717,,Primary Metals,Manganese,NO,YES,TRI,NO,NO,NO,1881.2
IDEAL FORGING CORP,SOUTHINGTON,CT,41.60167,-72.88115,,Fabricated Metals,Tetrachloroethylene,NO,YES,TRI,YES,NO,NO,114201.47
HUNTWOOD INDUSTRIES,SPOKANE,WA,47.687684,-117.192222,,Furniture,Toluene,NO,YES,TRI,NO,NO,NO,282154.33
VENATOR AMERICAS LLC,BELTSVILLE,MD,39.0611,-76.88306,,Chemicals,Phosphoric acid,NO,NO,TRI,NO,NO,NO,1700.92
PARAMOUNT OF OREGON LLC WILLBRIDGE ASPHALT PLANT,PORTLAND,OR,45.560503,-122.736495,PARAMOUNT PETROLEUM CORP,Petroleum,Cyclohexane,NO,NO,TRI,NO,NO,NO,10910.47
SMITH FROZEN FOODS INC.,WESTON,OR,45.820209,-118.425791,SMITH FROZEN FOODS INC,Food,Ammonia,NO,NO,TRI,NO,NO,NO,42001.02
AMERICAN CRYSTAL SUGAR CO,HILLSBORO,ND,47.435833,-97.0625,AMERICAN CRYSTAL SUGAR CO,Food,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,760906.9099999999
WATERTOWN SOLES,DEL RIO,TX,29.35955,-100.92726,,Leather,"4,4'-Methylenedi(phenyl isocyanate)",NO,YES,TRI,NO,NO,NO,521.3
COLUMBUS CASTINGS,COLUMBUS,OH,39.917653,-82.987118,COLUMBUS HOLDINGS INC,Primary Metals,Chromium,NO,YES,TRI,NO,NO,NO,36301.22
SHELL NORCO CHEMICAL PLANT,NORCO,LA,30.000964,-90.403863,SHELL OIL CO,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,18977.2
ROBROY INDUSTRIES-TEXAS LLC,GILMER,TX,32.7158,-94.94294,,Computers and Electronic Products,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,158250.9
ADM ANIMAL NUTRITION INC,SOUTH SIOUX CITY,NE,42.451793,-96.4172,ARCHER DANIELS MIDLAND CO,Food,Zinc compounds,NO,NO,TRI,NO,NO,NO,38.0
CLEVELAND-CLIFFS BURNS HARBOR LLC,BURNS HARBOR,IN,41.634,-87.131,CLEVELAND-CLIFFS INC,Primary Metals,Manganese compounds,NO,YES,TRI,NO,NO,NO,5513800.87
BOTTLING GROUP LLC PEPSI BOTTLING GROUP,SACRAMENTO,CA,38.48359,-121.39628,PEPSI BOTTLING GROUP,Beverages,Phosphoric acid,NO,NO,TRI,NO,NO,NO,3001.1
ACTIVE BRASS FOUNDRY,TELFORD,PA,40.33638,-75.30777,,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,3503.98
PFIZER INC PARKE-DAVIS DIV,HOLLAND,MI,42.799444,-86.115833,PFIZER INC,Chemicals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,135946.06
AXALTA COATING SYSTEMS USA LLC-MOUNT CLEMENS PLANT,MOUNT CLEMENS,MI,42.61433,-82.88836,AXALTA COATING SYSTEMS LLC,Chemicals,"4,4'-Isopropylidenediphenol",NO,YES,TRI,NO,NO,NO,21386.21
CHEYENNE RENEWABLE DIESEL CO LLC,CHEYENNE,WY,41.1275,-104.7892,HF SINCLAIR CORP,Petroleum,Methyl tert-butyl ether,NO,YES,TRI,NO,NO,NO,7281.03
ACE CHEMICAL PRODUCTS INC,MILWAUKEE,WI,43.17069,-88.01827,,Chemicals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,18990.95
AMERICAN METAL CHEMICAL CORP.,MEDINA,OH,41.13614,-81.88636,,Chemicals,Manganese compounds,NO,YES,TRI,NO,NO,NO,1.0
BALL METAL BEVERAGE CONTAINER CORP,MIDDLETOWN,NY,41.46035,-74.36197,BALL CORP,Fabricated Metals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,44324.869999999995
GENEVA STEEL LLC,VINEYARD,UT,40.297058,-111.734076,,Primary Metals,Biphenyl,NO,YES,TRI,NO,NO,NO,1.0
SFS INTEC INC.,WYOMISSING,PA,40.342672,-75.965793,,Fabricated Metals,Methanol,NO,YES,TRI,NO,NO,NO,1.2
MURPHY PLYWOOD CO EUGENE OPERATIONS,EUGENE,OR,44.099467,-123.164238,MURPHY CO,Wood Products,Methanol,NO,YES,TRI,NO,NO,NO,64500.97
CADON PLATING CO.,WYANDOTTE,MI,42.19477,-83.1663,,Fabricated Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,21389.04
EXXONMOBIL CHEMICAL CO BATON ROUGE POLYOLEFINS PLANT,BATON ROUGE,LA,30.560139,-91.2055,EXXON MOBIL CORP,Chemicals,Ethylene,NO,NO,TRI,NO,NO,NO,12260001.11
AMITRON CORP,ELK GROVE VILLAGE,IL,42.009722,-87.952668,,Computers and Electronic Products,Copper compounds,NO,NO,TRI,NO,NO,NO,465951.4
ROGERS CORP - MOOSUP,MOOSUP,CT,41.714,-71.879,ROGERS CORP,Plastics and Rubber,Zinc compounds,NO,NO,TRI,NO,NO,NO,24493.26
CARLISLE ENGINEERED PRODS,MIDDLEFIELD,OH,41.451256,-81.07283,CARLISLE COMPANIES INC,Plastics and Rubber,Ethylbenzene,NO,YES,TRI,YES,NO,NO,64266.27
WESTLAKE CHEMICALS & VINYLS LLC,PLAQUEMINE,LA,30.262255,-91.185837,WESTLAKE CHEMICAL CORP,Chemicals,Cresol (mixed isomers),NO,YES,TRI,NO,NO,NO,130036.01
MODINE AFTERMARKET HOLDINGS INC,MERCED,CA,37.314963,-120.50514,MODINE MANUFACTURING CO,Transportation Equipment,Copper,NO,NO,TRI,NO,NO,NO,681272.12
GEORGIA-PACIFIC BUILDING PRODUCTS LLC,DIBOLL,TX,31.195946,-94.787435,KOCH INDUSTRIES INC,Wood Products,Ammonia,NO,NO,TRI,NO,NO,NO,1485.97
GOODRICH AIRCRAFT WHEELS & BRAKES,TROY,OH,40.02261,-84.2224,RAYTHEON TECHNOLOGIES CORP,Transportation Equipment,Copper,NO,NO,TRI,NO,NO,NO,265206.0
LANXESS SYBRON CHEMICALS INC.,BIRMINGHAM,NJ,39.978039,-74.712152,LANXESS CORP,Chemicals,Methyl methacrylate,NO,YES,TRI,NO,NO,NO,4600.76
CHEMTALL INCORPORATED; FLOCRYL LLC,RICEBORO,GA,31.743668,-81.431776,SNF HOLDING CO,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,867.0799999999999
MEDTRONIC PR INC,VILLALBA,PR,18.126949,-66.497715,MEDTRONIC INC,Computers and Electronic Products,Freon 113 (CFC-113),NO,NO,TRI,NO,NO,NO,124001.1
INTERNATIONAL PAPER GARDINER PAPER MILL,GARDINER,OR,43.74064,-124.11153,INTERNATIONAL PAPER CO,Paper,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,1626000.93
HOKE INC NEW ENGLAND DIV,SOUTHINGTON,CT,41.62957,-72.87367,CIRCOR INTL,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,310001.39
CENTURY BOAT CO,PANAMA CITY,FL,30.27104,-85.52271,YAMAHA MOTOR CORP USA,Transportation Equipment,Styrene,NO,YES,TRI,YES,NO,NO,452121.0
DIVERSEY INC.,WATERTOWN,WI,43.18361,-88.72163,OLYMPUS WATER US HOLDING CORP,Chemicals,Nitric acid,NO,NO,TRI,NO,NO,NO,103.19
HELMICK CORP,FAIRMONT,WV,39.47327,-80.149002,,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,17321.0
3M CO - HARTFORD CITY,HARTFORD CITY,IN,40.450051,-85.355891,3M CO,Paper,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,232699.85
YKK SNAP FASTENERS AMERICA INC.,CENTERVILLE,TN,35.770026,-87.469321,YKK CORP OF AMERICA INC,Fabricated Metals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,5126.15
YKK SNAP FASTENERS AMERICA INC.,CENTERVILLE,TN,35.770026,-87.469321,YKK CORP OF AMERICA INC,Miscellaneous Manufacturing,Chlorine,NO,YES,TRI,NO,NO,NO,57471.15
CHEMSTATION OF NORTHERN CALIFORNIA,STOCKTON,CA,37.97782,-121.248,,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,239.84
