FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
SENIOR AEROSPACE INC SSP DIV,BURBANK,CA,34.201757,-118.34136,SENIOR OPERATIONS PLC,Transportation Equipment,Nitric acid,NO,NO,TRI,NO,NO,NO,2250.0
PURECOAT NORTH LLC,BELMONT,MA,42.39511,-71.15961,,Fabricated Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,0.0
SCHICK MANUFACTURING INC,MILFORD,CT,41.23306,-73.03965,EDGEWELL PERSONAL CARE LLC,Fabricated Metals,Trichloroethylene,NO,YES,TRI,YES,NO,NO,378000.0
GENERAL CHEMICAL CORP,VANCOUVER,WA,45.639983,-122.700114,GENERAL CHEMICAL CORP,Chemicals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,750.0
GRAPHIC PACKAGING INTERNATIONAL,RICHMOND,VA,37.50921,-77.35382,GRAPHIC PACKAGING INTERNATIONAL,Printing,Acetone,NO,NO,TRI,NO,NO,NO,24600.0
SPRAY NINE CORP,JOHNSTOWN,NY,43.01734,-74.36144,ILLINOIS TOOL WORKS COS,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,2500.0
GRACE-LEE PRODUCTS INC,MINNEAPOLIS,MN,45.00167,-93.27103,,Chemicals,Sodium hydroxide (solution),NO,NO,TRI,NO,NO,NO,1000.0
LANE VENTURE,CONOVER,NC,35.71645,-81.25143,LANE FURNITURE INDUSTRIES,Furniture,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,52011.0
AAA WIRE PRODUCTS INC,POINT,TX,32.933975,-95.877151,TALBOT INDUSTRIES INC,Fabricated Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,750.0
SUN CHEMICAL CORP COLOR  INTERMEDIATES,CINCINNATI,OH,39.18359,-84.50318,SUN CHEMICAL CORP,Chemicals,Copper compounds,NO,NO,TRI,NO,NO,NO,140.0
DUPONT CIRCLEVILLE PLANT,CIRCLEVILLE,OH,39.55762,-82.96377,DUPONT DE NEMOURS INC,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,116787.0
ERVING PAPER MILLS,ERVING,MA,42.60008,-72.37838,ERVING INDUSTRIES INC.,Paper,Sodium hydroxide (solution),NO,NO,TRI,NO,NO,NO,5434856.0
SERMATECH INTERNATIONAL INC,SUGAR LAND,TX,29.63573,-95.60262,TELEFLEX INC,Fabricated Metals,Aluminum oxide (fibrous forms),NO,NO,TRI,NO,NO,NO,187500.0
FAURECIA EMISSION CONTROL TECHNOLOGIES,COLUMBUS,IN,39.18866,-85.89456,,Transportation Equipment,Chromium,NO,YES,TRI,NO,NO,NO,1500.0
PIONEER AMERICAS LLC TACOMA TERMINAL,TACOMA,WA,47.280414,-122.406515,PIONEER COS INC,Chemicals,Chlorine,NO,YES,TRI,NO,NO,NO,13185.0
KNAUF INSULATION INC.,SHELBYVILLE,IN,39.527747,-85.772475,KNAUF INSULATION,Electrical Equipment,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,42700.0
OHIO REFINING CO,OREGON,OH,41.679167,-83.449722,CENOVUS ENERGY INC,Petroleum,Sodium hydroxide (solution),NO,NO,TRI,NO,NO,NO,750.0
INTERNATIONAL PAPER CO - LOUISIANA MILL,BASTROP,LA,32.781552,-91.908753,INTERNATIONAL PAPER CO,Paper,Chloroform,NO,YES,TRI,YES,NO,NO,1215438.0
GD OTS INC,SACO,ME,43.516484,-70.445545,GENERAL DYNAMICS CORP,Fabricated Metals,Phosphoric acid,NO,NO,TRI,NO,NO,NO,41584.0
JIM BEAM BRANDS CO. -BOOKER NOE PLANT,BOSTON,KY,37.807747,-85.687444,BEAM-SUNTORY,Beverages,Sodium hydroxide (solution),NO,NO,TRI,NO,NO,NO,0.0
MACDERMID ENTHONE INC,WEST HAVEN,CT,41.2647,-72.9773,ELEMENT SOLUTIONS INC,Chemicals,Sodium hydroxide (solution),NO,NO,TRI,NO,NO,NO,105680.0
ESSEX GROUP INC,PANA,IL,39.3986,-89.10249,SUPERIOR TELECOM INC,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,0.0
NABISCO INC FLEISCHMANN'S DIV,INDIANAPOLIS,IN,39.782467,-86.139095,NABISCO INC,Food,Sodium hydroxide (solution),NO,NO,TRI,NO,NO,NO,140000.0
EVEREADY BATTERY CO INC,CLEVELAND,OH,41.48601,-81.73468,RALSTON PURINA CO,Electrical Equipment,Methanol,NO,YES,TRI,NO,NO,NO,444000.0
CHEVRON PRODUCTS CO. DIV OF CHEVRON USA INC.,EL SEGUNDO,CA,33.9082,-118.4085,CHEVRON CORP,Petroleum,Aluminum oxide (fibrous forms),NO,NO,TRI,NO,NO,NO,1527560.0
MERICO INC ROD'S FOOD PRODS DIV,CITY OF INDUSTRY,CA,34.00177,-117.92595,ANHEUSER-BUSCH COS INC,Food,Sodium hydroxide (solution),NO,NO,TRI,NO,NO,NO,0.0
AXALTA COATING SYSTEMS LLC-TOLEDO PLANT,TOLEDO,OH,41.69799,-83.58797,AXALTA COATING SYSTEMS LLC,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,1265211.0
WINBCO TANK CO,OTTUMWA,IA,41.00996,-92.39916,,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,6000.0
GREEN BAY PACKAGING INC GOSLIN-BIRMINGHAM DIV,BIRMINGHAM,AL,33.51386,-86.77986,GREEN BAY PACKAGING INC,Machinery,Chromium,NO,YES,TRI,NO,NO,NO,3250.0
SOUTHERN ZINC,EAST POINT,GA,33.6685,-84.43334,US ZINC CORP,Primary Metals,Zinc compounds,NO,NO,TRI,NO,NO,NO,8580.0
WOOSTER MFG CO,WOOSTER,OH,40.79025,-81.94032,REGAL WARE INC,Fabricated Metals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,68300.0
ROYAL BUILDING PRODUCTS,COLUMBUS,OH,39.92527,-82.95385,WESTLAKE CORP,Plastics and Rubber,Chromium,NO,YES,TRI,NO,NO,NO,22550.0
PPG INDUSTRIES INC-OAK CREEK,OAK CREEK,WI,42.84874,-87.93297,,Chemicals,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,3824813.0
SIERRACIN/SYLMAR CORP,SYLMAR,CA,34.30224,-118.46243,PPG INDUSTRIES INC,Plastics and Rubber,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,34500.0
CROWN EQUIPMENT CORP,CELINA,OH,40.55285,-84.55135,CROWN EQUIPMENT CORP,Transportation Equipment,Phosphoric acid,NO,NO,TRI,NO,NO,NO,43200.0
SILICONIX INC,SANTA CLARA,CA,37.38192,-121.96202,VISHAY INTERTECHNOLOGY INC,Computers and Electronic Products,Phosphoric acid,NO,NO,TRI,NO,NO,NO,1500.0
CITGO PETROLEUM CORP,SULPHUR,LA,30.18149,-93.324051,PDV HOLDING INC.,Petroleum,Ethylbenzene,NO,YES,TRI,YES,NO,NO,80400.0
SIEGEL ROBERT AUTOMOTIVE RIPLEY SOUTH,RIPLEY,TN,35.72053,-89.55055,SIEGEL-ROBERT AUTOMOTIVE,Fabricated Metals,Acetone,NO,NO,TRI,NO,NO,NO,216000.0
SHINTECH INC,FREEPORT,TX,28.993626,-95.357721,,Chemicals,Sodium hydroxide (solution),NO,NO,TRI,NO,NO,NO,0.0
WEYLCHEM US INC.,ELGIN,SC,34.136389,-80.764722,WEYLCHEM US INC,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,6432.0
DAZOR MANUFACTURING CORP,SAINT LOUIS,MO,38.63639,-90.25888,,Electrical Equipment,Tetrachloroethylene,NO,YES,TRI,YES,NO,NO,81900.0
STREATER INC PLANT 2,ALBERT LEA,MN,43.64605,-93.37981,ALLIED INDUSTRIAL GROUP INC,Computers and Electronic Products,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,10119.0
WERTHAN PACKAGING INC,NASHVILLE,TN,36.17691,-86.79378,WERTHAN PACKAGING INC,Plastics and Rubber,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,4349331.0
LOTTE BIOLOGICS USA LCC,EAST SYRACUSE,NY,43.067469,-76.090114,,Chemicals,Ammonium sulfate (solution),NO,NO,TRI,NO,NO,NO,4400000.0
STERLING FLUID SYSTEMS DBA PEERLESS PUMP CO.,INDIANAPOLIS,IN,39.794111,-86.167472,,Machinery,Copper,NO,NO,TRI,NO,NO,NO,765.0
BILLERUD ESCANABA LLC,ESCANABA,MI,45.804799,-87.08978,BILLERUD AMERICAS CORP,Paper,Chloroform,NO,YES,TRI,YES,NO,NO,160494.0
A C DUTTON LUMBER CORP,POUGHKEEPSIE,NY,41.71228,-73.93705,ALBANY MIRON LUMBER CORP,Wood Products,Copper compounds,NO,NO,TRI,NO,NO,NO,1000.0
ENGINEERED POLYMER SOLUTIONS INC. D/B/A VALSPAR COATINGS,HIGH POINT,NC,35.946841,-80.020924,THE VALSPAR CORP,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,67296.0
CONTEMPORARY PACKAGING CORP,PLAINVIEW,NY,40.78987,-73.46457,,Printing,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,463050.0
HIGHLAND INDUSTRIES,FRAMINGHAM,MA,42.2702,-71.41767,HIGHLAND INDUSTRIES,Textiles,Toluene,NO,YES,TRI,NO,NO,NO,108000.0
BOISE WHITE PAPER LLC,INTERNATIONAL FALLS,MN,48.606,-93.4071,PACKAGING CORP OF AMERICA,Paper,Chlorine,NO,YES,TRI,NO,NO,NO,1350210.0
YORKSHIRE AMERICAS INC,LOWELL,NC,35.28395,-81.104883,YORKSHIRE AMERICAS INC,Chemicals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,0.0
CARPENTER CO.,RUSSELLVILLE,KY,36.855556,-86.903889,CARPENTER CO,Plastics and Rubber,"Toluene-2,4-diisocyanate",NO,YES,TRI,YES,NO,NO,750.0
WMC INDUSTRIAL LLC,CARROLLTON,TX,32.95858,-96.86418,WMC INDUSTRIAL LLC,Primary Metals,Sodium hydroxide (solution),NO,NO,TRI,NO,NO,NO,0.0
CELANESE LTD,PAMPA,TX,35.483889,-101.048889,CELANESE CORP,Chemicals,Chlorine,NO,YES,TRI,NO,NO,NO,0.0
TOTALENERGIES PETROCHEMICALS & REFINING USA INC CARVILLE POL,CARVILLE,LA,30.218908,-91.066327,TOTALENERGIES HOLDINGS USA INC,Chemicals,Styrene,NO,YES,TRI,YES,NO,NO,63027.0
CYTEC SOLVAY COMPOSITE MATERIALS ORANGE,ORANGE,CA,33.79776,-117.85582,,Textiles,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,447000.0
INTELICOAT TECHNOLOGIES AZON LLC,JOHNSON CITY,NY,42.11966,-75.97463,INTELICOAT TECHNOLOGIES,Machinery,Zinc compounds,NO,NO,TRI,NO,NO,NO,8300.0
ROBERT BOSCH LLC,SAINT JOSEPH,MI,42.04945,-86.51195,ROBERT BOSCH LLC,Primary Metals,Manganese compounds,NO,YES,TRI,NO,NO,NO,212.0
CARPENTER CO,DENVER,CO,39.78115,-104.92256,CARPENTER CO,Plastics and Rubber,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,59400.0
MARATHON PETROLEUM CO LP ILLINOIS REFINING DIV,ROBINSON,IL,39.002146,-87.725378,,Petroleum,Aluminum oxide (fibrous forms),NO,NO,TRI,NO,NO,NO,48750.0
DELTA MILLS MARKETING DELTA 2,WALLACE,SC,34.73763,-79.82965,DELTA WOODSIDE INDUSTRIES,Textiles,Sodium hydroxide (solution),NO,NO,TRI,NO,NO,NO,43500.0
HP HOOD LLC,SUFFIELD,CT,41.94514,-72.62815,HP HOOD LLC,Food,Sodium hydroxide (solution),NO,NO,TRI,NO,NO,NO,241550.0
EASTERN WIRE & CABLE,TRENTON,NJ,40.231895,-74.747145,,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,0.0
CANTON DROP FORGE,CANTON,OH,40.7815,-81.43072,PARK OHIO HOLDINGS CORP,Fabricated Metals,Aluminum (fume or dust),NO,NO,TRI,NO,NO,NO,2250.0
DOUGLAS HOLDINGS.,COLUMBUS,NE,41.437933,-97.2913,DOUGLAS HOLDINGS,Electrical Equipment,Sodium hydroxide (solution),NO,NO,TRI,NO,NO,NO,19050.0
ROYSONS CORP,ROCKAWAY,NJ,40.90285,-74.49554,,Printing,Toluene,NO,YES,TRI,NO,NO,NO,164181.0
"JOHNSON CONTROLS BATTERY GROUP, INC",GARLAND,TX,32.922636,-96.665409,JOHNSON CONTROLS INC,Electrical Equipment,Lead,NO,NO,PBT,YES,YES,NO,96673.0
CITGO REFINING & CHEMICALS CO LP-WEST PLANT,CORPUS CHRISTI,TX,27.8103,-97.49828,PDV HOLDING INC.,Petroleum,Zinc compounds,NO,NO,TRI,NO,NO,NO,0.0
WESTROCK LONGVIEW LLC,LONGVIEW,WA,46.10361,-122.92167,WESTROCK CO,Paper,Ammonia,NO,NO,TRI,NO,NO,NO,0.0
CALSONICKANSEI,SHELBYVILLE,TN,35.49287,-86.40281,CALSONICKANSEI,Transportation Equipment,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,4500.0
"GALT CRAFTED PRODS INC, IMPEX DIV",CRAWFORDSVILLE,IN,40.0338,-86.88049,GALT CRAFTED PRODS INC,Fabricated Metals,Trichloroethylene,NO,YES,TRI,YES,NO,NO,226407.0
GENERAL MOTORS LLC GLOBAL PROPULSION SYSTEMS -DEFIANCE,DEFIANCE,OH,41.28244,-84.292089,GENERAL MOTORS LLC,Primary Metals,Ammonium sulfate (solution),NO,NO,TRI,NO,NO,NO,750.0
US ARMY LAKE CITY ARMY AMMUNITION PLANT-GOCO,INDEPENDENCE,MO,39.103996,-94.280859,OLIN WINCHESTER LLC,Fabricated Metals,Dibutyl phthalate,NO,YES,TRI,NO,NO,NO,1500.0
CBI SERVICES INC,BOURBONNAIS,IL,41.191929,-87.856248,CHICAGO BRIDGE & IRON,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,2388.0
PRESSED STEEL TANK CO INC,WEST ALLIS,WI,43.015878,-87.994313,APCO INC,Fabricated Metals,Sodium hydroxide (solution),NO,NO,TRI,NO,NO,NO,80872.0
ARXADA LLC,MAPLETON,IL,40.564278,-89.728417,ARXADA LLC,Chemicals,Nickel,NO,YES,TRI,YES,NO,NO,7038.0
SRC ELECTRICAL LLC,SPRINGFIELD,MO,37.18399,-93.24775,SRC HOLDINGS INC,Electrical Equipment,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,1000.0
BASF CORPORATION DECATUR SITE,DECATUR,AL,34.6083,-87.04054,BASF CORP,Chemicals,Ethylbenzene,NO,YES,TRI,YES,NO,NO,750.0
STATTON FURNITURE MFG CO,HAGERSTOWN,MD,39.6243,-77.71979,,Furniture,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,39570.0
KRATON CHEMICAL LLC,PANAMA CITY,FL,30.143939,-85.618924,KRATON CHEMICAL CO LLC,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,4322365.0
CAROLINA COATINGS INC,CHARLOTTE,NC,35.188,-80.89204,WATTYL US LTD,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,20.0
KURITA AMERICA INC,SHAKOPEE,MN,44.79802,-93.4635,,Chemicals,Phosphoric acid,NO,NO,TRI,NO,NO,NO,0.0
CADILLAC PLATING CORP,WARREN,MI,42.47041,-82.98672,,Fabricated Metals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,16404.0
AAR MOBILITY SYSTEMS,CADILLAC,MI,44.2511,-85.408,AAR CORP,Fabricated Metals,"1,2-Dichloroethane",NO,YES,TRI,YES,NO,NO,361830.0
BACHMAN SERVICES INC AN INNOSPEC CO,OKLAHOMA CITY,OK,35.44306,-97.48575,,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,750.0
MITTAL STEEL USA WEIRTON INC,WEIRTON,WV,40.392864,-80.547858,MITTAL STEEL USA INC,Primary Metals,Cyanide compounds,NO,YES,TRI,NO,NO,NO,5500.0
TRACKER MARINE LEBANON,LEBANON,MO,37.663158,-92.658531,TRACKER MARINE LLC,Transportation Equipment,Toluene,NO,YES,TRI,NO,NO,NO,101781.0
RICELAND FOODS INC. - SOY DIV,STUTTGART,AR,34.511972,-91.539639,RICELAND FOODS INC,Food,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,0.0
PLASTICS RESEARCH CORP,SANTA FE SPRINGS,CA,33.89519,-118.04273,,Plastics and Rubber,Styrene,NO,YES,TRI,YES,NO,NO,121818.0
FEDERAL-MOGUL POWERTRAIN SYSTEMS,SPARTA,MI,43.155919,-85.703903,TENNECO INC,Primary Metals,Aluminum oxide (fibrous forms),NO,NO,TRI,NO,NO,NO,487100.0
EASTMAN CHEMICAL CO TENNESSEE OPERATIONS,KINGSPORT,TN,36.527055,-82.53858,EASTMAN CHEMICAL CO,Chemicals,"N,N-Dimethylaniline",NO,YES,TRI,NO,NO,NO,69036.0
APEX TOOL GROUP LLC SUMTER SC OPERATION,SUMTER,SC,33.85377,-80.38048,APEX TOOL GROUP LLC,Fabricated Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,0.0
ALABAMA RIVER CELLULOSE LLC,PERDUE HILL,AL,31.580112,-87.490073,KOCH INDUSTRIES INC,Paper,Chloroform,NO,YES,TRI,YES,NO,NO,553374.0
CALSONICKANSEI,SHELBYVILLE,TN,35.49287,-86.40281,CALSONICKANSEI,Transportation Equipment,Zinc compounds,NO,NO,TRI,NO,NO,NO,11050.0
VALMONT INDUSTRIES INC,VALLEY,NE,41.32762,-96.366,VALMONT INDUSTRIES INC,Fabricated Metals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,29850.0
PHOTO FABRICATORS INC,VAN NUYS,CA,34.20993,-118.46293,,Computers and Electronic Products,Ammonia,NO,NO,TRI,NO,NO,NO,1500.0
MPC ALASKA TERMINAL CO LLC- NORTH POLE,NORTH POLE,AK,64.737264,-147.34844,MARATHON PETROLEUM CORP,Petroleum,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,4247.0
FERNWOOD INDUSTRIES,FERNWOOD,MS,31.186111,-90.436111,,Wood Products,Pentachlorophenol,NO,YES,TRI,YES,NO,NO,15008.0
LEXINGTON FURNITURE INDUSTRIES PLANT 3,LEXINGTON,NC,35.82187,-80.24685,LIFESTYLE FURNISHINGS INTERNATIONAL,Furniture,Acetone,NO,NO,TRI,NO,NO,NO,37593.0
KESSLER INDUSTRIES INC,EL PASO,TX,31.73079,-106.31591,,Fabricated Metals,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,58137.0
DIAMOND VOGEL INC.,ORANGE CITY,IA,42.994105,-96.058161,DIAMOND VOGEL INC,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,45900.0
