FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
STERIS CORP,MONTGOMERY,AL,32.409168,-86.229393,STERIS CORP,Fabricated Metals,Zinc compounds,NO,NO,TRI,NO,NO,NO,0.0
PROMAN USA (PAMPA) LLC,PAMPA,TX,35.483464,-101.046767,PROMAN USA INC,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,39851.1
U.S. DOD USAF ROBINS AFB,ROBINS AFB,GA,32.619983,-83.582075,US DEPARTMENT OF DEFENSE,Other,Tetrachloroethylene,NO,YES,TRI,YES,NO,NO,248968.03
CORNELLCOOKSON,GOODYEAR,AZ,33.426217,-112.357958,GRIFFON CORP,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,999099.67
GLOBAL COS LLC GLENWOOD LANDING TERMINAL,GLENWOOD LANDING,NY,40.830722,-73.647528,GLOBAL PARTNERS LP,Petroleum Bulk Terminals,n-Hexane,NO,YES,TRI,NO,NO,NO,4526.860000000001
PRECISION / MASTER MADE PAINTS,JOPLIN,MO,37.061508,-94.404653,,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,25.8
HALLIBURTON PRUDHOE BAY BAROID,PRUDHOE BAY,AK,70.233946,-148.381916,HALLIBURTON ENERGY SERVICES INC,Chemicals,Lead compounds,NO,YES,PBT,NO,YES,NO,1.08
U.S. ARMY PUEBLO CHEMICAL DEPOT,PUEBLO,CO,38.319845,-104.327961,US DEPARTMENT OF DEFENSE,Other,Lead,NO,NO,PBT,YES,YES,NO,0.0
ACME BRICK CO-DENTON PLANT,DENTON,TX,33.188675,-97.135707,BERKSHIRE HATHAWAY INC,Nonmetallic Mineral Product,Manganese  And Manganese Compounds,YES,YES,TRI,NO,NO,NO,302.19
BUNGE N.A. INC,DECATUR,AL,34.605565,-86.965566,BUNGE N.A. INC,Food,n-Hexane,NO,YES,TRI,NO,NO,NO,3701530.87
LISTER CHAIN & FORGE INC,BLAINE,WA,48.950131,-122.689606,WASHINGTON CHAIN & SUPPLY,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,0.86
SUPERIOR INDUSTRIAL SOLUTIONS INC.,LOUISVILLE,KY,38.201389,-85.861944,SUPERIOR INDUSTRIAL SOLUTIONS INC,Chemical Wholesalers,Styrene,NO,YES,TRI,YES,NO,NO,0.0
METAL CONTAINER CORP-NEWBURGH CAN PLANT,NEW WINDSOR,NY,41.487295,-74.096466,ANHEUSER-BUSCH COS LLC,Fabricated Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,2750.94
MICROCHIP TECHNOLOGY INC,GRESHAM,OR,45.51911,-122.44906,MICROCHIP TECHNOLOGY INC,Other,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,1135613.48
REA MAGNET WIRE CO,FORT WAYNE,IN,41.067874,-85.083677,,Primary Metals,"2,4-Dimethylphenol",NO,NO,TRI,NO,NO,NO,22773.84
KMW LTD,STERLING,KS,38.202621,-98.213437,KMW LTD,Machinery,Nickel,NO,YES,TRI,YES,NO,NO,56137.232
QUARLES PETROLEUM INC. MANASSAS BULK PLANT,MANASSAS,VA,38.784075,-77.555563,QUARLES PETROLEUM INC,Petroleum Bulk Terminals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,0.0
NEXEO SOLUTIONS LLC,GARLAND,TX,32.8875,-96.677222,NEXEO SOLUTIONS HOLDINGS LLC,Chemical Wholesalers,Methyl tert-butyl ether,NO,YES,TRI,NO,NO,NO,25552.5
NASH JOHNSON & SONS FARMS INC ROSE HILL FEED MILL,ROSE HILL,NC,34.855527,-78.036865,HOUSE OF RAEFORD,Food,Manganese compounds,NO,YES,TRI,NO,NO,NO,0.0
NATIONAL PLASTICS COLOR INC,VALLEY CENTER,KS,37.82563,-97.3735,,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,1.11
STRUCTURAL STEEL OF CAROLINA,WINSTON SALEM,NC,36.07636,-80.22982,,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,133551.0
HALE CHROME SERVICE INC,TOLEDO,OH,41.66595,-83.57611,,Fabricated Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,5077.299999999999
ACCURATE DISPERSIONS,SOUTH HOLLAND,IL,41.614283,-87.621816,THE SHERWIN-WILLIAMS CO,Chemicals,Antimony compounds,NO,YES,TRI,NO,NO,NO,4511.99
US ARMY NATIONAL GUARD CAMP SHELBY RANGES,CAMP SHELBY,MS,31.201583,-89.196806,US DEPARTMENT OF DEFENSE,Other,Lead,NO,NO,PBT,YES,YES,NO,100860.68
VECKRIDGE CHEMICAL,SOUTH KEARNY,NJ,40.720683,-74.113871,,Chemical Wholesalers,Nitric acid,NO,NO,TRI,NO,NO,NO,0.0
WAUKESHA BEARINGS CORP,ANTIGO,WI,45.16601,-89.15059,DOVER CORP,Machinery,Copper,NO,NO,TRI,NO,NO,NO,332652.83
BLUE SEAL PETROLEUM,DE WITT,AR,34.293306,-91.351,,Petroleum Bulk Terminals,n-Hexane,NO,YES,TRI,NO,NO,NO,693.07
PIONEER METAL FINISHING - CHIPPEWA FALLS,CHIPPEWA FALLS,WI,44.95526,-91.37287,PIONEER METAL FINISHING LLC,Fabricated Metals,Dichloromethane,NO,YES,TRI,YES,NO,NO,123610.98
HOWMET CORP - PLANTS 1& 3,WHITEHALL,MI,43.39829,-86.35109,HOWMET AEROSPACE INC,Primary Metals,"4,4'-Isopropylidenediphenol",NO,YES,TRI,NO,NO,NO,145878.65
SUNOCO LLC-RACE FUELS,MARCUS HOOK,PA,39.814609,-75.42227,SUNOCO LP,Petroleum,n-Hexane,NO,YES,TRI,NO,NO,NO,220.8
HOLLIDAY ROCK-PALMDALE,LITTLEROCK,CA,34.51682,-117.95568,,Petroleum,Aluminum (fume or dust),NO,NO,TRI,NO,NO,NO,812.1899999999999
ST LOUIS MARBLE CO,FENTON,MO,38.5352,-90.44905,,Plastics and Rubber,Styrene,NO,YES,TRI,YES,NO,NO,29261.500000000004
BAYER CROPSCIENCE LP - KC,KANSAS CITY,MO,39.122417,-94.474833,BAYER US HOLDING LP,Chemicals,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,18671686.71
ASC ENGINEERED SOLUTIONS,HENDERSON,TN,35.47414,-88.69197,,Fabricated Metals,Zinc (fume or dust),NO,NO,TRI,NO,NO,NO,39530.98
SHERWIN-WILLIAMS CO,GREENSBORO,NC,36.06238,-79.83395,THE SHERWIN-WILLIAMS CO,Chemicals,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,93243.0
WAUSAU CHEMICAL CORP,WAUSAU,WI,44.958259,-89.630952,,Chemicals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,55.43
CENTURY ALUMINUM SEBREE LLC,ROBARDS,KY,37.655556,-87.506944,CENTURY ALUMINUM CO,Primary Metals,Manganese compounds,NO,YES,TRI,NO,NO,NO,33504.14
ACPI WOOD PRODUCTS LLC,INDEPENDENCE,OR,44.860025,-123.194716,CABINETWORKS GROUP INC.,Furniture,Ethylbenzene,NO,YES,TRI,YES,NO,NO,77516.1
CALPORTLAND CO SLOAN PLANT,SLOAN,NV,35.9433,-115.21735,TAIHEIYO CEMENT USA INC,Nonmetallic Mineral Product,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,0.92
FORD MOTOR CO DEARBORN TRUCK PLANT,DEARBORN,MI,42.3025,-83.154167,FORD MOTOR CO,Transportation Equipment,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,201659.64
COLD CHAIN TECHNOLOGIES LLC,LA VERGNE,TN,35.98782,-86.5827,COLD CHAIN TECHNOLOGIES LLC,Plastics and Rubber,Diisocyanates,NO,NO,TRI,NO,NO,NO,0.0
EDCOAT LLC,NEW CARLISLE,IN,41.693392,-86.455176,,Fabricated Metals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,337410.42000000004
LYONDELL CHEMICAL CO BAYPORT FACILITY,PASADENA,TX,29.61,-95.05,LYONDELLBASELL INDUSTRIES,Chemicals,Molybdenum trioxide,NO,NO,TRI,YES,NO,NO,596532.9
US ECOLOGY NEVADA INC.,BEATTY,NV,36.767649,-116.69368,REPUBLIC SERVICES INC,Hazardous Waste,Zinc compounds,NO,NO,TRI,NO,NO,NO,1164412.3199999998
AVERY DENNISON BUILDING 7,PAINESVILLE,OH,41.730597,-81.251911,AVERY DENNISON CORP,Paper,Toluene,NO,YES,TRI,NO,NO,NO,1905591.79
SPS TECHNOLOGIES LLC,JENKINTOWN,PA,40.101753,-75.138908,BERKSHIRE HATHAWAY INC,Fabricated Metals,Cobalt,NO,YES,TRI,YES,NO,NO,69012.73999999999
FERRO CORP,WASHINGTON,PA,40.179107,-80.271785,FERRO CORP,Chemicals,Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region),YES,YES,TRI,NO,NO,NO,1.42
VALERO RENEWABLE FUELS LLC,FORT DODGE,IA,42.531389,-94.293333,VALERO ENERGY CORP,Chemicals,Ammonia,NO,NO,TRI,NO,NO,NO,11.18
ARCOSA WIND TOWERS INC. PLT 1550,NEWTON,IA,41.71714,-93.04314,"ARCOSA,INC",Fabricated Metals,Manganese  And Manganese Compounds,YES,YES,TRI,NO,NO,NO,329491.0
PPG INDUSTRIES INC,MOUNT VERNON,IL,38.304217,-88.892419,PPG INDUSTRIES INC,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,33819.72
NEXANS AMERCABLE INC.,EL DORADO,AR,33.199056,-92.619806,NEXANS USA INC,Electrical Equipment,Antimony compounds,NO,YES,TRI,NO,NO,NO,1.1
THE DOW CHEMICAL CO,MIDLAND,MI,43.6003,-84.2234,DOW INC,Chemicals,Chloroacetic acid,NO,YES,TRI,NO,NO,NO,1620260.89
CALUMET COTTON VALLEY REFINING LLC CALUMET COTTON VALLEY,COTTON VALLEY,LA,32.800556,-93.412778,CALUMET REFINING LLC,Petroleum,n-Hexane,NO,YES,TRI,NO,NO,NO,84962.07
JUSTIN TANKS LLC,GEORGETOWN,DE,38.69384,-75.35199,,Plastics and Rubber,Styrene,NO,YES,TRI,YES,NO,NO,133640.91
WABASH NATIONAL L.P.,LAFAYETTE,IN,40.3695,-86.8482,WABASH NATIONAL CORP,Transportation Equipment,Chromium,NO,YES,TRI,NO,NO,NO,64117.59
PRECOAT METALS,SAINT LOUIS,MO,38.58195,-90.25164,AZZ INC,Fabricated Metals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,183110.0
CPJ TECHNOLOGIES,TAYLORS,SC,34.91386,-82.33265,,Chemicals,Formic acid,NO,NO,TRI,NO,NO,NO,1440.75
AMERISTAR PERIMETER SECURITY USA INC,TULSA,OK,36.17817,-95.86873,ASSA ABLOY INC,Fabricated Metals,Phosphorus (yellow or white),NO,YES,TRI,NO,NO,NO,711900.87
MENZIES AVIATION FUELING OPERATIONS WASH DULLES INTERNATIONA,STERLING,VA,38.960556,-77.446388,MENZIES AVIATION,Petroleum Bulk Terminals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,490.43
AGCO CORP. JACKSON OPERATIONS,JACKSON,MN,43.63984,-94.97923,AGCO CORP,Machinery,Copper,NO,NO,TRI,NO,NO,NO,0.0
SURPASS CHEMICAL CO. INC.,ALBANY,NY,42.67421,-73.73681,SURPASS CHEMICAL CO INC,Chemicals,Sodium nitrite,NO,NO,TRI,NO,NO,NO,0.0
VANCE BROTHERS INC,KANSAS CITY,MO,39.036389,-94.526972,VANCE BROTHERS INC,Petroleum,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,2.8100000000000005
OLDCASTLE PRECAST INC,LEXINGTON,KY,38.0638,-84.55918,CRH AMERICAS INC,Nonmetallic Mineral Product,Mercury compounds,NO,YES,PBT,NO,YES,NO,4.07
REICHHOLD LLC 2,MORRIS,IL,41.38888,-88.30116,POLYNT COMPOSITES USA INC,Chemicals,N-Methyl-2-pyrrolidone,NO,NO,TRI,NO,NO,NO,637976.15
HARSCO MINERALS - NBC,EAST CHICAGO,IN,41.619165,-87.484452,HARSCO ENVIRONMENTAL,Nonmetallic Mineral Product,Lead  And Lead Compounds,YES,YES,PBT,NO,YES,NO,1.945
GAGE PRODUCTS CO,FERNDALE,MI,42.451389,-83.114722,,Chemicals,Ethylbenzene,NO,YES,TRI,YES,NO,NO,2541836.8600000003
AURORIUM LLC - ZEELAND,ZEELAND,MI,42.815845,-86.00946,AURORIUM HOLDINGS LLC,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,504495.02
ASH GROVE CEMENT,FOREMAN,AR,33.6936,-94.4166,CRH AMERICAS INC,Nonmetallic Mineral Product,Benzidine,NO,YES,TRI,YES,NO,NO,72053.23
APPALACHIAN TIMBER SERVICES LLC,SUTTON,WV,38.661533,-80.700115,,Wood Products,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,16903.97
CROWLEY KETCHIKAN BULK FUEL STORAGE FACILITY,KETCHIKAN,AK,55.3376,-131.63331,CROWLEY FUELS LLC,Petroleum Bulk Terminals,Benzene,NO,YES,TRI,YES,NO,NO,2071.11
AHLSTROM MOSINEE LLC,MOSINEE,WI,44.791101,-89.700253,AHLSTROM USA INC,Paper,Manganese  And Manganese Compounds,YES,YES,TRI,NO,NO,NO,56164.130000000005
DUPONT ELECTRONIC POLYMERS,DAYTON,OH,39.733992,-84.220103,DUPONT DE NEMOURS INC,Chemicals,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,2275.71
VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,CORPUS CHRISTI,TX,27.810775,-97.436658,VALERO ENERGY CORP,Petroleum,Methanol,NO,YES,TRI,NO,NO,NO,42121.97
JAVELINA CO,CORPUS CHRISTI,TX,27.80695,-97.46041,HOWARD ENERGY PARTNERS,Petroleum,Toluene,NO,YES,TRI,NO,NO,NO,2064.0
ALON REFINING KROTZ SPRINGS INC,KROTZ SPRINGS,LA,30.526504,-91.748383,DELEK US HOLDINGS INC,Petroleum,Ethylene,NO,NO,TRI,NO,NO,NO,5640379.8
KO MANUFACTURING INC.,SPRINGFIELD,MO,37.220776,-93.239004,,Chemicals,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,0.0
ROSEBURG FOREST PRODUCTS CO. - COQUILLE PLYWOOD,COQUILLE,OR,43.1802,-124.2172,ROSEBURG FOREST PRODUCTS,Wood Products,Acetaldehyde,NO,YES,TRI,YES,NO,NO,120422.85
OUTOKUMPU STAINLESS BAR LLC,RICHBURG,SC,34.721617,-81.007937,OUTOKUMPU STAINLESS INC,Primary Metals,Chromium,NO,YES,TRI,NO,NO,NO,4244351.0
BASIN ELECTRIC  LELAND OLDS STATION,STANTON,ND,47.2819,-101.3194,BASIN ELECTRIC POWER COOPERATIVE,Electric Utilities,n-Hexane,NO,YES,TRI,NO,NO,NO,935.83
MASTER LOCK CO,MILWAUKEE,WI,43.0661,-87.95401,FORTUNE BRANDS INNOVATIONS INC,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,277931.10900000005
FLINT HILLS RESOURCES PINE BEND LLC,ROSEMOUNT,MN,44.764434,-93.039484,KOCH INDUSTRIES INC,Petroleum,Hydrogen cyanide,NO,YES,TRI,NO,NO,NO,346235.99
PEXCO LLC,ATHOL,MA,42.58444,-72.24363,PEXCO LLC,Plastics and Rubber,Di(2-ethylhexyl) phthalate,NO,YES,TRI,YES,NO,NO,21.21
ND PAPER INC.,OLD TOWN,ME,44.917362,-68.636511,ND PAPER LLC,Paper,Lead,NO,NO,PBT,YES,YES,NO,985.4
ROHM & HAAS CHEMICALS LLC,KANKAKEE,IL,41.137132,-87.842238,DOW INC.,Chemicals,Butyl acrylate,NO,NO,TRI,NO,NO,NO,11044.39
VALERO THREE RIVERS REFINERY,THREE RIVERS,TX,28.456667,-98.190277,VALERO ENERGY CORP,Petroleum,Dioxin and dioxin-like compounds,NO,YES,Dioxin,YES,YES,NO,0.0061398667
BORGWARNER POWDERED METALS INC,LIVONIA,MI,42.38246,-83.35977,BORGWARNER INC,Transportation Equipment,Copper,NO,NO,TRI,NO,NO,NO,103537.4
TRIANGLE SUSPENSION SYSTEMS INC,DUBOIS,PA,41.107902,-78.769506,BERKSHIRE HATHAWAY INC,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,21618.5
NORTH AMERICAN LIGHTING,MUSCLE SHOALS,AL,34.72938,-87.61164,NORTH AMERICAN LIGHTING INC,Transportation Equipment,Styrene,NO,YES,TRI,YES,NO,NO,9301.91
PMX INDUSTRIES INC,CEDAR RAPIDS,IA,41.927033,-91.692688,,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,16920.91
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,CARSON,CA,33.815889,-118.243953,TESORO CORP,Petroleum,Cumene,NO,YES,TRI,YES,NO,NO,10.68
KUHN NORTH AMERICAN,BRODHEAD,WI,42.61541,-89.3842,,Machinery,Manganese,NO,YES,TRI,NO,NO,NO,154337.66
SINCLAIR KANSAS CITY PRODUCTS TERMINAL,KANSAS CITY,KS,39.087581,-94.667195,HF SINCLAIR CORP,Petroleum Bulk Terminals,n-Hexane,NO,YES,TRI,NO,NO,NO,8660.84
AMERICHEM SALES CO,MASON,MI,42.584286,-84.448088,,Chemicals,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,0.0
ACUSHNET CO,NEW BEDFORD,MA,41.72005,-70.96782,ACUSHNET HOLDINGS CORP,Miscellaneous Manufacturing,Copper,NO,NO,TRI,NO,NO,NO,930007.6
BUHRKE INDUSTRIES LLC,ARLINGTON HEIGHTS,IL,42.04621,-87.99012,IMS COS LLC,Fabricated Metals,Copper,NO,NO,TRI,NO,NO,NO,136200.79
MAPEI CORP,WEST CHICAGO,IL,41.891834,-88.235403,MAPEI CORP,Chemicals,Acrylic acid,NO,YES,TRI,NO,NO,NO,0.0
CHALMETTE REFINING LLC,CHALMETTE,LA,29.936411,-89.972954,PBF ENERGY INC,Petroleum,Carbon disulfide,NO,YES,TRI,NO,NO,NO,3734.8
MPLX TERMINALS LLC - COVINGTON KY TERMINAL,COVINGTON,KY,39.052628,-84.499758,MARATHON PETROLEUM CORP,Petroleum Bulk Terminals,Benzene,NO,YES,TRI,YES,NO,NO,3020.98
PHILLIPS 66 MT VERNON PRODUCTS TERMINAL,MOUNT VERNON,MO,37.188709,-93.781883,PHILLIPS 66 CO,Petroleum Bulk Terminals,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,1.4700000000000002
VEOLIA WATER TECHNOLOGIES & SOLUTIONS - BAKERSFIELD,BAKERSFIELD,CA,35.43291,-119.06474,VEOLIA WATER TECHNOLOGIES TREATMENT SOLUTIONS USA INC.,Chemicals,Naphthalene,NO,YES,TRI,YES,NO,NO,3587.93
LINCOLN INDUSTRIES OF WISCONSIN,NEW BERLIN,WI,42.994,-88.11905,LINCOLN INDUSTRIES OF WISCONSIN LLC,Fabricated Metals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,96820.19
LACTALIS US YOGURT INC.,LONDONDERRY,NH,42.90576,-71.42354,LACTALIS CHEESE & DAIRY HOLDING INC,Food,Peracetic acid,NO,NO,TRI,NO,NO,NO,0.0
QUALITY ELECTRIC STEEL CASTINGS LP,HOUSTON,TX,29.78397,-95.28294,,Primary Metals,Diisocyanates,NO,NO,TRI,NO,NO,NO,7087.32
ESM GROUP INC MYOMA PLANT,MARS,PA,40.72787,-80.03014,OPTA (USA),Fabricated Metals,Manganese compounds,NO,YES,TRI,NO,NO,NO,0.0
HENDRICKSON TRUCK SUSPENSION S YSTEMS PLANT 3,KENDALLVILLE,IN,41.44226,-85.22516,THE BOLER CO,Transportation Equipment,Nickel,NO,YES,TRI,YES,NO,NO,210001.02
EIT SOUTH,DANVILLE,VA,36.57302,-79.35465,,Computers and Electronic Products,Lead compounds,NO,YES,PBT,NO,YES,NO,87.80000000000001
CARPENTER POLE & PILING CO. INC.,WIGGINS,MS,30.88083,-89.16227,,Wood Products,Arsenic compounds,NO,YES,TRI,YES,NO,NO,0.0
TD AUTOMOTIVE COMPRESSOR GEORGIA LLC,PENDERGRASS,GA,34.17862,-83.6384,TOYOTA INDUSTRIES N.A.,Transportation Equipment,Chromium,NO,YES,TRI,NO,NO,NO,30.8
SIGNODE INDUSTRIAL GROUP LLC,BRIDGEVIEW,IL,41.761432,-87.812356,CROWN HOLDINGS INC,Fabricated Metals,Lead  And Lead Compounds,YES,YES,PBT,NO,YES,NO,667867.98
HPC HOLDINGS INC,NORTH AUGUSTA,SC,33.47719,-81.93195,,Chemicals,Chlorine,NO,YES,TRI,NO,NO,NO,977.16
SKIER'S CHOICE INC,MARYVILLE,TN,35.75931,-84.01838,,Transportation Equipment,Methyl methacrylate,NO,YES,TRI,NO,NO,NO,184846.12
VALERO REFINING-TEXAS LP,TEXAS CITY,TX,29.369167,-94.911111,VALERO ENERGY CORP,Petroleum,Phenanthrene,NO,YES,TRI,NO,NO,NO,5428.82
ASSOCIATED PETROLEUM PRODUCTS INC,TACOMA,WA,47.24373,-122.402101,WORLD KINECT CORP,Petroleum Bulk Terminals,Naphthalene,NO,YES,TRI,YES,NO,NO,949.58
WESTROCK CP LLC,FLORENCE,SC,34.151538,-79.559201,WESTROCK CO,Paper,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,240000.89
ELCAN INDUSTRIES INC,TUCKAHOE,NY,40.94961,-73.82203,,Machinery,Aluminum (fume or dust),NO,NO,TRI,NO,NO,NO,6.0
MGC PURE CHEMICALS AMERICA INC,MESA,AZ,33.294653,-111.594748,,Chemicals,Ammonia,NO,NO,TRI,NO,NO,NO,317325.13
COVESTRO,PROCTOR,WV,39.719477,-80.827317,COVESTRO LLC,Chemicals,Dichloromethane,NO,YES,TRI,YES,NO,NO,475.95
ARGOS KEY RD CONCRETE PLANT,COLUMBIA,SC,33.96885,-81.00863,ARGOS USA CORP,Nonmetallic Mineral Product,Lead,NO,NO,PBT,YES,YES,NO,1.9
CHEVRON PHILLIPS CHEMICAL CO LP,BAYTOWN,TX,29.826,-94.921917,CHEVRON PHILLIPS CHEMICAL CO LLC,Chemicals,Anthracene,NO,YES,TRI,NO,NO,NO,0.0
ILLINOIS TOOL WORKS CONTAMINATION CONTROL ELECTRONICS,KENNESAW,GA,33.991885,-84.612436,ILLINOIS TOOL WORKS INC,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,2.0
RADIUS AEROSPACE INC. DBA RADIUS AEROSPACE-HOT SPRINGS,HOT SPRINGS,AR,34.4931,-93.057971,RADIUS AEROSPACE INC,Transportation Equipment,Toluene,NO,YES,TRI,NO,NO,NO,25335.91
AMERICAN CARBONYL,HUNTSVILLE,AL,34.6322,-86.638,AMERICAN CARBONYL,Chemicals,Ammonia,NO,NO,TRI,NO,NO,NO,180906.47
CONTITECH USA INC.,MOUNT PLEASANT,IA,40.97369,-91.58269,CONTITECH N.A. INC,Plastics and Rubber,Thiram,NO,NO,TRI,NO,NO,NO,15276.95
KING FABRICATION LLC,HOUSTON,TX,29.976741,-95.397819,,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,1.25
COFFEYVILLE RESOURCES NITROGEN FERTILIZERS LLC,COFFEYVILLE,KS,37.04536,-95.60517,CVR ENERGY INC,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,8.314
BEHR PROCESS CORP ATLANTA,MC DONOUGH,GA,33.39781,-84.16375,MASCO CORP,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,0.0
INDUSTRIAL CONNECTIONS AND SOLUTIONS LLC,WEST BURLINGTON,IA,40.81639,-91.14886,ABB INC,Electrical Equipment,Copper,NO,NO,TRI,NO,NO,NO,1050005.84
COMMERCIAL PLATING CO,SAINT LOUIS,MO,38.72844,-90.22197,,Fabricated Metals,Nickel  And Nickel Compounds,YES,YES,TRI,YES,NO,NO,2764.0
PPG INDUSTRIES INC-OAK CREEK,OAK CREEK,WI,42.84874,-87.93297,,Chemicals,Styrene,NO,YES,TRI,YES,NO,NO,134480.55
DEN HARTOG INDUSTRIES,HOSPERS,IA,43.06747,-95.91111,,Plastics and Rubber,Nickel,NO,YES,TRI,YES,NO,NO,1.0
AVOCA LLC,MERRY HILL,NC,36.00056,-76.71005,ASHLAND LLC,Food,n-Hexane,NO,YES,TRI,NO,NO,NO,304037.94
