FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
WAH CHANG TITANIUM WIRE,FRACKVILLE,PA,40.782871,-76.227483,ALLEGHENY TECHNOLOGIES INC,Fabricated Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,91970.92
WEYERHAEUSER NR - ARCADIA OSB,SIMSBORO,LA,32.539796,-92.873549,WEYERHAEUSER CO,Wood Products,Diisocyanates,NO,NO,TRI,NO,NO,NO,2670.1
SILGAN CONTAINER MANUFACTURING CORP.,RIVERBANK,CA,37.73271,-120.936945,SILGAN HOLDINGS INC,Fabricated Metals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,44024.85
GEORGIA-PACIFIC TOLEDO LLC,TOLEDO,OR,44.614453,-123.936832,KOCH INDUSTRIES INC,Paper,Acetaldehyde,NO,YES,TRI,YES,NO,NO,351866.0
FCC (ADAMS) LLC,BERNE,IN,40.66542,-84.93958,FCC (NORTH AMERICA) LLC,Transportation Equipment,Ethylene glycol,NO,YES,TRI,NO,NO,NO,0.0
UNIVAR USA INC ODESSA PRONTO,ODESSA,TX,31.87857,-102.29645,UNIVAR SOLUTIONS USA INC,Chemical Wholesalers,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,0.0
BOISE WHITE PAPER LLC,WALLULA,WA,46.094243,-118.93577,PACKAGING CORP OF AMERICA,Paper,Lead compounds,NO,YES,PBT,NO,YES,NO,1698.81
INDUSTRIAL SPECIALTY CHEMICALS INC.,SOUTH HOLLAND,IL,41.588749,-87.627894,,Chemicals,Sodium dimethyldithiocarbamate,NO,NO,TRI,NO,NO,NO,52.45
HENKEL US OPERATIONS CORP,WARREN,MI,42.46582,-83.03541,HENKEL OF AMERICA INC,Chemicals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,253849.63
HOLCOMB UNIT 1,HOLCOMB,KS,37.974645,-100.993092,SUNFLOWER ELECTRIC POWER CORP,Electric Utilities,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,196401.1
LODGE MANUFACTURING CO,SOUTH PITTSBURG,TN,35.00752,-85.70643,,Primary Metals,Phosphorus (yellow or white),NO,YES,TRI,NO,NO,NO,834.5999999999999
PINE HALL BRICK CO INC,MADISON,NC,36.37608,-79.99042,PINE HALL BRICK CO INC,Nonmetallic Mineral Product,Formaldehyde,NO,YES,TRI,YES,NO,NO,55436.0
UNIFORM COLOR CO,HOLLAND,MI,42.76395,-86.0835,UNIFORM COLOR CO,Chemicals,Antimony compounds,NO,YES,TRI,NO,NO,NO,4616.5
INTERNATIONAL PAPER - RIVERDALE MILL,SELMA,AL,32.42522,-86.871582,INTERNATIONAL PAPER CO,Paper,Formaldehyde,NO,YES,TRI,YES,NO,NO,162501.1
PILGRIM'S PRIDE CORP MT PLEASANT COMPLEX,MOUNT PLEASANT,TX,33.146581,-94.984331,PILGRIMS PRIDE CORP,Food,Ammonia,NO,NO,TRI,NO,NO,NO,6663800.2
STURM RUGER & CO INC,PRESCOTT,AZ,34.65215,-112.42995,STURM RUGER & CO INC,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,502556.826
HURON CASTING INC,PIGEON,MI,43.82662,-83.25988,HURON CASTING INC.,Primary Metals,Manganese compounds,NO,YES,TRI,NO,NO,NO,1262603.69
ARKANSAS LIME CO,BATESVILLE,AR,35.794,-91.736,US LIME & MINERALS INC,Nonmetallic Mineral Product,Dioxin and dioxin-like compounds,NO,YES,Dioxin,YES,YES,NO,0.0045635634
ALLOY PROCESSING,COMPTON,CA,33.87551,-118.24713,BERKSHIRE HATHAWAY INC,Fabricated Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,55005.25
GORGAS STEAM PLANT,PARRISH,AL,33.644855,-87.19986,SOUTHERN CO,Electric Utilities,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,3136547.1
LAKEWOOD BRICK & TILE CO.,LAKEWOOD,CO,39.73795,-105.06438,,Nonmetallic Mineral Product,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,0.0
OKLAHOMA POLE & LUMBER CO,BROKEN BOW,OK,34.0233,-94.72982,,Wood Products,Pentachlorophenol,NO,YES,TRI,YES,NO,NO,642.83
SOLENIS LLC,CHICOPEE,MA,42.181944,-72.609167,OLYMPUS WATER US HOLDING CORP,Chemicals,Formic acid,NO,NO,TRI,NO,NO,NO,3054.59
HAIER US APPLIANCE SOLUTIONS INC,DECATUR,AL,34.589904,-86.950879,HAIER US APPLIANCE SOLUTIONS INC,Electrical Equipment,Copper,NO,NO,TRI,NO,NO,NO,565772.02
PACKLESS INDUSTRIES WACO FACILITY,WACO,TX,31.49117,-97.20971,,Fabricated Metals,Nickel compounds,NO,YES,TRI,YES,NO,NO,762044.73
AQUATIC CO,THREE RIVERS,MI,41.93265,-85.64453,AMERICAN BATH GROUP LLC,Plastics and Rubber,Styrene,NO,YES,TRI,YES,NO,NO,441294.96
JELD-WEN INC. FIBER DIV - PA,WYSOX,PA,41.763902,-76.416188,JELD-WEN INC,Wood Products,Phenol,NO,YES,TRI,NO,NO,NO,142144.04
PACKERLAND WHEY PRODUCTS INC,LUXEMBURG,WI,44.541944,-87.710556,,Food,Nitric acid,NO,NO,TRI,NO,NO,NO,92754.97
CITGO REFINING & CHEMICALS CO LP EAST PLANT,CORPUS CHRISTI,TX,27.80962,-97.425869,PDV HOLDING INC.,Petroleum,Chlorine,NO,YES,TRI,NO,NO,NO,111.04
FANCYHEAT CORP,SOMERSET,NJ,40.480582,-74.49998,,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,8526.09
BOILER TUBE CO OF AMERICA  LYMAN FACILITY,LYMAN,SC,34.96007,-82.12087,BABCOCK POWER INC,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,38331.75
CHEMSTATION DENVER,DENVER,CO,39.78888,-104.84891,CHEMSTATION INTERNATIONAL INC,Chemicals,Nitric acid,NO,NO,TRI,NO,NO,NO,0.0
HILAND DAIRY FOODS LLC,CONROE,TX,30.3325,-95.438057,,Food,Nitric acid,NO,NO,TRI,NO,NO,NO,49052.97
ALTO COLUMBIA LLC,BOARDMAN,OR,45.855921,-119.656083,ALTO INGREDIENTS INC,Chemicals,Acrolein,NO,YES,TRI,YES,NO,NO,109701.14
SAFETY-KLEEN SYSTEMS MOBILE (WHA),WHISTLER,AL,30.74317,-88.11727,CLEAN HARBORS INC,Hazardous Waste,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,4616.93
SANDY CREEK ENERGY STATION,RIESEL,TX,31.4725,-96.955,SANDY CREEK SERVICES LLC,Electric Utilities,Copper compounds,NO,NO,TRI,NO,NO,NO,214496.69
SOUTHWEST DISTRIBUTING CO.,MESA,AZ,33.405,-111.8325,,Chemicals,Diethanolamine,NO,YES,TRI,NO,NO,NO,0.0
ROHM & HAAS - LOUISVILLE PLANT,LOUISVILLE,KY,38.2123,-85.8481,DOW INC,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,127672.0
LAMBERTI SYNTHESIS USA INC,CHATTANOOGA,TN,35.08648,-85.2452,,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,103.564
CAMBRIDGE-LEE INDUSTRIES,READING,PA,40.420556,-75.948889,,Primary Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,2203.05
QUALICO STEEL CO INC,WEBB,AL,31.259067,-85.274224,QUALICO STEEL CO INC,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,399451.89
HF SIINCLAIR TULSA REFINING LLC EAST FACILITY,TULSA,OK,36.1184,-96.0011,HF SINCLAIR CORP,Petroleum,Methanol,NO,YES,TRI,NO,NO,NO,1251.3
AHF PRODUCTS,SOMERSET,KY,37.053889,-84.578889,AHF LLC,Wood Products,Lead,NO,NO,PBT,YES,YES,NO,31.200000000000003
TOKAI CARBON GE LLC,OZARK,AR,35.410389,-93.773472,,Electrical Equipment,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,3197.4000000000005
LINDE INC TEXAS CITY SMR,TEXAS CITY,TX,29.365859,-94.936113,LINDE INC,Chemicals,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,52110.48
A SCHULMAN COLOR CENTER,NORTH CANTON,OH,40.9042,-81.44603,A SCHULMAN INC,Chemicals,Cadmium compounds,NO,YES,TRI,YES,NO,NO,66.0
ROHM & HAAS CHEMICALS LLC,HAYWARD,CA,37.628889,-122.127222,DOW INC,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,0.0
VEHTEK SYSTEMS INC,BOWLING GREEN,OH,41.38187,-83.60528,MAGNA US HOLDING INC,Transportation Equipment,Copper,NO,NO,TRI,NO,NO,NO,26.0
XYLEM INC.,LUBBOCK,TX,33.62729,-101.90986,XYLEM INC,Machinery,Copper,NO,NO,TRI,NO,NO,NO,231275.92
PML INC,PARIS,TN,36.31111,-88.26188,,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,172321.16999999998
THE DOW CHEMICAL CO,MIDLAND,MI,43.6003,-84.2234,DOW INC,Chemicals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,19158.97
PPG INDUSTRIES OHIO INC (CL),CLEVELAND,OH,41.4517,-81.7951,PPG INDUSTRIES INC,Chemicals,Copper compounds,NO,NO,TRI,NO,NO,NO,822.9
C.H.I. OVERHEAD DOORS,ARTHUR,IL,39.708019,-88.455997,NUCOR CORP,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,1717274.96
GEO SPECIALTY CHEMICALS INC.,CEDARTOWN,GA,34.019632,-85.270141,GEO SPECIALTY CHEMICALS INC,Chemicals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,0.0
VEOLIA ES TECHNICAL SOLUTIONS LLC PORT ARTHUR FACILITY,BEAUMONT,TX,29.853056,-94.095278,VEOLIA N.A. INC.,Hazardous Waste,Zinc compounds,NO,NO,TRI,NO,NO,NO,239288.0
HONEYWELL ELECTRONIC MATERIALS INC,SPOKANE VALLEY,WA,47.684336,-117.198522,HONEYWELL INTERNATIONAL INC,Fabricated Metals,Antimony,NO,YES,TRI,NO,NO,NO,2315.086
ASTRONICS PECO GROUP,CLACKAMAS,OR,45.410032,-122.548413,ASTRONICS CORP,Transportation Equipment,Toluene,NO,YES,TRI,NO,NO,NO,181626.0
FOX VALLEY FORGE CO,AURORA,IL,41.767402,-88.3052,CLEVELAND HARDWARE & FORGING CO,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,29000.53
SUNOCO EULESS TX TERMINAL,EULESS,TX,32.81089,-97.09232,SUNOCO LP,Petroleum Bulk Terminals,Benzene,NO,YES,TRI,YES,NO,NO,3499.377
DIXIE ELECTRO PLATING CO.,HOUSTON,TX,29.75649,-95.33976,H&M PLATING ELP,Fabricated Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,3068.264
FLOMIN INC,BAYTOWN,TX,29.7536,-94.8931,SNF HOLDING CO,Chemicals,sec-Butyl alcohol,NO,NO,TRI,NO,NO,NO,0.0
MECKLENBURG POWER STATION,CLARKSVILLE,VA,36.59987,-78.529667,DOMINION ENERGY INC,Electric Utilities,Naphthalene,NO,YES,TRI,YES,NO,NO,0.0
CLEVELAND-CLIFFS MONESSEN COKE LLC,MONESSEN,PA,40.1632,-79.8861,CLEVELAND-CLIFFS INC,Petroleum,Dibenzofuran,NO,YES,TRI,NO,NO,NO,7706.030000000001
UNIVERSAL METAL PRODUCTS,WICKLIFFE,OH,41.61871,-81.46928,,Fabricated Metals,Sodium nitrite,NO,NO,TRI,NO,NO,NO,1.67
PRIDE SOLVENT & CHEMICAL CO OF NY INC,HOLTSVILLE,NY,40.813833,-73.061643,PRIDE SOLVENTS & CHEMICAL CO,Chemical Wholesalers,n-Hexane,NO,YES,TRI,NO,NO,NO,6936.139999999999
ROGERS CORP - NARRAGANSETT,NARRAGANSETT,RI,41.492145,-71.430329,ROGERS CORP,Plastics and Rubber,Toluene,NO,YES,TRI,NO,NO,NO,119250.97
KISWIRE INC,NEWBERRY,SC,34.28717,-81.54644,KISWIRE LTD,Primary Metals,Zinc compounds,NO,NO,TRI,NO,NO,NO,45618.13
BENNETT HEAT TREATING & BRAZING CO INC,NEWARK,NJ,40.733697,-74.130693,,Fabricated Metals,Ammonia,NO,NO,TRI,NO,NO,NO,1.0
ALCOA WARRICK NEWCO LLC,NEWBURGH,IN,37.917707,-87.325802,ALCOA CORP,Primary Metals,Chlorine,NO,YES,TRI,NO,NO,NO,22582.2
MITSUBISHI ELECTRIC AUTOMOTIVE AMERICA INC.,MASON,OH,39.37872,-84.30335,MITSUBISHI ELECTRIC CORP,Transportation Equipment,Manganese,NO,YES,TRI,NO,NO,NO,0.0
FORTERRA PIPE & PRECAST - GRAND PRAIRIE,GRAND PRAIRIE,TX,32.765186,-96.960101,,Nonmetallic Mineral Product,Lead,NO,NO,PBT,YES,YES,NO,4.73
INDUSTRIAL OILS UNLIMITED LLC,SHREVEPORT,LA,32.44249,-93.90969,KFM ENTERPRISES LLC,Petroleum,Ethylene glycol,NO,YES,TRI,NO,NO,NO,28929.6
KENNEDY VALVE,ELMIRA,NY,42.09277,-76.786313,MCWANE INC,Primary Metals,Diisocyanates,NO,NO,TRI,NO,NO,NO,0.0
VV9000 LLC,DELAIR,NJ,39.986944,-75.044917,,Primary Metals,Lead,NO,NO,PBT,YES,YES,NO,1955.18
KRATON CHEMICAL LLC,PANAMA CITY,FL,30.143939,-85.618924,KRATON CHEMICAL CO LLC,Chemicals,Hydrogen sulfide,NO,NO,TRI,NO,NO,NO,88475.0
METALS & ADDITIVES CORP,BRAZIL,IN,39.542512,-87.129212,,Chemicals,Lead compounds,NO,YES,PBT,NO,YES,NO,379986.22
ACPI WOOD PRODUCTS LLC,INDEPENDENCE,OR,44.860025,-123.194716,CABINETWORKS GROUP INC.,Furniture,Ethylbenzene,NO,YES,TRI,YES,NO,NO,51175.92
POLAR TANK TRAILER,HOLDINGFORD,MN,45.746371,-94.371774,AIPCF V,Transportation Equipment,Lead,NO,NO,PBT,YES,YES,NO,20496.0
PPC A BELDEN CO,EAST SYRACUSE,NY,43.09955,-76.09181,BELDEN INC,Machinery,Copper,NO,NO,TRI,NO,NO,NO,6718414.04
US DOD NAS KEY WEST,KEY WEST,FL,24.565232,-81.801287,US DEPARTMENT OF DEFENSE,Other,Cumene,NO,YES,TRI,YES,NO,NO,1120.0
ST MARYS CEMENT INC - DIXON PLANT,DIXON,IL,41.861,-89.4548,ST MARYS CEMENT INC,Nonmetallic Mineral Product,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,15557.940000000002
POLAR SEMICONDUCTOR LLC,BLOOMINGTON,MN,44.85312,-93.2301,,Computers and Electronic Products,N-Methyl-2-pyrrolidone,NO,NO,TRI,NO,NO,NO,181031.60000000003
UNIVAR SOLUTIONS USA INC - SAN JOSE,SAN JOSE,CA,37.387778,-121.915556,UNIVAR USA INC,Chemical Wholesalers,Ethylbenzene,NO,YES,TRI,YES,NO,NO,0.0
PILGRIM'S SAUK RAPIDS FEEDMILL,SAUK RAPIDS,MN,45.65519,-94.18132,JBS USA FOOD CO,Food,Zinc compounds,NO,NO,TRI,NO,NO,NO,0.0
CLOVER POWER STATION,CLOVER,VA,36.8691,-78.7048,DOMINION ENERGY INC,Electric Utilities,Naphthalene,NO,YES,TRI,YES,NO,NO,0.0
CARBON GREEN BIOENERGY,LAKE ODESSA,MI,42.76601,-85.07428,,Chemicals,Formaldehyde,NO,YES,TRI,YES,NO,NO,15831.78
DYSTAR LP,REIDSVILLE,NC,36.32093,-79.64907,DYSTAR LP,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,0.0
CLEVELAND-CLIFFS INC.,MIDDLETOWN,OH,39.480699,-84.381196,CLEVELAND-CLIFFS INC,Primary Metals,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,134839.6
LYONDELLBASELL ADVANCED POLYMERS INC.,PLYMOUTH,IN,41.350447,-86.321626,LYONDELLBASELL INDUSTRIES,Chemicals,Styrene,NO,YES,TRI,YES,NO,NO,350984.07000000007
PILOT THOMAS LOGISTICS- BECKLEY,BECKLEY,WV,37.76475,-81.19902,MAXUM ENTERPRISES LLC,Petroleum Bulk Terminals,Benzene,NO,YES,TRI,YES,NO,NO,0.0
PHILLIPS 66 CO.  JONES CREEK TERMINAL,JONES CREEK,TX,28.940498,-95.430442,PHILLIPS 66 CO,Petroleum Bulk Terminals,Benzene,NO,YES,TRI,YES,NO,NO,748.76
TRUE VALUE MANUFACTURING,CARY,IL,42.204963,-88.237407,TRUE VALUE CO,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,3049.9700000000003
TRI-STATE GENERATION & TRANSMISSION-NUCLA STATION,NUCLA,CO,38.238889,-108.508056,,Electric Utilities,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,105790.54
