FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
TERNIUM USA INC,SHREVEPORT,LA,32.378376,-93.640883,TERNIUM,Fabricated Metals,Formaldehyde,NO,YES,TRI,YES,NO,NO,968616.05
PINNACLE PREMIX,VISALIA,CA,36.351029,-119.367943,,Food,Manganese,NO,YES,TRI,NO,NO,NO,0.0
KYGER CREEK STATION,CHESHIRE,OH,38.914691,-82.128403,OHIO VALLEY ELECTRIC CORP,Electric Utilities,Manganese  And Manganese Compounds,YES,YES,TRI,NO,NO,NO,394551.49
MEYER TOOL INC,MIDDLETOWN,NY,41.46716,-74.38001,MEYER TOOL INC,Transportation Equipment,Nickel,NO,YES,TRI,YES,NO,NO,1.5
VEOLIA ES TECHNICAL SOLUTIONS LLC PORT ARTHUR FACILITY,BEAUMONT,TX,29.853056,-94.095278,VEOLIA N.A. INC.,Hazardous Waste,o-Cresol,NO,YES,TRI,NO,NO,NO,69120.0
THETFORD CORP,ANN ARBOR,MI,42.291667,-83.87,,Chemicals,Formaldehyde,NO,YES,TRI,YES,NO,NO,55825.97
VORTEQ COIL FINISHERS,JACKSON,TN,35.643528,-88.795051,,Fabricated Metals,Naphthalene,NO,YES,TRI,YES,NO,NO,38216.89
CHEMICAL FORMULATORS INC,TAMPA,FL,27.887573,-82.536383,ALLIED UNIVERSAL HOLDING CORP,Chemicals,Chlorine,NO,YES,TRI,NO,NO,NO,26.0
NORMAN FOX & CO,VERNON,CA,33.99229,-118.21287,NORMAN FOX & CO,Chemical Wholesalers,Chloroacetic acid,NO,YES,TRI,NO,NO,NO,0.0
PREMCOR REFINING GROUP INC PORT ARTHUR,PORT ARTHUR,TX,29.868333,-93.968333,VALERO ENERGY CORP,Petroleum,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,391288.03
SASOL CHEMICALS (USA) LLC-LAKE CHARLES CHEMICAL COMPLEX,WESTLAKE,LA,30.2588,-93.2937,SASOL (USA) CORP,Chemicals,Nitric acid,NO,NO,TRI,NO,NO,NO,16020.33
SCHNEIDER ELECTRIC LEESPORT,LEESPORT,PA,40.4421,-75.9507,SCHNEIDER ELECTRIC USA INC,Electrical Equipment,Copper,NO,NO,TRI,NO,NO,NO,191419.8
MASTIC HOME EXTERIORS,STUARTS DRAFT,VA,38.02411,-79.04826,CORNERSTONE BUILDING BRANDS,Plastics and Rubber,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,0.0
SYNDICATE SALES INC,KOKOMO,IN,40.476857,-86.144634,,Plastics and Rubber,Formaldehyde,NO,YES,TRI,YES,NO,NO,139909.788
CHEVRON RICHMOND TECHNOLOGY CENTER,RICHMOND,CA,37.93047,-122.38944,CHEVRON CORP,Other,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,0.7550000000000001
US MARINE CORPS AIR STATION MIRAMAR,SAN DIEGO,CA,32.882236,-117.144252,US DEPARTMENT OF DEFENSE,Other,Lead,NO,NO,PBT,YES,YES,NO,3826.79
NISHIKAWA COOPER LLC,TOPEKA,IN,41.536611,-85.54625,NISHIKAWA COOPER LLC,Plastics and Rubber,Zinc compounds,NO,NO,TRI,NO,NO,NO,560242.28
POWELL ELECTRICAL SYSTEMS INC - DELTA-UNIBUS DIV,NORTHLAKE,IL,41.916884,-87.913193,POWELL INDUSTRIES INC,Electrical Equipment,Copper,NO,NO,TRI,NO,NO,NO,120300.72
ARXADA LLC,WILLIAMSPORT,PA,41.230556,-77.080556,ARXADA LLC,Chemicals,3-Iodo-2-propynyl butylcarbamate,NO,NO,TRI,NO,NO,NO,1940.34
HENKEL CORP,LAGRANGE,GA,33.00834,-85.05955,HENKEL OF AMERICA INC,Petroleum,Ethylene glycol,NO,YES,TRI,NO,NO,NO,90.0
CORNELLCOOKSON,GOODYEAR,AZ,33.426217,-112.357958,GRIFFON CORP,Fabricated Metals,Copper,NO,NO,TRI,NO,NO,NO,95152.708
3M CO - CYNTHIANA,CYNTHIANA,KY,38.374346,-84.29449,,Paper,Ethylbenzene,NO,YES,TRI,YES,NO,NO,56886.06
LOUISVILLE GAS & ELECTRIC CO. - TRIMBLE COUNTY STATION,BEDFORD,KY,38.584751,-85.411645,PPL CORP,Electric Utilities,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,183711.0
SCRUBGRASS GENERATING PLANT,KENNERDELL,PA,41.269767,-79.812764,Q POWER LLC,Electric Utilities,Ammonia,NO,NO,TRI,NO,NO,NO,12470.99
INDEPENDENCE OILFIELD CHEMICALS LLC PLEASANTON TX,PLEASANTON,TX,29.101972,-98.433955,INNOSPEC INC,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,6981.0
POLYNT COMPOSITES USA INC. - AZUSA PLANT,AZUSA,CA,34.11856,-117.9349,POLYNT COMPOSITES USA INC,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,52302.25
YUMA ETHANOL LLC,YUMA,CO,40.12434,-102.6771,,Chemicals,Ammonia,NO,NO,TRI,NO,NO,NO,0.0
SILGAN WHITE CAP CORP,EVANSVILLE,IN,37.98569,-87.59752,SILGAN HOLDINGS INC,Fabricated Metals,Naphthalene,NO,YES,TRI,YES,NO,NO,73281.95
STERLING SPECIALTY CHEMICALS LLC,SAND SPRINGS,OK,36.129986,-96.099027,ARTEK US HOLDINGS CORP,Chemicals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,3902495.94
HUBER ENGINEERED WOODS LLC,CRYSTAL HILL,VA,36.8328,-78.9202,J M HUBER CORP,Wood Products,Diisocyanates,NO,NO,TRI,NO,NO,NO,383.4
CALPORTLAND CO BEARDSLEY PLANT,SUN CITY,AZ,33.667123,-112.30447,TAIHEIYO CEMENT USA INC,Nonmetallic Mineral Product,Lead  And Lead Compounds,YES,YES,PBT,NO,YES,NO,10.07
UNIVAR SOLUTIONS USA - TEWKSBURY MA,TEWKSBURY,MA,42.62062,-71.25947,UNIVAR SOLUTIONS USA INC,Chemical Wholesalers,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,4980.55
CHOCTAW GENERATION LP L.L.L.P.,ACKERMAN,MS,33.37648,-89.21783,CHOCTAW GENERATION LP LLLP,Electric Utilities,Cobalt compounds,NO,YES,TRI,YES,NO,NO,29301.2
FORMOSA PLASTICS CORP TEXAS,POINT COMFORT,TX,28.69759,-96.542101,FORMOSA PLASTICS CORP USA,Chemicals,Carbon disulfide,NO,YES,TRI,NO,NO,NO,1.09
VEOLIA ES TECHNICAL SOLUTIONS LLC PORT ARTHUR FACILITY,BEAUMONT,TX,29.853056,-94.095278,VEOLIA N.A. INC.,Hazardous Waste,Aldicarb,NO,NO,TRI,NO,NO,NO,52268.0
PHILLIPS 66 SPOKANE-PARKWATER TERMINAL,SPOKANE,WA,47.66991,-117.317119,PHILLIPS 66,Petroleum Bulk Terminals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,888.1
O'NEAL MANUFACTURING SERVICES,INDIANAPOLIS,IN,39.855678,-85.991626,O'NEAL INDUSTRIES,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,241501.57
CHEVRON PRODUCTS CO RICHMOND REFINERY,RICHMOND,CA,37.938779,-122.396453,CHEVRON CORP,Petroleum,Nickel compounds,NO,YES,TRI,YES,NO,NO,727940.04
OUTOKUMPU STAINLESS USA LLC,CALVERT,AL,31.1522,-87.9858,,Primary Metals,Nickel  And Nickel Compounds,YES,YES,TRI,YES,NO,NO,4402665.5200000005
ADM CORN PROCESSING-COLUMBUS,COLUMBUS,NE,41.4229,-97.291,ARCHER DANIELS MIDLAND CO,Food,Toluene,NO,YES,TRI,NO,NO,NO,4410.0
WENGER FEEDS LLC-MOUNT JOY (F/K/A WENGER'S FEED MILL INC),MOUNT JOY,PA,40.11259,-76.52338,THE WENGER GROUP INC,Food,Copper compounds,NO,NO,TRI,NO,NO,NO,78619.95000000001
ADHESIVE APPLICATIONS INC. - O'NEILL ST EASTHAMPTON,EASTHAMPTON,MA,42.28558,-72.65686,ADHESIVES APPLICATIONS INC,Miscellaneous Manufacturing,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,371115.99
JTEKT NA LLC,BLYTHEWOOD,SC,34.177407,-80.980119,JTEKT N.A. CORP,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,188315.37
FULLER INDUSTRIES INC,GREAT BEND,KS,38.358056,-98.850833,,Chemicals,Nonylphenol,NO,NO,TRI,NO,NO,NO,185.66
DOW CHEMICAL CO FREEPORT FACILITY,FREEPORT,TX,28.980147,-95.342272,THE DOW CHEMICAL CO,Chemicals,Nitrilotriacetic acid,NO,NO,TRI,YES,NO,NO,1.0
GENERAL SHALE BRICK INC. - PLANT 47,MINERAL WELLS,TX,32.81067,-98.06027,GENERAL SHALE BRICK INC.,Nonmetallic Mineral Product,Lead,NO,NO,PBT,YES,YES,NO,0.0
PHILLIPS 66 CO WICHITA TERMINAL,WICHITA,KS,37.75223,-97.30699,PHILLIPS 66 CO,Petroleum Bulk Terminals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,1.13
IIMAK,AMHERST,NY,43.02721,-78.80935,,Miscellaneous Manufacturing,Methanol,NO,YES,TRI,NO,NO,NO,56061.02
CERTAINTEED SHAKOPEE,SHAKOPEE,MN,44.7975,-93.47737,SAINT-GOBAIN CORP,Petroleum,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,1528.815
LINCOLN INDUSTRIES OF MINNESOTA INC.,PINE ISLAND,MN,44.20841,-92.645331,,Fabricated Metals,Nickel compounds,NO,YES,TRI,YES,NO,NO,3026.3900000000003
FREEPORT-MCMORAN BAGDAD INC,BAGDAD,AZ,34.56849,-113.17552,FREEPORT-MCMORAN INC,Metal Mining,Copper  And Copper Compounds,YES,NO,TRI,NO,NO,NO,876251.0700000001
GENERAL DYNAMICS ELECTRIC BOAT CORP,NORTH KINGSTOWN,RI,41.592514,-71.41953,GENERAL DYNAMICS CORP,Transportation Equipment,Manganese compounds,NO,YES,TRI,NO,NO,NO,1089063.89
UMICORE SPECIALTY CHEMICALS-ARAB,ARAB,AL,34.34392,-86.45415,UMICORE USA INC,Chemicals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,6.0600000000000005
YKK (USA) INC. NATIONAL MANUFACTURING CENTER,MACON,GA,32.81155,-83.56893,YKK CORP OF AMERICA INC,Miscellaneous Manufacturing,Copper,NO,NO,TRI,NO,NO,NO,410502.04
AMERICAN SNUFF CO LLC TAYLOR BROTHERS DIV,WINSTON SALEM,NC,36.052422,-80.320419,REYNOLDS AMERICAN INC,Tobacco,Nicotine and salts,NO,NO,TRI,NO,NO,NO,112386.97
TTM TECHNOLOGIES N.A. LLC,CHIPPEWA FALLS,WI,44.94116,-91.36088,TTM TECHNOLOGIES INC,Computers and Electronic Products,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,10890.88
CYLICRON LLC,JEFFERSONVILLE,IN,38.32769,-85.67492,,Machinery,Propylene,NO,NO,TRI,NO,NO,NO,68.3
US ECOLOGY IDAHO INC.,GRAND VIEW,ID,43.0635,-116.26375,REPUBLIC SERVICES INC,Hazardous Waste,Potassium dimethyldithiocarbamate,NO,NO,TRI,NO,NO,NO,31902.08
XCEL ENERGY   A. S. KING GENERATING PLANT,BAYPORT,MN,45.029468,-92.779018,XCEL ENERGY,Electric Utilities,Copper compounds,NO,NO,TRI,NO,NO,NO,119520.03
NEVADA CEMENT CO,FERNLEY,NV,39.61984,-119.262175,EAGLE MATERIALS INC,Nonmetallic Mineral Product,Mercury compounds,NO,YES,PBT,NO,YES,NO,50.83
THERM-O-ROCK EAST INC,DONORA,PA,40.168358,-79.855201,,Nonmetallic Mineral Product,Aluminum (fume or dust),NO,NO,TRI,NO,NO,NO,207221.94000000003
THORWORKS INDUSTRIES INC,SANDUSKY,OH,41.42896,-82.70455,,Petroleum,Ethylene glycol,NO,YES,TRI,NO,NO,NO,0.0
BYRNE CORTLANDVILLE,CORTLAND,NY,42.561333,-76.22965,,Food,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,484707.06
ADM CORN PROCESSING,CLINTON,IA,41.8196,-90.2122,ARCHER DANIELS MIDLAND CO,Food,Nickel compounds,NO,YES,TRI,YES,NO,NO,1.06
EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),BAYTOWN,TX,29.739444,-95.006944,EXXON MOBIL CORP,Petroleum,Chlorine,NO,YES,TRI,NO,NO,NO,22000.99
VSPONE COLUMBUS,LOCKBOURNE,OH,39.84416,-82.93777,VSP GLOBAL,Miscellaneous Manufacturing,Lead,NO,NO,PBT,YES,YES,NO,470.91
AGRIUM US INC,FLORENCE,AL,34.80564,-87.65646,NUTRIEN,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,12964.259999999998
OWENS CORNING ROOFING & ASPHALT LLC,COMPTON,CA,33.90761,-118.22289,OWENS CORNING,Petroleum,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,5.54
US TVA BROWNS FERRY NUCLEAR PLANT,ATHENS,AL,34.699288,-87.110555,US TENNESSEE VALLEY AUTHORITY,Electric Utilities,Lead,NO,NO,PBT,YES,YES,NO,3004.4100000000003
NWI NASHVILLE LLC,NASHVILLE,TN,36.120058,-86.696386,NWI NASHVILLE HOLDINGS LLC,Transportation Equipment,Lead compounds,NO,YES,PBT,NO,YES,NO,347.66499999999996
WESTLAKE PETROCHEMICALS ETHYLENE,SULPHUR,LA,30.177,-93.357,WESTLAKE CHEMICAL CORP,Chemicals,Chlorine,NO,YES,TRI,NO,NO,NO,101.13
VALMONT - COLUMBIA GALVANIZING INC.,WEST COLUMBIA,SC,33.92534,-81.11885,VALMONT INDUSTRIES INC,Fabricated Metals,Zinc compounds,NO,NO,TRI,NO,NO,NO,78185.525
COSTCO MORRIS MEAT PLANT #1239,MORRIS,IL,41.390665,-88.437867,COSTCO WHOLESALE INC,Food,Ammonia,NO,NO,TRI,NO,NO,NO,105.0
CNH INDUSTRIAL AMERICA LLC,NEW HOLLAND,PA,40.09456,-76.09905,CASE NEW HOLLAND INDUSTRIAL INC,Machinery,Manganese,NO,YES,TRI,NO,NO,NO,80005.13
AGROPUR INC.,WEYAUWEGA,WI,44.327877,-88.931741,AGROPUR INC,Food,Nitric acid,NO,NO,TRI,NO,NO,NO,748659.0800000001
VALERO THREE RIVERS REFINERY,THREE RIVERS,TX,28.456667,-98.190277,VALERO ENERGY CORP,Petroleum,Hydrogen sulfide,NO,NO,TRI,NO,NO,NO,35735.67
PHILLIPS 66 CO-SANTA MARIA REFINERY,ARROYO GRANDE,CA,35.038889,-120.589722,PHILLIPS 66 CO,Petroleum,Benzene,NO,YES,TRI,YES,NO,NO,1301.8
DOMTAR PAPER CO LLC-PLYMOUTH MILL,PLYMOUTH,NC,35.861716,-76.779683,DOMTAR CORP,Paper,Chlorine,NO,YES,TRI,NO,NO,NO,18961.82
GERDAU AMERISTEEL ST PAUL MILL,SAINT PAUL,MN,44.89093,-93.010843,GERDAU USA INC,Primary Metals,Lead  And Lead Compounds,YES,YES,PBT,NO,YES,NO,774759.26
LAWRENCE ENERGY CENTER,LAWRENCE,KS,39.0081,-95.2695,EVERGY INC,Electric Utilities,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,2418741.13
CARDINAL CG,TUMWATER,WA,46.969936,-122.912315,CARDINAL GLASS INDUSTRIES,Nonmetallic Mineral Product,Zinc (fume or dust),NO,NO,TRI,NO,NO,NO,91001.0
HARCROS CHEMICALS INC,DALTON,GA,34.696746,-84.984612,HARCROS CHEMICALS INC,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,0.0
KOCH-GLITSCH LP,WICHITA,KS,37.75228,-97.28994,KOCH INDUSTRIES INC,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,162726.4
HOBAS PIPE USA INC.,HOUSTON,TX,29.99744,-95.38429,,Plastics and Rubber,Styrene,NO,YES,TRI,YES,NO,NO,179808.51
WABASH (WALKER STAINLESS EQUIPMENT CO),ELROY,WI,43.74361,-90.272,WABASH NATIONAL CORP,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,393096.1
JEFFERSON RAILPORT TERMINAL,VIDOR,TX,30.0832,-94.086077,JEFFERSON GULF COAST MANAGEMENT PARTNERS LLC,Petroleum Bulk Terminals,Nickel,NO,YES,TRI,YES,NO,NO,82.78999999999999
SOLJET CAPITAL LLC,PHOENIX,AZ,33.45131,-112.18044,,Petroleum Bulk Terminals,Ethylbenzene,NO,YES,TRI,YES,NO,NO,23.699999999999996
THERMO FLUIDS INC. - SALT LAKE,SALT LAKE CITY,UT,40.75839,-111.97537,CLEAN HARBORS INC,Petroleum Bulk Terminals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,1954842.5
CORAL CHEMICAL CO,WAUKEGAN,IL,42.362653,-87.880641,QUAKER HOUGHTON PA INC,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,0.0
HARCROS CHEMICALS INC,POWDER SPRINGS,GA,33.87772,-84.70793,HARCROS CHEMICALS INC,Chemical Wholesalers,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,0.0
CHAMPIONX-DICKINSON 597,DICKINSON,ND,46.91942,-102.78646,CHAMPIONX CORP,Chemical Wholesalers,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,0.0
MARATHONNORCO AEROSPACE INC,WACO,TX,31.49275,-97.20637,TRANSDIGM INC,Electrical Equipment,Nickel compounds,NO,YES,TRI,YES,NO,NO,76836.67
VALERO RENEWABLE FUELS CO LLC DBA VALERO ALBION PLANT,ALBION,NE,41.6775,-97.982222,VALERO ENERGY CORP,Chemicals,n-Hexane,NO,YES,TRI,NO,NO,NO,29325.1
CARAUSTAR MILL GROUP INC AUSTELL BOXBOARD MILLS,AUSTELL,GA,33.819375,-84.647595,GREIF INC,Paper,Lead  And Lead Compounds,YES,YES,PBT,NO,YES,NO,349.07
WYOMING REFINING CO,NEWCASTLE,WY,43.85126,-104.21486,PAR PACIFIC HOLDINGS INC,Petroleum,Cyclohexane,NO,NO,TRI,NO,NO,NO,5273.6
LACC LLC US/LOTTE CHEMICAL LOUISIANA LLC,WESTLAKE,LA,30.214192,-93.30859,LOTTE CHEMICAL USA CORP,Chemicals,Chloroethane,NO,YES,TRI,NO,NO,NO,0.0
ELLWOOD ENGINEERED CASTINGS,HUBBARD,OH,41.17305,-80.55945,THE ELLWOOD GROUP INC,Primary Metals,Manganese  And Manganese Compounds,YES,YES,TRI,NO,NO,NO,290759.96
GOLD BOND BUILDING PRODUCTS - SHIPPINGPORT,SHIPPINGPORT,PA,40.62898,-80.4198,SPANGLER COS INC,Nonmetallic Mineral Product,Mercury compounds,NO,YES,PBT,NO,YES,NO,4.5
FALMOUTH READY MIX CONCRETE,FALMOUTH,VA,38.33599,-77.48307,AGGREGATE INDUSTRIES MANAGEMENT INC,Nonmetallic Mineral Product,Lead  And Lead Compounds,YES,YES,PBT,NO,YES,NO,38.81
SMITHFIELD-TAR HEEL,TAR HEEL,NC,34.7465,-78.8061,UNITED GLOBAL FOODS US HOLDINGS INC,Food,Methanol,NO,YES,TRI,NO,NO,NO,1838.0299999999995
INDEPENDENCE STEAM ELECTRIC STATION,NEWARK,AR,35.6795,-91.4102,ENTERGY CORP,Electric Utilities,Vanadium compounds,NO,NO,TRI,NO,NO,NO,221846.27
3M CO - BROWNWOOD,BROWNWOOD,TX,31.671177,-98.996513,3M CO,Plastics and Rubber,Antimony  And Antimony Compounds,YES,YES,TRI,NO,NO,NO,5256.2
ARQ SOLUTIONS (RED RIVER) LLC,COUSHATTA,LA,32.005405,-93.387829,ARQ SOLUTIONS (RED RIVER) LLC,Chemicals,Dibenzofuran,NO,YES,TRI,NO,NO,NO,11.03
BASIN ELECTRIC ANTELOPE VALLEY STATION,BEULAH,ND,47.370445,-101.838042,BASIN ELECTRIC,Chemicals,Chromium,NO,YES,TRI,NO,NO,NO,68635.17
NEW MILLENNIUM BUILDING SYSTEMS LLC,LAKE CITY,FL,30.198917,-82.664361,STEEL DYNAMICS INC,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,21596.07
FCA US TOLEDO ASSEMBLY COMPLEX,TOLEDO,OH,41.695224,-83.518834,FCA US LLC,Transportation Equipment,Ethylbenzene,NO,YES,TRI,YES,NO,NO,77160.06899999999
HARVEST LOUISIANA TERMINALS LLC - ALLIANCE TERMINAL,BELLE CHASSE,LA,29.684887,-89.97613,HARVEST MIDSTREAM CO,Petroleum,Propylene,NO,NO,TRI,NO,NO,NO,318944.95999999996
STEELSCAPE LLC,RANCHO CUCAMONGA,CA,34.09918,-117.56077,NS BLUESCOPE HOLDINGS USA LLC,Fabricated Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,71.03
VALERO PARTNERS LA LLC- TERMINAL,NORCO,LA,29.981281,-90.392747,VALERO ENERGY CORP,Petroleum,Ethylbenzene,NO,YES,TRI,YES,NO,NO,5030.91
BLANCHARD REFINING CO LLC,TEXAS CITY,TX,29.374444,-94.925,MARATHON PETROLEUM CORP,Electric Utilities,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,1.01
GRAYMONT WESTERN U.S. INC CRICKET MTN LIME PRODUCTION,DELTA,UT,38.938951,-112.816647,GRAYMONT LTD,Nonmetallic Mineral Product,Dioxin and dioxin-like compounds,NO,YES,Dioxin,YES,YES,NO,0.0044312862
GLANBIA FOODS INC,TWIN FALLS,ID,42.5469,-114.47956,GLANBIA INC,Food,Nitric acid,NO,NO,TRI,NO,NO,NO,446951.02
TAILOR WELDED BLANKS,MONROE,MI,41.9643,-83.34619,WORTHINGTON STEEL INC.,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,1.17
PTL 8676 LOUISVILLE BULK PLANT,LOUISVILLE,OH,40.82782,-81.29456,MAXUM ENTERPRISES LLC,Petroleum Bulk Terminals,n-Hexane,NO,YES,TRI,NO,NO,NO,0.0
NUCOR STEEL TUSCALOOSA INC,TUSCALOOSA,AL,33.23375,-87.50693,NUCOR CORP,Primary Metals,Manganese  And Manganese Compounds,YES,YES,TRI,NO,NO,NO,9124078.93
VALERO REFINING - NEW ORLEANS LLC,NORCO,LA,29.985278,-90.392778,VALERO ENERGY CORP,Petroleum,Carbonyl sulfide,NO,YES,TRI,NO,NO,NO,465795.91
HALLMARK REFINING CORP,MOUNT VERNON,WA,48.392914,-122.329309,,Chemicals,Silver,NO,NO,TRI,NO,NO,NO,81135.7
CLEAN HARBORS RECYCLING SERVICES OF CHICAGO LLC,CHICAGO,IL,41.817115,-87.660768,CLEAN HARBORS INC,Hazardous Waste,N-Methyl-2-pyrrolidone,NO,NO,TRI,NO,NO,NO,17051592.639
CABOT CORP CANAL PLANT,CENTERVILLE,LA,29.68576,-91.473179,CABOT CORP,Chemicals,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,2.94
US ECOLOGY TEXAS INC,ROBSTOWN,TX,27.73076,-97.65202,REPUBLIC SERVICES INC,Hazardous Waste,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,506684.62
