FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
"FISCHER & PORTER ELECTRONICS, FORMERLY ANDREWS GLASS CO",VINELAND,NJ,39.514732,-75.023684,FISCHER & PORTER CO,Computers and Electronic Products,Freon 113 (CFC-113),NO,NO,TRI,NO,NO,NO,44850.0
ROYAL ADHESIVES & SEALANTS LLC,MANSFIELD,TX,32.55495,-97.15439,HB FULLER CO,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,0.0
NORTHWEST HARDWOODS INC. - HOPWOOD SAWMILL,HOPWOOD,PA,39.87948,-79.7035,NORTHWEST HARDWOODS INC,Wood Products,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,20030.0
ADVANCED CIRCUITS MINNESOTA,MAPLE GROVE,MN,45.11571,-93.42197,ADVANCED CIRCUITS INC,Computers and Electronic Products,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,20.0
RICH MAID KABINETRY LLC,MYERSTOWN,PA,40.36771,-76.33752,,Primary Metals,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,15.0
NTN-BOWER CORP,HAMILTON,AL,34.114683,-87.990358,NTN USA CORP,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,5925.0
DURATECH INC,LA CROSSE,WI,43.86578,-91.22675,,Printing,Toluene,NO,YES,TRI,NO,NO,NO,37788.0
EXXONMOBIL OIL BEAUMONT REFINERY (PART),BEAUMONT,TX,30.065833,-94.071388,EXXON MOBIL CORP,Petroleum,Hydrazine,NO,YES,TRI,YES,NO,NO,750.0
BECKER SPECIALTY CORP,FONTANA,CA,34.09928,-117.47077,BECKER SPECIALTY CORP,Chemicals,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,4731.0
BARON-BLAKESLEE,CICERO,IL,41.85707,-87.75425,ALLIED-SIGNAL INC,Chemical Wholesalers,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,67500.0
BLUE RIDGE PAPER PRODUCTS LLC,CANTON,NC,35.5349,-82.8421,EVERGREEN PACKAGING GROUP,Paper,Methanol,NO,YES,TRI,NO,NO,NO,1438000.0
HAMMOND GROUP INC- EXPANDERS 3100,HAMMOND,IN,41.475626,-87.027858,HAMMOND GROUP INC,Chemicals,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,10.0
AMPAC FINE CHEMICALS VIRGINIA LLC,PETERSBURG,VA,37.189167,-77.348333,AMPAC FINE CHEMICALS LLC,Chemicals,Acetone,NO,NO,TRI,NO,NO,NO,443381.0
LOREN COOK CO - DALE STREET PLANT,SPRINGFIELD,MO,37.23675,-93.25441,,Machinery,Cobalt,NO,YES,TRI,YES,NO,NO,1765.0
FLORIDA WIRE & CABLE INC,JACKSONVILLE,FL,30.334015,-81.750831,INSTEEL INDUSTRIES INC,Primary Metals,Lead,NO,NO,PBT,YES,YES,NO,5050.0
CHEMCO INC,FERNDALE,WA,48.890363,-122.708294,,Wood Products,Phosphoric acid,NO,NO,TRI,NO,NO,NO,0.0
MILLIKEN CHEMICAL - DEWEY PLANT,INMAN,SC,35.026944,-82.065833,MILLIKEN & CO,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,58062.0
EJ GAISSER INC,STAMFORD,CT,41.03589,-73.54983,,Printing,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,2010.0
GKN SINTER METALS  VAN WERT,VAN WERT,OH,40.88068,-84.60435,GKN SINTER METALS,Transportation Equipment,Ammonia,NO,NO,TRI,NO,NO,NO,0.0
CONTINENTAL GRAIN CO INC WAYNE FEED DIV,MASON CITY,IA,43.136941,-93.260663,CONTINENTAL GRAIN CO,Food,Copper compounds,NO,NO,TRI,NO,NO,NO,2500.0
"VAL-KRO, INC. / TONAWANDA VALVE INC.",NORTH TONAWANDA,NY,43.03078,-78.88092,,Fabricated Metals,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,75020.0
3M CO - BROWNWOOD,BROWNWOOD,TX,31.671177,-98.996513,3M CO,Plastics and Rubber,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,278300.0
VON ROLL USA INC,SCHENECTADY,NY,42.804258,-73.985333,VON ROLL USA INC,Chemicals,Cresol (mixed isomers),NO,YES,TRI,NO,NO,NO,2937.0
MORTON INTERNATIONAL INC (DBA SHIPLEY CO),MOSS POINT,MS,30.4281,-88.51321,ROHM & HAAS CO,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,1500.0
TANDY MAGNETICS,FORT WORTH,TX,32.81399,-97.34784,TANDY CORP,Computers and Electronic Products,Toluene,NO,YES,TRI,NO,NO,NO,154398.0
L3HARRIS TECHNOLOGIES INC.,PALM BAY,FL,28.034019,-80.600228,L3HARRIS TECHNOLOGIES INC.,Computers and Electronic Products,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,45873.0
DRIV,HARRISONBURG,VA,38.40744,-78.90028,,Transportation Equipment,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,264000.0
FLINT HILLS RESOURCES PINE BEND LLC,ROSEMOUNT,MN,44.764434,-93.039484,KOCH INDUSTRIES INC,Petroleum,Zinc compounds,NO,NO,TRI,NO,NO,NO,6221.0
N.O.F. - JASPER 11TH AVE.,JASPER,IN,38.374593,-86.938194,KIMBALL INTERNATIONAL INC,Furniture,Methanol,NO,YES,TRI,NO,NO,NO,42588.0
TROJAN BATTERY CO. - LITHONIA,LITHONIA,GA,33.7011,-84.17834,C&D TECHNOLOGIES INC,Electrical Equipment,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,57.0
MILFORD RIVET & MACHINE CO,MILFORD,CT,41.213173,-73.077554,MRMC INC,Fabricated Metals,Copper,NO,NO,TRI,NO,NO,NO,2275.0
NUTRIUS LLC,KINGSBURG,CA,36.509264,-119.54782,NUTRISCIENCE TECHNOLOGIES,Food,Zinc (fume or dust),NO,NO,TRI,NO,NO,NO,2640.0
SCHICK MANUFACTURING INC,MILFORD,CT,41.23306,-73.03965,EDGEWELL PERSONAL CARE LLC,Fabricated Metals,Dichloromethane,NO,YES,TRI,YES,NO,NO,63000.0
CONSOLIDATED NUTRITION LC,MOBERLY,MO,39.44282,-92.4362,,Food,Copper compounds,NO,NO,TRI,NO,NO,NO,212.0
STANLEY FURNITURE CO,ROBBINSVILLE,NC,35.3181,-83.8165,STANLEY FURNITURE CO,Furniture,Acetone,NO,NO,TRI,NO,NO,NO,108687.0
GHM INC.,ORWIGSBURG,PA,40.63832,-76.06604,,Plastics and Rubber,Acetone,NO,NO,TRI,NO,NO,NO,56409.0
OWENS CORNING INSULATING SYSTEMS LLC NEWARK OH FACILITY,NEWARK,OH,40.0697,-82.40188,OWENS CORNING,Nonmetallic Mineral Product,Vinyl acetate,NO,YES,TRI,YES,NO,NO,44430.0
SPRECKELS SUGAR CO INC.,BRAWLEY,CA,32.9098,-115.5668,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE,Food,Ammonia,NO,NO,TRI,NO,NO,NO,1308000.0
SCHWABEL FABRICATING CO INC,TONAWANDA,NY,42.97732,-78.91762,,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,0.0
FLEETWOOD MOTOR HOMES OF PENNSYLVANIA INC #71,PAXINOS,PA,40.848561,-76.576277,FLEETWOOD ENTERPRISES INC,Transportation Equipment,"4,4'-Methylenedi(phenyl isocyanate)",NO,YES,TRI,NO,NO,NO,9.0
ACCURIDE INTERNATIONAL INC,CHARLOTTE,NC,35.141047,-80.982393,,Fabricated Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,30.0
MEAD FLUID DYNAMICS INC,CHICAGO,IL,41.95573,-87.74297,ABERDEEN GROUP INC,Fabricated Metals,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,34596.0
NORTH COAST CALIG CORP,MC KEES ROCKS,PA,40.48692,-80.07434,NORTH COAST CALIG CORP,Fabricated Metals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,43950.0
SYSTECH ENVIRONMENTAL CORP,FREDONIA,KS,37.507728,-95.824133,SYSTECH ENVIRONMENTAL CORP,Nonmetallic Mineral Product,Freon 113 (CFC-113),NO,NO,TRI,NO,NO,NO,1062.0
TRIDENT LIGHTING LLC,KENTWOOD,MI,42.905293,-85.593837,,Fabricated Metals,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,15703.0
SKC AMERICA INC,SUNNYVALE,CA,37.38573,-122.03566,SKC AMERICA INC,Computers and Electronic Products,m-Cresol,NO,YES,TRI,NO,NO,NO,183.0
EASTMAN KODAK CO EASTMAN BUSINESS PARK,ROCHESTER,NY,43.197788,-77.629836,EASTMAN KODAK CO,Chemicals,Styrene,NO,YES,TRI,YES,NO,NO,12306.0
CARROLL CO  CALIFORNIA DIV,SANTA FE SPRINGS,CA,33.95604,-118.07475,CARROLL CO,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,1609.0
PARKER HANNIFIN CORP HOSE PRODUCTS DIV,GREEN CAMP,OH,40.53857,-83.20534,PARKER HANNIFIN CORP,Machinery,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,79713.0
HILAND DAIRY FOODS LLC,CONROE,TX,30.3325,-95.438057,,Food,Phosphoric acid,NO,NO,TRI,NO,NO,NO,0.0
STANDARD COATING CORP,RIDGEFIELD,NJ,40.82946,-74.01033,,Chemicals,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,14364.0
PARKER HANNIFIN CORP BOONEVILLE MS PLANT,BOONEVILLE,MS,34.680028,-88.549306,PARKER HANNIFIN CORP,Machinery,Freon 113 (CFC-113),NO,NO,TRI,NO,NO,NO,133500.0
ITT AUTOMOTIVE,ROCHESTER,NY,43.14095,-77.71337,ITT INDUSTRIES INC,Fabricated Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,67754.0
STAHL PC DIOLS,PEABODY,MA,42.518719,-70.957895,STAHL INTERNATIONAL BV,Chemicals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,3192.0
DW DAVIES & CO INC,RACINE,WI,42.69289,-87.80244,,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,765.0
FEDERAL CARTRIDGE CO-CCI,LEWISTON,ID,46.396389,-117.035004,VISTA OUTDOOR,Fabricated Metals,Zinc compounds,NO,NO,TRI,NO,NO,NO,2300.0
AMERICAN BRONZE CORP,CLEVELAND,OH,41.482502,-81.66564,,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,750.0
CHEVRON PRODUCTS CO RICHMOND REFINERY,RICHMOND,CA,37.938779,-122.396453,CHEVRON CORP,Petroleum,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,1923.0
