FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
VALERO RENEWABLE FUELS CO LLC,BLOOMINGBURG,OH,39.597501,-83.390444,VALERO ENERGY CORP,Chemicals,Acetaldehyde,NO,YES,TRI,YES,NO,NO,1155506.0
OLEAN ADVANCED PRODUCTS,OLEAN,NY,42.076,-78.39884,KYOCERA INTERNATIONAL INC,Computers and Electronic Products,Lead compounds,NO,YES,PBT,NO,YES,NO,25634.43
QUARLES PETROLEUM INC. WINCHESTER BULK PLANT,WINCHESTER,VA,39.19587,-78.15115,QUARLES PETROLEUM INC,Petroleum Bulk Terminals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,0.0
GENON MID ATLANTIC LLC DICKERSON GENERATING STATION,DICKERSON,MD,39.207304,-77.464762,GENON ENERGY HOLDINGS INC.,Electric Utilities,Lead compounds,NO,YES,PBT,NO,YES,NO,88046.06
MPLX TERMINALS LLC - SPEEDWAY IN TERMINAL,INDIANAPOLIS,IN,39.784444,-86.228611,MARATHON PETROLEUM CORP,Petroleum Bulk Terminals,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,16.229999999999997
MICROMETRICS SYSTEM,MEADOWS OF DAN,VA,36.73381,-80.4494,RTMS HOLDING CO,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,0.0
"REICHHOLD, INC.",NEWARK,NJ,40.71932,-74.124679,REICHHOLD INC,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,333614.14
SHAW SSS FABRICATORS INC,ADDIS,LA,30.360343,-91.263578,THE SHAW GROUP INC,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,286431.48
DIODES INC FABTECH,LEES SUMMIT,MO,38.92849,-94.40081,DIODES INC,Computers and Electronic Products,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,80994.31
GCP APPLIED TECHNOLOGIES INC,AUGUSTA,GA,33.45056,-81.92405,SAINT GOBAIN CORP,Chemicals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,0.0
OSWEGO HARBOR POWER,OSWEGO,NY,43.458574,-76.531641,ARCLIGHT ENERGY PARTNERS FUND VII LP,Electric Utilities,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,36.62
PRO PETROLEUM LLC - LAS VEGAS TERMINAL,LAS VEGAS,NV,36.2498,-115.043222,PILOT TRAVEL CENTERS LLC,Petroleum Bulk Terminals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,101.25
FOUNTAIN PLATING CO LLC,WEST SPRINGFIELD,MA,42.15478,-72.6502,VALENCE SURFACE TECHNOLOGIES LLC,Fabricated Metals,Tetrachloroethylene,NO,YES,TRI,YES,NO,NO,47801.18
BP PRODUCTS NA INC CHICAGO,BERWYN,IL,41.804732,-87.799256,BP PRODUCTS N.A. INC,Petroleum Bulk Terminals,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,1.0
PLY GEM,SIDNEY,OH,40.28032,-84.19852,CORNERSTONE BUILDING BRANDS,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,205576.11
SHERWIN-WILLIAMS CO,GREENSBORO,NC,36.07644,-79.91277,THE SHERWIN-WILLIAMS CO,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,4786.66
LSC COMMUNICATIONS / STRASBURG,STRASBURG,VA,38.98062,-78.35007,LSC COMMUNICATIONS INC,Printing,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,57391.0
FLINT HILLS RESOURCES PINE BEND LLC MILWAUKEE TERMINAL,MILWAUKEE,WI,43.187165,-88.043929,KOCH INDUSTRIES INC,Petroleum Bulk Terminals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,1235.07
ANDERSONS LAWN PRODUCTS GROUP,MAUMEE,OH,41.56877,-83.66987,THE ANDERSONS INC,Miscellaneous Manufacturing,Benfluralin,NO,NO,TRI,NO,NO,NO,0.0
UNIVAR SOLUTIONS USA INC,CHATTANOOGA,TN,35.083809,-85.27459,UNIVAR SOLUTIONS USA INC,Chemical Wholesalers,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,0.0
BARTON SOLVENTS INC WICHITA,VALLEY CENTER,KS,37.831098,-97.377206,,Chemical Wholesalers,Ethylbenzene,NO,YES,TRI,YES,NO,NO,25589.15
IES DOWNSTREAM LLC - KAPOLEI TERMINAL,KAPOLEI,HI,21.313495,-158.113794,IES DOWNSTREAM LLC,Petroleum,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,240001.17
TRI-STATE GENERATION & TRANSMISSION-CRAIG STATION,CRAIG,CO,40.4627,-107.5912,,Electric Utilities,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,132631.22
BRENNTAG MID-SOUTH,DURHAM,NC,35.979401,-78.880293,BRENNTAG N.A. INC,Chemical Wholesalers,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,37716.47
USS-CLAIRTON PLANT,CLAIRTON,PA,40.305088,-79.876911,US STEEL CORP,Petroleum,Hydrogen cyanide,NO,YES,TRI,NO,NO,NO,130901.44
EMD PERFORMANCE MATERIALS CORP,SOMERVILLE,NJ,40.6015,-74.69713,EMD PERFORMANCE MATERIALS CORP,Chemicals,N-Methyl-2-pyrrolidone,NO,NO,TRI,NO,NO,NO,76188.54999999999
TOLEDO REFINING CO LLC,OREGON,OH,41.6295,-83.4965,PBF ENERGY INC,Petroleum,Toluene,NO,YES,TRI,NO,NO,NO,1315076.14
R D MORROW SR GENERATING PLANT,PURVIS,MS,31.2178,-89.3938,COOPERATIVE ENERGY,Electric Utilities,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,0.01
CRAWFORD GENERATING STATION,CHICAGO,IL,41.828798,-87.721874,EDISON INTERNATIONAL,Electric Utilities,Dioxin and dioxin-like compounds,NO,YES,Dioxin,YES,YES,NO,0.0074075232
MENZIES AVIATION FUELING OPERATIONS WASH DULLES INTERNATIONA,STERLING,VA,38.960556,-77.446388,MENZIES AVIATION,Petroleum Bulk Terminals,Ethylbenzene,NO,YES,TRI,YES,NO,NO,346.04
RODDA PAINT CO,PORTLAND,OR,45.625804,-122.734848,,Chemicals,Ethylbenzene,NO,YES,TRI,YES,NO,NO,39668.03
OAK CREEK SITE,OAK CREEK,WI,42.8457,-87.8294,WEC ENERGY GROUP,Electric Utilities,Nickel compounds,NO,YES,TRI,YES,NO,NO,79715.57
STEEL DYNAMICS INC STRUCTURAL & RAIL DIV,COLUMBIA CITY,IN,41.125129,-85.355875,STEEL DYNAMICS INC,Primary Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,1988148.44
AUSTIN POWDER MINING LLC,HIBBING,MN,47.434964,-92.826711,AUSTIN POWDER HOLDINGS CO,Chemicals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,604.0699999999999
NEENAH NORTHEAST LLC,LOWVILLE,NY,43.794056,-75.487588,MATIV HOLDINGS INC,Paper,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,57616.25
ARAUCO N.A. INC. - DURAFLAKE PARTICLEBOARD,ALBANY,OR,44.662106,-123.066337,ARAUCO N.A. INC,Wood Products,Formaldehyde,NO,YES,TRI,YES,NO,NO,139174.07
JONES-HAMILTON CO,WALBRIDGE,OH,41.59302,-83.52792,JONES-HAMILTON CO,Chemicals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,77510.16
INEOS KOH,ASHTABULA,OH,41.896389,-80.751944,INEOS PIGMENTS USA INC.,Chemicals,"1,3-Dichloropropylene",NO,YES,TRI,YES,NO,NO,46696.38
APAC-MISSISSIPPI INC MERIDIAN ASPHALT PLANT,MERIDIAN,MS,32.38187,-88.66888,CRH AMERICAS INC,Petroleum,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,3100.3599999999997
DFA DAIRY BRANDS ICE CREAM LLC. DBA FROSTBITE FROZEN PRODUCT,TOLEDO,OH,41.694217,-83.591548,DAIRY FARMERS OF AMERICA INC,Food,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,158538.99
HELENA INDUSTRIES INC,CORDELE,GA,32.010352,-83.806308,HELENA AGRI-ENTERPRISES,Chemicals,Propanil,NO,NO,TRI,NO,NO,NO,1360.0
VALERO REFINING CO - TENNESSEE L.L.C.,MEMPHIS,TN,35.085843,-90.083385,VALERO ENERGY CORP,Petroleum,Cumene,NO,YES,TRI,YES,NO,NO,3126.11
BEHR PROCESS CORP - ROANOKE,ROANOKE,TX,32.99919,-97.24319,MASCO CORP,Chemicals,3-Iodo-2-propynyl butylcarbamate,NO,NO,TRI,NO,NO,NO,0.0
GENERAL SUPER PLATING CO.,EAST SYRACUSE,NY,43.05016,-76.06942,,Fabricated Metals,Cyanide compounds,NO,YES,TRI,NO,NO,NO,10835.91
PROFESSIONAL COATINGS INC,TACOMA,WA,47.259623,-122.396564,,Wood Products,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,126071.5
BROWN-PACIFIC INC.,SANTA FE SPRINGS,CA,33.90528,-118.04036,,Primary Metals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,386774.75
POET BIOREFINING COON RAPIDS LLC,COON RAPIDS,IA,41.860188,-94.63211,POET HOLDING CO LLC,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,140431.0
DENISON INDUSTRIES,DENISON,TX,33.71441,-96.664476,,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,179491.4
VEOLIA ES TECHNICAL SOLUTIONS LLC PORT ARTHUR FACILITY,BEAUMONT,TX,29.853056,-94.095278,VEOLIA N.A. INC.,Hazardous Waste,Acetaldehyde,NO,YES,TRI,YES,NO,NO,58288.03
KELLANOVA - CARY BAKERY,CARY,NC,35.81711,-78.80972,KELLOGG CO,Food,Ammonia,NO,NO,TRI,NO,NO,NO,684056.03
ARKANSAS LIME CO,BATESVILLE,AR,35.794,-91.736,US LIME & MINERALS INC,Nonmetallic Mineral Product,Nickel compounds,NO,YES,TRI,YES,NO,NO,20905.425000000003
PPG ARCHITECTURAL FINISHES EAST POINT,EAST POINT,GA,33.6891,-84.4326,PPG INDUSTRIES INC,Chemicals,Barium,NO,NO,TRI,NO,NO,NO,36359.8
GATES CORP,MONCKS CORNER,SC,33.20214,-80.00235,GATES CORP,Plastics and Rubber,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,0.26
NITEO PRODUCTS LLC.,HERNANDO,MS,34.815294,-89.976969,HIGHLANDER PARTNERS CHEMICALS LLC,Chemicals,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,0.0
MOLDED FIBER GLASS/WEST,ADELANTO,CA,34.56175,-117.44944,MOLDED FIBER GLASS CO,Machinery,Styrene,NO,YES,TRI,YES,NO,NO,113036.28
ARKEMA INC,GRAND RAPIDS,MI,42.93843,-85.67562,ARKEMA DELAWARE INC,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,443141.08
U.S. ARMY NATIONAL GUARD CAMP RIPLEY RANGES,LITTLE FALLS,MN,46.0751,-94.3308,US DEPARTMENT OF DEFENSE,Other,Lead compounds,NO,YES,PBT,NO,YES,NO,190900.33
NASHUA - A CENVEO CO,MERRIMACK,NH,42.803333,-71.473333,CENVEO INC,Paper,Styrene,NO,YES,TRI,YES,NO,NO,13321.35
DUPONT FLORENCE SITE,FLORENCE,SC,34.197605,-79.577551,E I DU PONT DE NEMOURS & CO,Chemicals,Acetaldehyde,NO,YES,TRI,YES,NO,NO,91502.91
ALTO COLUMBIA LLC,BOARDMAN,OR,45.855921,-119.656083,ALTO INGREDIENTS INC,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,0.0
SAFETY-KLEEN SYSTEMS VINTON (ROA),VINTON,VA,37.27315,-79.8136,CLEAN HARBORS INC,Hazardous Waste,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,3320.4399999999996
EMD ACQUISITION LLC,HENDERSON,NV,36.03544,-114.99994,,Chemicals,Mercury compounds,NO,YES,PBT,NO,YES,NO,249.38
