FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
SILGAN WHITE CAP CORP,EVANSVILLE,IN,37.98569,-87.59752,SILGAN HOLDINGS INC,Fabricated Metals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,718105.09
CAMBRIA COGEN CO,EBENSBURG,PA,40.4748,-78.7021,NORTHERN STAR GENERATION LLC,Electric Utilities,Nickel compounds,NO,YES,TRI,YES,NO,NO,292977.0
DPH-DAS LLC STEERING SYSTEMS,ATHENS,AL,34.647839,-86.953079,DPH HOLDINGS CORP,Transportation Equipment,Polychlorinated alkanes (C10-C13),NO,NO,TRI,YES,NO,NO,292000.95999999996
GM GRAND BLANC WELD TOOL CENTER,GRAND BLANC,MI,42.93631,-83.6406,GENERAL MOTORS CORP,Transportation Equipment,Manganese compounds,NO,YES,TRI,NO,NO,NO,10380.0
OHIO GALVANIZING CORP,MARION,OH,40.60032,-83.13868,,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,81856.32
BRENNTAG MID-SOUTH INC.,CHATTANOOGA,TN,35.007389,-85.37812,BRENNTAG N.A. INC,Chemical Wholesalers,Ethylene glycol,NO,YES,TRI,NO,NO,NO,0.0
"TECHNEGLAS, INC.",PERRYSBURG,OH,41.52707,-83.65332,TECHNEGLAS,Nonmetallic Mineral Product,Lead compounds,NO,YES,PBT,NO,YES,NO,1864730.99
COATS AMERICAN SEVIER PLANT,MARION,NC,35.793151,-82.019009,COATS AMERICAN,Textiles,Methanol,NO,YES,TRI,NO,NO,NO,91588.86
SEMINOLE GENERATING STATION,PALATKA,FL,29.733333,-81.633333,SEMINOLE ELECTRIC COOPERATIVE,Electric Utilities,Arsenic compounds,NO,YES,TRI,YES,NO,NO,87685.0
ESSEX GROUP INC,PANA,IL,39.3986,-89.10249,SUPERIOR TELECOM INC,Primary Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,32744.83
VICTAULIC CO  APEX FACILITY,NEW VILLAGE,NJ,40.70931,-75.06833,VICTAULIC CO,Fabricated Metals,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,91391.05
ALBERTO-CULVER USA INC,MELROSE PARK,IL,41.913741,-87.866014,,Chemicals,Diethanolamine,NO,YES,TRI,NO,NO,NO,17101.04
FJ GANNON STATION,TAMPA,FL,27.90639,-82.41612,TECO ENERGY INC,Electric Utilities,Manganese compounds,NO,YES,TRI,NO,NO,NO,79015.0
HALLSTAR CO ESTER SOLUTIONS FACILITY,BEDFORD PARK,IL,41.75869,-87.76741,HALLSTAR CO,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,576778.13
CHEMCRAFT - AKZO NOBEL COATINGS INC,CULLMAN,AL,34.13899,-86.81625,AKZO NOBEL COATINGS INC,Chemicals,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,23011.15
ALLIED FINISHING INC,KENTWOOD,MI,42.88889,-85.56933,,Fabricated Metals,Nickel compounds,NO,YES,TRI,YES,NO,NO,46005.84
VULCAN-HART A DIV OF ITW FOOD EQUIPMENT GROUP LLC,BALTIMORE,MD,39.27836,-76.48044,ILLINOIS TOOL WORKS INC,Machinery,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,830861.71
AMERICAN REFINING GROUP INC.,BRADFORD,PA,41.965472,-78.633108,,Petroleum,n-Hexane,NO,YES,TRI,NO,NO,NO,13001.08
BRENNTAG PACIFIC INC,OGDEN,UT,41.22403,-111.9896,BRENNTAG N.A. INC,Chemical Wholesalers,Diethanolamine,NO,YES,TRI,NO,NO,NO,20.0
AKZO NOBEL COATINGS INC,HURON,OH,41.372322,-82.541457,AKZO NOBEL INC,Chemicals,Benzoyl peroxide,NO,YES,TRI,NO,NO,NO,1.01
U.S. TVA JOHN SEVIER COMBINED CYCLE PLANT,ROGERSVILLE,TN,36.374,-82.966,US TENNESSEE VALLEY AUTHORITY,Electric Utilities,Copper compounds,NO,NO,TRI,NO,NO,NO,439855.0
ALLIED AVIATION FUELING CO INC,ARLINGTON,VA,38.84861,-77.04222,ALLIED AVIATION HOLDING CO,Petroleum Bulk Terminals,Ethylbenzene,NO,YES,TRI,YES,NO,NO,766.0
AGROPUR INC.,LAKE NORDEN,SD,44.579444,-97.210556,AGROPUR INC,Food,Phosphoric acid,NO,NO,TRI,NO,NO,NO,134021.32
GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,PALATKA,FL,29.681083,-81.680217,KOCH INDUSTRIES INC,Paper,Acetaldehyde,NO,YES,TRI,YES,NO,NO,252887.04
CENTRAL MOLONEY INC.,PINE BLUFF,AR,34.222694,-92.02755,CENTRAL MOLONEY INC,Electrical Equipment,Toluene,NO,YES,TRI,NO,NO,NO,183221.02
ATOFINA CHEMICALS INC  WICHITA PLANT,WICHITA,KS,37.58468,-97.42564,ATOFINA DELAWARE INC,Chemicals,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,109301.01
HESS CORP EDGEWATER TERMINAL,EDGEWATER,NJ,40.817999,-73.979512,HESS CORP,Petroleum Bulk Terminals,n-Hexane,NO,YES,TRI,NO,NO,NO,160.0
NU-FEEDS INC,TUNKHANNOCK,PA,41.543252,-75.949586,,Food,Manganese compounds,NO,YES,TRI,NO,NO,NO,0.0
BLENTECH CORP,HOUSTON,TX,29.76547,-95.27939,,Chemicals,n-Hexane,NO,YES,TRI,NO,NO,NO,0.0
HAYES LEMMERZ INTL INC SOMERSET OPS,SOMERSET,KY,37.17528,-84.484666,HAYES LEMMERZ INTL INC,Transportation Equipment,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,291476.13
AAK USA RICHMOND  CORP,RICHMOND,CA,37.91695,-122.36011,MITSUBISHI CORP,Food,Phosphoric acid,NO,NO,TRI,NO,NO,NO,15900.94
FPE INC,CIRCLEVILLE,OH,39.48432,-82.97791,EG INDUSTRIES,Plastics and Rubber,n-Hexane,NO,YES,TRI,NO,NO,NO,106002.2
ATLAS CHEM-MILLING,ELKHART,IN,41.66697,-85.99336,ATLAS DIE LLC,Fabricated Metals,Chlorine,NO,YES,TRI,NO,NO,NO,1.13
ATI FLAT ROLLED PRODUCTS LLC-LATROBE PLANT,LATROBE,PA,40.329633,-79.370537,ALLEGHENY TECHNOLOGIES INC,Primary Metals,Manganese compounds,NO,YES,TRI,NO,NO,NO,1259415.85
MITTAL STEEL USA WEIRTON INC,WEIRTON,WV,40.392864,-80.547858,MITTAL STEEL USA INC,Primary Metals,Naphthalene,NO,YES,TRI,YES,NO,NO,272000.97
NUCOR STEEL MARION INC,MARION,OH,40.5707,-83.1388,NUCOR CORP,Primary Metals,Phosphoric acid,NO,NO,TRI,NO,NO,NO,0.92
WOOD RIVER REFINERY,ROXANA,IL,38.840401,-90.070774,WRB REFINING LP,Petroleum,Tetrachloroethylene,NO,YES,TRI,YES,NO,NO,1151.0
CABOT CORP,WAVERLY,WV,39.33455,-81.390904,CABOT CORP,Chemicals,Carbonyl sulfide,NO,YES,TRI,NO,NO,NO,2145810.96
3M CO-PRAIRIE DU CHIEN BLDG 50,PRAIRIE DU CHIEN,WI,43.062282,-91.138137,3M CO,Nonmetallic Mineral Product,Toluene,NO,YES,TRI,NO,NO,NO,52600.619999999995
BLUE BIRD BODY CO,FORT VALLEY,GA,32.561378,-83.878852,,Transportation Equipment,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,87011.07
FREEMAN UNITED COAL MINING COMPANY'S INDUSTRY MINE,INDUSTRY,IL,40.29782,-90.71207,GENERAL DYNAMICS CORP,Coal Mining,Lead compounds,NO,YES,PBT,NO,YES,NO,493620.0
PRIME PRODUCTS INC,CONVERSE,IN,40.57936,-85.8692,PENNANT COS,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,77040.0
VISION-EASE LENS INC,RAMSEY,MN,45.23239,-93.44403,BMC INDUSTRIES INC,Miscellaneous Manufacturing,Methanol,NO,YES,TRI,NO,NO,NO,190332.25
COVESTRO,PROCTOR,WV,39.719477,-80.827317,COVESTRO LLC,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,576689.95
THE SMITHFIELD PACKAGED MEATS CORP - GRAYSON,GRAYSON,KY,38.348569,-82.930448,UNITED GLOBAL FOODS US HOLDINGS INC,Food,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,993466.0
BHP NAVAJO COAL COMPANY,FRUITLAND,NM,36.731813,-108.429314,BHP HOLDINGS OPERATIONS INC,Coal Mining,Selenium compounds,NO,YES,TRI,NO,NO,NO,90000.0
CLEAN HARBORS DEER PARK LLC,LA PORTE,TX,29.73028,-95.08981,CLEAN HARBORS INC,Hazardous Waste,Chloroform,NO,YES,TRI,YES,NO,NO,498063.0
PURINA ANIMAL NUTRITION LLC - STATESVILLE,STATESVILLE,NC,35.75389,-80.79541,LAND O LAKES INC,Food,Manganese compounds,NO,YES,TRI,NO,NO,NO,0.0
HERITAGE THERMAL SERVICES,EAST LIVERPOOL,OH,40.631622,-80.54632,HERITAGE-WTI LLC,Hazardous Waste,"4,4'-Methylenebis(2-chloroaniline)",NO,YES,TRI,YES,NO,NO,0.0
KAISER ALUMINUM FABRICATED PRODUCTS LLC.,HEATH,OH,40.01264,-82.46281,KAISER ALUMINUM FABRICATED PRODUCTS LLC,Primary Metals,Nickel compounds,NO,YES,TRI,YES,NO,NO,152.9
INTERTAPE POLYMER GROUP COLUMBIA DIV,COLUMBIA,SC,33.958666,-80.980912,INTERTAPE POLYMER GROUP,Paper,Toluene,NO,YES,TRI,NO,NO,NO,48660159.96
UNITED SPECIALTIES OF AMERICA,PALM COAST,FL,29.552079,-81.280606,KASKAM CHEMICALS INC,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,14026.0
EVERRIS NA INC,NORTH CHARLESTON,SC,32.92063,-80.06046,ICL SPECIALTY PRODUCTS N.A. INC,Chemicals,Manganese compounds,NO,YES,TRI,NO,NO,NO,4283.08
BUCKEYE INTERNATIONAL INC.,MARYLAND HEIGHTS,MO,38.71039,-90.422015,,Chemicals,Dibutyl phthalate,NO,YES,TRI,NO,NO,NO,1971.08
DOW CHEMICAL USAHANGING ROCK PLANT,IRONTON,OH,38.575,-82.791667,THE DOW CHEMICAL CO,Plastics and Rubber,"1-Chloro-1,1-difluoroethane (HCFC-142b)",NO,NO,TRI,NO,NO,NO,2459921.05
STEELFAB INC,CHARLOTTE,NC,35.22948,-80.9771,,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,0.0
WESTROCK CP LLC,COSHOCTON,OH,40.279858,-81.863097,WESTROCK CO,Paper,Toluene,NO,YES,TRI,NO,NO,NO,424177.03
3M CO - BROWNWOOD,BROWNWOOD,TX,31.671177,-98.996513,3M CO,Plastics and Rubber,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,4630393.1
WATLOW ELECTRIC MANUFACTURING CO,HANNIBAL,MO,39.679759,-91.403018,WATLOW ELECTRIC MANUFACTURING CO,Machinery,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,112502.01
SOURCE-HUCK STORE FIXTURE CO,QUINCY,IL,39.94329,-91.37031,,Furniture,Toluene,NO,YES,TRI,NO,NO,NO,94511.44
DUKE ENERGY CAROLINAS LLC - BELEWS CREEK STEAM STATION,WALNUT COVE,NC,36.281338,-80.059438,DUKE ENERGY CORP,Electric Utilities,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,1688050.0
WILCORP INDUSTRIES INC. - BIL,BILLINGS,MO,37.06196,-93.56089,WILCORP INDUSTRIES INC,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,852.11
I/N KOTE,NEW CARLISLE,IN,41.6974,-86.4674,ARCELORMITTAL USA INC,Primary Metals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,726899.01
OXFORD MINING CO INC,COSHOCTON,OH,40.27487,-81.86186,,Coal Mining,Antimony,NO,YES,TRI,NO,NO,NO,0.0
DUREZ NIAGARA,NIAGARA FALLS,NY,43.100101,-79.002075,SUMITOMO BAKELITE N.A. HOLDING INC,Chemicals,Aniline,NO,YES,TRI,YES,NO,NO,51.01
U.S. STEEL GRANITE CITY WORKS,GRANITE CITY,IL,38.6954,-90.1367,US STEEL CORP,Primary Metals,Benzene,NO,YES,TRI,YES,NO,NO,128235.96
MONTANA SULPHUR & CHEMICAL CO,BILLINGS,MT,45.81067,-108.43354,,Chemicals,Carbon disulfide,NO,YES,TRI,NO,NO,NO,20126.01
BWAY CORPORATION,NORTH BRUNSWICK,NJ,40.465626,-74.480906,,Fabricated Metals,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,272395.93
CEMEX SOUTHEAST LLC - DEMOPOLIS PLANT,DEMOPOLIS,AL,32.5127,-87.815631,CEMEX INC,Nonmetallic Mineral Product,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,700000.0
GFS CHEMICALS INC,COLUMBUS,OH,39.96291,-83.02405,GFS CHEMICALS INC,Chemicals,Phthalic anhydride,NO,YES,TRI,NO,NO,NO,3001.0
TRECORA WAX LLC,PASADENA,TX,29.63686,-95.04698,TRECORA RESOURCES INC,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,369677.26
ARR-MAZ CUSTOM CHEMICALS,SEABROOK,SC,32.55567,-80.7313,ARR-MAZ CUSTOM CHEMICALS,Chemicals,Dimethyl sulfate,NO,YES,TRI,YES,NO,NO,0.0
MARSHALL EXCELSIOR CO,MARSHALL,MI,42.24671,-84.956634,,Fabricated Metals,Copper,NO,NO,TRI,NO,NO,NO,3341661.1100000003
SOUTHLAKE REFINED PRODUCTS TERMINAL,SOUTHLAKE,TX,32.9175,-97.123333,"VALERO, LP",Petroleum Bulk Terminals,Naphthalene,NO,YES,TRI,YES,NO,NO,36.0
WAYNE FARMS LLC - DEFUNIAK SPRINGS FEED MILL,DEFUNIAK SPRINGS,FL,30.726352,-86.066527,CONTINENTAL GRAIN CO,Food,Ammonia,NO,NO,TRI,NO,NO,NO,363000.95
U.S. TOOLING & SPAS INC,ONTARIO,CA,34.041143,-117.640786,,Plastics and Rubber,Styrene,NO,YES,TRI,YES,NO,NO,167889.37000000002
HF SIINCLAIR TULSA REFINING LLC EAST FACILITY,TULSA,OK,36.1184,-96.0011,HF SINCLAIR CORP,Petroleum,Naphthalene,NO,YES,TRI,YES,NO,NO,6478.0
PURINA ANIMAL NUTRITION LLC - NASHVILLE IL,NASHVILLE,IL,38.376907,-89.375083,LAND O LAKES INC,Food,Zinc compounds,NO,NO,TRI,NO,NO,NO,0.0
COOK COMPOSITES & POLYMERS CO.,PENNSAUKEN,NJ,39.97414,-75.05878,COOK COMPOSITES & POLYMERS CO,Chemicals,Ethylbenzene,NO,YES,TRI,YES,NO,NO,568058.4199999999
RODDA PAINT CO,PORTLAND,OR,45.625804,-122.734848,,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,17466.309999999998
CONAGRA FOODS HEBREW NATIONAL,INDIANAPOLIS,IN,39.75443,-86.17008,CONAGRA FOODS INC,Food,Ammonia,NO,NO,TRI,NO,NO,NO,30.0
TOLEDO REFINING CO LLC,OREGON,OH,41.6295,-83.4965,PBF ENERGY INC,Petroleum,Tetrachloroethylene,NO,YES,TRI,YES,NO,NO,0.0
MPLX TERMINALS LLC - BAY CITY MI TERMINAL,BAY CITY,MI,43.61854,-83.86544,MARATHON PETROLEUM CORP,Petroleum Bulk Terminals,n-Hexane,NO,YES,TRI,NO,NO,NO,3945.0
CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC,WAMPUM,PA,40.879365,-80.325209,CEMEX INC,Nonmetallic Mineral Product,Chromium,NO,YES,TRI,NO,NO,NO,512213.05
CLOROX PRODUCTS MANUFACTURING CO,FOREST PARK,GA,33.627222,-84.386839,THE CLOROX CO,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,17005.1
PRECOAT METALS,SAINT LOUIS,MO,38.58195,-90.25164,AZZ INC,Fabricated Metals,Toluene,NO,YES,TRI,NO,NO,NO,383308.87
FAURECIA INTERIOR SYSTEMS SALINE LLC,SALINE,MI,42.17306,-83.76697,FAURECIA USA HOLDINGS INC,Transportation Equipment,N-Methyl-2-pyrrolidone,NO,NO,TRI,NO,NO,NO,411061.02
ELECTROLIZING CORP OF OHIO - PLANT 2,CLEVELAND,OH,41.54374,-81.57369,,Fabricated Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,63690.85
KEY OIL COMPANY-LOUISVILLE BULK PLANT,LOUISVILLE,KY,38.15097,-85.89533,KEYSTOPS LLC,Petroleum Bulk Terminals,n-Hexane,NO,YES,TRI,NO,NO,NO,0.0
MONTROSE/CDT,AUBURN,MA,42.22287,-71.83142,BELDEN CDT,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,15349.93
PARAMOUNT OF OREGON LLC WILLBRIDGE ASPHALT PLANT,PORTLAND,OR,45.560503,-122.736495,PARAMOUNT PETROLEUM CORP,Petroleum,Cumene,NO,YES,TRI,YES,NO,NO,0.0
FARGO MANUFACTURING CO,POUGHKEEPSIE,NY,41.71766,-73.89984,HUBBELL INC,Electrical Equipment,Copper,NO,NO,TRI,NO,NO,NO,123736.0
GRAPHIC PACKAGING INTERNATIONAL LLC,AUGUSTA,GA,33.3286,-81.9537,GRAPHIC PACKAGING HOLDING CO,Paper,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,613016.02
TENNECO AUTOMOTIVE OPERATING CO INC,COZAD,NE,40.85378,-99.987,TENNECO INC,Transportation Equipment,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,140315.0
ROHM & HAAS CHEMICALS LLC,ELK GROVE VILLAGE,IL,41.997927,-87.943368,DOW INC.,Chemicals,Dichloromethane,NO,YES,TRI,YES,NO,NO,41401.36
CORNERSTONE CHEMICAL CO,WESTWEGO,LA,29.958889,-90.270472,CSTN HOLDINGS INC,Chemicals,Cobalt compounds,NO,YES,TRI,YES,NO,NO,55000.85
KO STEEL FOUNDRY & MACHINE,SAN ANTONIO,TX,29.35458,-98.57305,TIC UNITED CORP,Primary Metals,Aluminum oxide (fibrous forms),NO,NO,TRI,NO,NO,NO,0.0
CRESENT MANUFACTURING CO,GALLATIN,TN,36.3802,-86.45246,CRESENT ENTERPRISES INC,Furniture,Methanol,NO,YES,TRI,NO,NO,NO,328170.99
DDP SPECIALTY ELECTRONICS MATERIALS US INC.,PENNSAUKEN,NJ,39.982667,-75.040611,DUPONT DE NEMOURS INC,Plastics and Rubber,Chlorodifluoromethane (HCFC-22),NO,NO,TRI,NO,NO,NO,25040.22
USS-CLAIRTON PLANT,CLAIRTON,PA,40.305088,-79.876911,US STEEL CORP,Primary Metals,Hydrogen cyanide,NO,YES,TRI,NO,NO,NO,10460.0
BASF CORP,SPARKS,GA,31.2222,-83.4532,BASF CORP,Chemicals,Malathion,NO,NO,TRI,YES,NO,NO,1381.03
LA CYGNE GENERATING STATION,LACYGNE,KS,38.342433,-94.625089,EVERGY INC,Electric Utilities,Zinc compounds,NO,NO,TRI,NO,NO,NO,100300.0
EASTMAN CHEMICAL CO TENNESSEE OPERATIONS,KINGSPORT,TN,36.527055,-82.53858,EASTMAN CHEMICAL CO,Chemicals,Bis(chloromethyl) ether,NO,YES,TRI,YES,NO,NO,13000.31
WESTERN PIPE COATERS,VINEYARD,UT,40.327741,-111.690189,,Fabricated Metals,Toluene,NO,YES,TRI,NO,NO,NO,115093.81
UNIVAR SOLUTIONS USA INC - NORCROSS,NORCROSS,GA,33.914804,-84.229382,UNIVAR USA INC,Chemical Wholesalers,Dibutyl phthalate,NO,YES,TRI,NO,NO,NO,0.0
SHELL NEW HAVEN TERMINAL,NEW HAVEN,CT,41.290439,-72.900798,SHELL PETROLEUM INC,Petroleum Bulk Terminals,Cumene,NO,YES,TRI,YES,NO,NO,9768.0
GEORGIA-PACIFIC WOOD PRODUCTS LLC - GRENADA OSB,GRENADA,MS,33.678339,-89.742522,KOCH INDUSTRIES INC,Wood Products,Acetaldehyde,NO,YES,TRI,YES,NO,NO,736392.19
PRATT & WHITNEY,NORTH BERWICK,ME,43.30808,-70.72914,RTX CORP,Transportation Equipment,Chromium,NO,YES,TRI,NO,NO,NO,562044.96
SOLENIS LLC,PASADENA,TX,29.615556,-95.061389,OLYMPUS WATER US HOLDING CORP,Chemicals,Maleic anhydride,NO,YES,TRI,NO,NO,NO,4813.87
WALCO FABRICATING INC,POTTSVILLE,PA,40.68384,-76.18429,,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,21039.4
HUNTSMAN PETROCHEMICAL LLC PORT NECHES FACILITY,PORT NECHES,TX,29.972738,-93.94853,HUNTSMAN INTERNATIONAL LLC,Chemicals,Ammonia,NO,NO,TRI,NO,NO,NO,1740121.01
BRIDGESTONE APM - FINDLAY AVD,FINDLAY,OH,41.06575,-83.61573,BRIDGESTONE JAPAN,Plastics and Rubber,Zinc compounds,NO,NO,TRI,NO,NO,NO,67500.0
EVONIK  CORP,MILTON,WI,42.781111,-88.968889,EVONIK CORP,Chemicals,Propylene oxide,NO,YES,TRI,YES,NO,NO,3337.08
BASF CORP,WILMINGTON,NC,34.33476,-78.00515,,Chemicals,Chlorine,NO,YES,TRI,NO,NO,NO,0.0
WELLINGTON LEISURE PRODS,MADISON,GA,33.56384,-83.483403,,Plastics and Rubber,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,66580.8
AKZO NOBEL COATINGS INC,COLUMBUS,OH,39.994971,-82.972089,AKZO NOBEL NV,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,3134845.3
SNOKIST GROWERS - CANNERY DIV,YAKIMA,WA,46.604464,-120.464562,,Food,Ammonia,NO,NO,TRI,NO,NO,NO,0.0
GERDAU AMERISTEEL ST PAUL MILL,SAINT PAUL,MN,44.89093,-93.010843,GERDAU USA INC,Primary Metals,Copper compounds,NO,NO,TRI,NO,NO,NO,2569122.94
SABIC INNOVATIVE PLASTICS MT. VERNON LLC,MOUNT VERNON,IN,37.9072,-87.9271,SABIC US HOLDINGS LP,Chemicals,Acetaldehyde,NO,YES,TRI,YES,NO,NO,451501.02
DOW SABINE RIVER OPERATIONS,ORANGE,TX,30.054796,-93.753863,,Chemicals,Formic acid,NO,NO,TRI,NO,NO,NO,8003091.02
PRIMARY PRODUCTS INGREDIENTS LOUDON,LOUDON,TN,35.734503,-84.32137,PRIMARY PRODUCTS FINANCE LLC,Food,n-Hexane,NO,YES,TRI,NO,NO,NO,2007646.11
DURO-TEST CORP,CLIFTON,NJ,40.851193,-74.155541,DURO-TEST CORP,Electrical Equipment,Nitric acid,NO,NO,TRI,NO,NO,NO,29566.85
PPG ARCHITECTURAL FINISHES EAST POINT,EAST POINT,GA,33.6891,-84.4326,PPG INDUSTRIES INC,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,0.0
ELECTROSWITCH SWITCHES & RELAYS,ROCKLAND,MA,42.126841,-70.914252,ELECTROSWITCH CORP,Electrical Equipment,Copper,NO,NO,TRI,NO,NO,NO,52370.85
TYSON FRESH MEATS INC-LOUISA COUNTY,COLUMBUS JUNCTION,IA,41.296667,-91.356944,TYSON FOODS INC,Food,Ammonia,NO,NO,TRI,NO,NO,NO,218455.07
NEW YORK BLOWER CO,LA PORTE,IN,41.62004,-86.70734,,Machinery,Aluminum (fume or dust),NO,NO,TRI,NO,NO,NO,1450.9
AMERICAN PAPER TUBE CO,PORT GIBSON,MS,31.950842,-90.976944,A B CARTER INC,Paper,Phenol,NO,YES,TRI,NO,NO,NO,21800.87
EXXONMOBIL CHEMICAL CO BAYTOWN OLEFINS PLANT (PART),BAYTOWN,TX,29.73934,-95.022404,EXXON MOBIL CORP,Chemicals,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,1090.31
CHEMSOLV INC,ROANOKE,VA,37.25626,-79.92,CATAPULT MIDCO LLC,Chemical Wholesalers,Ammonia,NO,NO,TRI,NO,NO,NO,0.0
INTERPLASTIC CORP,PRYOR,OK,36.23651,-95.27664,IP CORP,Chemicals,Phthalic anhydride,NO,YES,TRI,NO,NO,NO,5129.0599999999995
ASTRO CHEMICALS INC.,SPRINGFIELD,MA,42.130089,-72.562508,,Chemical Wholesalers,Tetrachloroethylene,NO,YES,TRI,YES,NO,NO,653.28
J.S. BAILEY INC.,JACKSON,MS,32.19246,-90.25172,,Petroleum Bulk Terminals,Toluene,NO,YES,TRI,NO,NO,NO,0.0
MAPLEHURST FARMS INC,INDIANAPOLIS,IN,39.72438,-86.22395,DEAN FOODS CO,Food,Nitric acid,NO,NO,TRI,NO,NO,NO,28408.99
BELDEN BRICK PLANT 4,SUGARCREEK,OH,40.5117,-81.6389,THE BELDEN BRICK CO,Nonmetallic Mineral Product,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,76751.0
NASHUA CORP,NASHUA,NH,42.76227,-71.46918,,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,50545.619999999995
