FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
GM NORTH AMERICAN TRUCK GROUP BALTIMORE,BALTIMORE,MD,39.26772,-76.54322,GENERAL MOTORS CORP,Transportation Equipment,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,45001.880000000005
CHAMPIONX-SUGAR LAND,SUGAR LAND,TX,29.6192,-95.6375,CHAMPIONX CORP,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,181211.17
AMERICAN BOILER WORKS INC,EVERETT,WA,47.999722,-122.214529,,Fabricated Metals,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,86367.95999999999
DOMTAR PAPER CO LLC KINGSPORT MILL,KINGSPORT,TN,36.54799,-82.56475,,Paper,Methanol,NO,YES,TRI,NO,NO,NO,3137101.11
AUTOMOTIVE PARTS EXCHANGE,YUMA,AZ,32.668709,-114.55351,,Transportation Equipment,Toluene,NO,YES,TRI,NO,NO,NO,15181.18
FM STRUCTURAL PLASTIC TECHNOLOGY INC,ROGERS,AR,36.356333,-94.169667,,Plastics and Rubber,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,149846.1
R J REYNOLDS TOBACCO CO WHITAKER PARK,WINSTON SALEM,NC,36.134274,-80.257781,REYNOLDS AMERICAN INC,Tobacco,Ammonia,NO,NO,TRI,NO,NO,NO,4191.0
GM MLCG FAIRFAX ASSEMBLY,KANSAS CITY,KS,39.147533,-94.601884,GENERAL MOTORS LLC,Transportation Equipment,Ethylene glycol,NO,YES,TRI,NO,NO,NO,3861.2
EATON - ROXBORO,ROXBORO,NC,36.359036,-78.982703,,Transportation Equipment,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,222104.04
INTERNATIONAL PAPER BOGALUSA MILL,BOGALUSA,LA,30.7766,-89.8577,INTERNATIONAL PAPER CO,Paper,Ammonia,NO,NO,TRI,NO,NO,NO,577962.0700000001
SOUTHWEST DISTRIBUTING CO.,MESA,AZ,33.405,-111.8325,,Chemicals,Ammonia,NO,NO,TRI,NO,NO,NO,0.0
BURKE MILLS INC.,VALDESE,NC,35.74814,-81.57816,,Textiles,"1,2,4-Trichlorobenzene",NO,YES,TRI,NO,NO,NO,113901.0
VIGOR SHIPYARDS INC-SEATTLE,SEATTLE,WA,47.58644,-122.356174,VIGOR INDUSTRIAL LLC,Transportation Equipment,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,88152.26000000001
PREFERRED TECHNICAL GROUP,ANDREWS,IN,40.86168,-85.59915,ECHLIN INC,Transportation Equipment,Nickel,NO,YES,TRI,YES,NO,NO,1472793.01
NOVURANIA OF AMERICA INC,MIAMI,FL,25.89332,-80.27654,,Transportation Equipment,Styrene,NO,YES,TRI,YES,NO,NO,38805.630000000005
GRAND ISLAND ACCESSORIES INC,GRAND ISLAND,NE,40.9393,-98.30139,HOME INTERIORS & GIFTS INC,Furniture,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,138089.83000000002
EASTMAN CHEMICAL CO TENNESSEE OPERATIONS,KINGSPORT,TN,36.527055,-82.53858,EASTMAN CHEMICAL CO,Chemicals,Chlorobenzene,NO,YES,TRI,NO,NO,NO,129293.96
HAWKINS INC. - PINE BEND,ROSEMOUNT,MN,44.762796,-93.032789,HAWKINS INC,Chemical Wholesalers,Chlorine,NO,YES,TRI,NO,NO,NO,1206.15
KAWASAKI MOTORS MANUFACTURING CORP USA,LINCOLN,NE,40.877992,-96.758428,KAWASAKI HEAVY INDUSTRIES,Transportation Equipment,Styrene,NO,YES,TRI,YES,NO,NO,109444.83
INDEPENDENT NAIL CO,TAUNTON,MA,41.87359,-71.06437,W H MAZE CO,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,2536.1800000000003
REAL ALLOY SPECIFICATION LLC,COLDWATER,MI,41.927778,-85.021944,REAL ALLOY HOLDING CO LLC,Primary Metals,Chlorine,NO,YES,TRI,NO,NO,NO,1128.16
GE CIRCLEVILLE LAMP PLANT,CIRCLEVILLE,OH,39.59265,-82.93505,GENERAL ELECTRIC CO (GE CO),Electrical Equipment,Nitric acid,NO,NO,TRI,NO,NO,NO,401055.72
MACDERMID INC,MIDDLETOWN,DE,39.4427,-75.72151,PLATFORM SPECIALTY PRODUCTS CORP,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,109342.94
THE GILLETTE CO. LLC/P&G NORTH CHICAGO PLANT,NORTH CHICAGO,IL,42.331752,-87.878972,THE GILLETTE CO LLC,Chemicals,Benzyl chloride,NO,YES,TRI,NO,NO,NO,0.0
VOITH SULZER PAPER TECHNOLOGIES,MIDDLETOWN,OH,39.46451,-84.34799,VOITH SULZER PAPER TECHNOLOGIES NORTH AMERICA INC,Machinery,Nickel,NO,YES,TRI,YES,NO,NO,37740.94
ZENITH DYEING & FINISHING CO,PATERSON,NJ,40.938049,-74.144747,,Textiles,Ammonia,NO,NO,TRI,NO,NO,NO,34227.1
NASHUA CORP,OMAHA,NE,41.22311,-96.0816,NASHUA CORP,Paper,Toluene,NO,YES,TRI,NO,NO,NO,50399.06
SCHEIN PHARMACEUTICAL INC/STERIS LABS INC,PHOENIX,AZ,33.45589,-112.16917,SCHEIN PHARMACEUTICAL INC,Chemicals,Phosphoric acid,NO,NO,TRI,NO,NO,NO,1.0
ASCENT CHEMICALS,CLEVELAND,TN,35.18567,-84.827931,ASCENT INDUSTRIES,Chemicals,Diethanolamine,NO,YES,TRI,NO,NO,NO,0.0
NCH CORP MOHAWK LABS DIV,INDIANAPOLIS,IN,39.81652,-86.02028,NCH CORP,Chemicals,Tetrachloroethylene,NO,YES,TRI,YES,NO,NO,2503.73
OWENS CORNING INSULATING SYSTEMS LLC FAIRBURN GA,FAIRBURN,GA,33.538889,-84.616667,OWENS CORNING,Nonmetallic Mineral Product,Formaldehyde,NO,YES,TRI,YES,NO,NO,2711562.91
MOTTLEY FOILS INC,FARMVILLE,VA,37.343207,-78.47333,,Printing,Methanol,NO,YES,TRI,NO,NO,NO,90095.05
LTV COPPERWELD PIPE & TUBE GROUP  CLEVELAND PLANT,CLEVELAND,OH,41.55237,-81.5963,LTV STEEL CO INC,Primary Metals,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,0.0
HB FULLER CO,GRAND RAPIDS,MI,43.01406,-85.76807,HB FULLER CO,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,132009.1
THERMO FISHER SCIENTIFIC,PITTSBURGH,PA,40.46223,-80.20409,THERMO FISHER SCIENTIFIC INC,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,4240.71
MERITOR HEAVY VEHICLE SYSTEMS LLC,FLETCHER,NC,35.416223,-82.515413,MERITOR INC,Transportation Equipment,Nickel,NO,YES,TRI,YES,NO,NO,517.12
MAR-BAL INC,CHAGRIN FALLS,OH,41.40787,-81.27442,MAR-BAL INC,Plastics and Rubber,Styrene,NO,YES,TRI,YES,NO,NO,35284.9
RIVERSIDE ELECTRONICS LTD,LEWISTON,MN,43.98369,-91.8617,,Computers and Electronic Products,Lead,NO,NO,PBT,YES,YES,NO,32261.76
OATEY CO,NEWARK,CA,37.52327,-122.01992,OATEY CORP,Chemicals,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,41001.09
PENNZOIL-QUAKER STATE CO,VERNON,CA,34.01236,-118.21002,PENNZOIL-QUAKER STATE CO,Petroleum,Zinc compounds,NO,NO,TRI,NO,NO,NO,9334.92
HEWLETT-PACKARD CO,FORT COLLINS,CO,40.52349,-105.01519,,Computers and Electronic Products,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,79452.3
PARKER LORD CORP,SAEGERTOWN,PA,41.713056,-80.141944,PARKER HANNIFIN CORP,Chemicals,Trichloroethylene,NO,YES,TRI,YES,NO,NO,113412.11
WIELAND ROLLED PRODUCTS N.A. - WATERBURY FACILITY,WATERBURY,CT,41.534338,-73.032406,WIELAND HOLDINGS INC,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,69946.14
SUN CHEMICAL CORP,STATEN ISLAND,NY,40.614841,-74.07302,SUN CHEMICAL CORP,Chemicals,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,89261.04000000001
AVM INDUSTRIES,MARION,SC,34.196079,-79.31028,,Transportation Equipment,Chromium,NO,YES,TRI,NO,NO,NO,4396.18
ALLNEX USA INC.,LOUISVILLE,KY,38.180278,-85.753611,ALLNEX USA INC,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,283166.04
DDP SPECIALTY ELECTRONIC MATERIALS US LLC,DALTON,GA,34.633363,-84.92821,DUPONT DE NEMOURS INC,Chemicals,"1-Chloro-1,1-difluoroethane (HCFC-142b)",NO,NO,TRI,NO,NO,NO,1454500.92
GROVER PRODUCTS CO,LOS ANGELES,CA,34.01878,-118.20416,,Fabricated Metals,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,90466.0
HUBBARD  FEEDS,LAKELAND,FL,28.01179,-81.90777,ALLTECH INC,Food,Selenium compounds,NO,YES,TRI,NO,NO,NO,0.0
RPM WOOD FINISHES GROUP INC,HUDSON,NC,35.84148,-81.46758,RPM INTERNATIONAL INC,Chemicals,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,9250.0
M. A. HARRISON MANUFACTURING CO INC,WAKEMAN,OH,41.32939,-82.37202,,Fabricated Metals,Copper,NO,NO,TRI,NO,NO,NO,1644093.6
JOHNSON MATTHEY PROCESS TECHNOLOGIES INC,SAVANNAH,GA,32.1151,-81.2204,JOHNSON MATTHEY INC,Chemicals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,1294146.3
SOUTHERN COTTON OIL CO,LEVELLAND,TX,33.594301,-102.390378,ADM,Food,n-Hexane,NO,YES,TRI,NO,NO,NO,494526.38
ROHM & HAAS - LOUISVILLE PLANT,LOUISVILLE,KY,38.2123,-85.8481,DOW INC,Chemicals,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,351011.1
WESTLAKE COMPOUNDS LLC,PRAIRIE,MS,33.804336,-88.640433,WESTLAKE CORP,Chemicals,Cadmium,NO,YES,TRI,YES,NO,NO,615.0
SRC ELECTRICAL LLC,SPRINGFIELD,MO,37.18399,-93.24775,SRC HOLDINGS INC,Electrical Equipment,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,329030.83999999997
OIL STATES INDUSTRIES - HOUSTON,HOUSTON,TX,29.620913,-95.319058,OIL STATES INDUSTRIES,Machinery,Manganese,NO,YES,TRI,NO,NO,NO,42598.0
CALCASIEU REFINING CO,LAKE CHARLES,LA,30.1338,-93.3206,TRANSWORLD OIL USA INC,Petroleum,Ethylbenzene,NO,YES,TRI,YES,NO,NO,10011.02
TRELLEBORG AUTOMOTIVE,PERU,IN,40.777866,-86.128266,TRELLEBORG AUTOMOTIVE YSH,Fabricated Metals,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,92251.0
GEMINI COATINGS INC. OF GRAND PRAIRIE,GRAND PRAIRIE,TX,32.7896,-97.0377,GEMINI INDUSTRIES INC,Chemicals,Triethylamine,NO,YES,TRI,NO,NO,NO,4190.1
CST INDUSTRIES,PARSONS,KS,37.319133,-95.269756,CST INDUSTRIES INC,Fabricated Metals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,788069.16
DUPONT PERFORMANCE ELASTOMERS (DPE) LOUISVILLE,LOUISVILLE,KY,38.216446,-85.843449,E I DU PONT DE NEMOURS & CO INC,Chemicals,Chlorine,NO,YES,TRI,NO,NO,NO,18119.19
CLASSIC CABINETS INC,SALT LAKE CITY,UT,40.74578,-111.9641,,Furniture,Toluene,NO,YES,TRI,NO,NO,NO,53009.1
WESTLAKE CHEMICALS & VINYLS LLC,PLAQUEMINE,LA,30.262255,-91.185837,WESTLAKE CHEMICAL CORP,Chemicals,Dichlorodifluoromethane (CFC-12),NO,NO,TRI,NO,NO,NO,205001.12
RUBICON LLC,GEISMAR,LA,30.1989,-91.0085,,Chemicals,Dichlorodifluoromethane (CFC-12),NO,NO,TRI,NO,NO,NO,140011.4
OCCIDENTAL CHEMICAL CORP,GREGORY,TX,27.883611,-97.241383,OCCIDENTAL PETROLEUM CORP,Chemicals,Trichloroethylene,NO,YES,TRI,YES,NO,NO,128096.0
SKANA ALUMINUM CO,MANITOWOC,WI,44.12862,-87.63048,,Primary Metals,Manganese,NO,YES,TRI,NO,NO,NO,1056858.15
MARATHON MANDAN REFINERY,MANDAN,ND,46.8441,-100.8855,MARATHON PETROLEUM CORP,Petroleum,Methanol,NO,YES,TRI,NO,NO,NO,46500.98
SANMINA-SCI CORP PHOENIX DIV,PHOENIX,AZ,33.40094,-112.00404,SANMINA-SCI CORP,Computers and Electronic Products,Copper compounds,NO,NO,TRI,NO,NO,NO,1370354.1
LEXINGTON FURNITURE INDUSTRIES  PLANT 5,LEXINGTON,NC,35.791105,-80.290345,LEXINGTON FURNITURE INDUSTRIES PLT 5,Furniture,Methanol,NO,YES,TRI,NO,NO,NO,82607.9
GUZZLER MFG,BIRMINGHAM,AL,33.530914,-86.78314,FEDERAL SIGNAL CORP,Transportation Equipment,Toluene,NO,YES,TRI,NO,NO,NO,300413.0
CMCO LEXINGTON DIV-COLUMBUS MCKINNON CORP,LEXINGTON,TN,35.624374,-88.413399,COLUMBUS MCKINNON CORP,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,0.0
TEXMARK CHEMICALS INC,GALENA PARK,TX,29.731631,-95.227733,,Chemicals,Dicyclopentadiene,NO,NO,TRI,NO,NO,NO,205925.96
MULTI-CHEM GROUP BAYPORT TX FACILITY,PASADENA,TX,29.61813,-95.0439,HALLIBURTON ENERGY SERVICES INC,Machinery,Ethylene oxide,NO,YES,TRI,YES,NO,NO,1611.04
OWENS-CORNING AMARILLO,AMARILLO,TX,35.1154,-101.8569,,Nonmetallic Mineral Product,Phosphoric acid,NO,NO,TRI,NO,NO,NO,1.0
JAMESTOWN ELECTRO PLATING WORKS INC,JAMESTOWN,NY,42.0949,-79.22829,,Fabricated Metals,Chlorine,NO,YES,TRI,NO,NO,NO,28016.1
PARKSITE TREATING PLANT,FARGO,ND,46.87349,-96.82879,,Wood Products,Arsenic compounds,NO,YES,TRI,YES,NO,NO,1112.42
FORD MOTOR COMPANY-WAYNE ASSEMBLY,WAYNE,MI,42.279007,-83.409062,FORD MOTOR CO,Transportation Equipment,Methanol,NO,YES,TRI,NO,NO,NO,125301.01
