FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
VAUGHAN BASSETT FURNITURE GALAX PLANT #2,GALAX,VA,36.66027,-80.91944,VAUGHAN-BASSETT FURNITURE CO,Furniture,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,62551.16
PROVIMI N.A. INC.,FREMONT,NE,41.4204,-96.4909,CARGILL INC,Food,Copper compounds,NO,NO,TRI,NO,NO,NO,751.05
SHELL CHEMICAL LP,GEISMAR,LA,30.184161,-90.992889,SHELL PETROLEUM INC,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,5254200.87
WILLAMINA LUMBER,CENTREVILLE,AL,32.961079,-87.151103,,Wood Products,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,2000.9
SIERRA PACIFIC INDUSTRIES LINCOLN DIV,LINCOLN,CA,38.904516,-121.304831,SIERRA PACIFIC INDUSTRIES,Wood Products,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,0.0
YKK AP AMERICA INC,DUBLIN,GA,32.50731,-82.94661,YKK CORP OF AMERICA INC,Primary Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,176415.0
SHERWIN-WILLIAMS CO,BEDFORD HEIGHTS,OH,41.41858,-81.49293,THE SHERWIN-WILLIAMS CO,Chemicals,Ethylbenzene,NO,YES,TRI,YES,NO,NO,69961.1
TAMCO,RANCHO CUCAMONGA,CA,34.09787,-117.529362,COMMERCIAL METALS CO,Primary Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,1851919.85
NOVELIS CORP,WARREN,OH,41.25104,-80.81324,NOVELIS INC,Fabricated Metals,Toluene,NO,YES,TRI,NO,NO,NO,1939395.1
FORD MOTOR CO - LORAIN ASSEMBLY PLANT,LORAIN,OH,41.41974,-82.28158,FORD MOTOR CO,Transportation Equipment,Trichlorofluoromethane (CFC-11),NO,NO,TRI,NO,NO,NO,33526.3
UNITED ELCHEM INDUSTRIES INC,DALLAS,TX,32.90181,-96.89586,OATEY COMPANY,Chemicals,Acetone,NO,NO,TRI,NO,NO,NO,2952.59
MERIDIAN AUTOMOTIVE SYSTEMS INC,SHELBYVILLE,IN,39.545391,-85.791987,MERIDIAN AUTOMOTIVE SYSTEMS INC,Plastics and Rubber,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,138100.99
CHEMTOOL INC,CRYSTAL LAKE,IL,42.261938,-88.353106,BERKSHIRE HATHAWAY INC,Petroleum,Antimony compounds,NO,YES,TRI,NO,NO,NO,0.0
SIGMA PLATING CO INC,ROWLAND HEIGHTS,CA,33.99672,-117.883882,,Fabricated Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,222873.77
REXAM BEVERAGE CAN CO RE FOREST PARK FACILITY,FOREST PARK,GA,33.62995,-84.389032,REXAM BEVERAGE CAN CO,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,392.05
FORGE GROUP MICHIGAN LLC DBA MICHIGAN FORGE CO,LANSING,MI,42.761583,-84.567379,FORGE RESOURCES GROUP LLC DBA FORGE RESOURCES GROUP,Primary Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,34033.0
PINNACLE FOODS CORP,OMAHA,NE,41.260833,-95.930833,PINNACLE FOODS GROUP INC,Food,Ammonia,NO,NO,TRI,NO,NO,NO,256349.09
DYSTAR HILTON DAVIS CORP,CINCINNATI,OH,39.181111,-84.450556,DYSTAR LP,Chemicals,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,33417.79
COMMERCIAL ANODIZING CO INC,WILLOUGHBY,OH,41.65016,-81.40001,COMMERCIAL ANODIZING CO INC,Fabricated Metals,Acetone,NO,NO,TRI,NO,NO,NO,21200.75
CRAWFORD LABORATORIES,CHICAGO,IL,41.81856,-87.64425,,Chemicals,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,981780.0
UNARCO INDUSTRIES INC,WAGONER,OK,35.943749,-95.373381,THORCO INDUSTRIES INC,Fabricated Metals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,245751.26
TOYOTA MATERIAL HANDLING INC.,COLUMBUS,IN,39.144851,-85.952849,TOYOTA INDUSTRIES N.A.,Machinery,Toluene,NO,YES,TRI,NO,NO,NO,1276.26
AVON PRODUCTS INC,SUFFERN,NY,41.11507,-74.14804,AVON PRODUCTS INC,Chemicals,Dibutyl phthalate,NO,YES,TRI,NO,NO,NO,582.9300000000001
KALCOR COATINGS CO,WILLOUGHBY,OH,41.64657,-81.41145,,Chemicals,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,305001.02
BASF CORP,MC INTOSH,AL,31.2789,-88.0043,BASF CORP,Chemicals,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,256743.4
BLUESCOPE COATED PRODUCTS LLC,RANCHO CUCAMONGA,CA,34.088079,-117.58027,BLUESCOPE STEEL N.A. INC,Fabricated Metals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,92951.93
POLY CIRCUITS,BENSENVILLE,IL,41.95208,-87.93228,,Computers and Electronic Products,Mixture,NO,NO,TRI,NO,NO,NO,9108.46
SUMMIT CORP OF AMERICA,THOMASTON,CT,41.62777,-73.06839,,Fabricated Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,26837.7
ETHAN ALLEN OPERATIONS INC ORLEANS DIV,ORLEANS,VT,44.8083,-72.20305,ETHAN ALLEN OPERATIONS INC,Furniture,Toluene,NO,YES,TRI,NO,NO,NO,316281.1
DW NATIONAL STANDARD-NILES LLC,NILES,MI,41.84128,-86.23558,HEICO HOLDING INC,Primary Metals,Manganese,NO,YES,TRI,NO,NO,NO,2160.52
BRAND FX BODY CO,MANSON,IA,42.521884,-94.540013,"SNF, INC",Transportation Equipment,Styrene,NO,YES,TRI,YES,NO,NO,93501.02
BAKELITE CHEMICALS LLC,LUFKIN,TX,31.33666,-94.71203,BAKELITE US HOLDCO INC.,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,342516.0
PATRIOT SPECIAL METALS,CANTON,OH,40.77392,-81.39904,PATRIOT MORGAN INC,Primary Metals,Copper compounds,NO,NO,TRI,NO,NO,NO,1659.02
ADVANCE BRONZE SEVILLE  LLC,SEVILLE,OH,41.009196,-81.861829,,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,956154.17
PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,WILMINGTON,CA,33.774469,-118.290696,PHILLIPS 66,Petroleum,Methanol,NO,YES,TRI,NO,NO,NO,2842.0
GREAT DANE TRAILERS,CHARLESTON,IL,39.51394,-88.16767,GREAT DANE LP,Transportation Equipment,Ethylbenzene,NO,YES,TRI,YES,NO,NO,113611.6
VALENTINE SUGARS INC.,LOCKPORT,LA,29.59408,-90.46846,,Chemicals,Ammonia,NO,NO,TRI,NO,NO,NO,1104501.12
CE BRADLEY LABORATORIES INC,BRATTLEBORO,VT,42.89601,-72.54927,,Chemicals,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,10431.01
ALUMAX MILL PRODUCTS INC,RIVERSIDE,CA,34.00117,-117.34057,ALUMAX INC,Primary Metals,Naphthalene,NO,YES,TRI,YES,NO,NO,119501.13
IMP INC,SAN JOSE,CA,37.391938,-121.932078,,Computers and Electronic Products,Acetone,NO,NO,TRI,NO,NO,NO,60156.0
EXCELLO FABRIC FINISHERS INC,COSHOCTON,OH,40.262007,-81.869487,,Textiles,Copper compounds,NO,NO,TRI,NO,NO,NO,1.0
VEEDER-ROOT CO,DUNCANSVILLE,PA,40.451495,-78.432968,VONTIER CORP,Computers and Electronic Products,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,137811.1
M.S. AMBROGIO N.A. LLC,AUBURN,ME,44.07,-70.25,,Fabricated Metals,Copper compounds,NO,NO,TRI,NO,NO,NO,2730471.15
TYSON POULTRY INC,BERRYVILLE,AR,36.370833,-93.570556,TYSON FOODS INC,Food,Chlorine,NO,YES,TRI,NO,NO,NO,112001.16
FAURECIA EXHAUST SYSTEMS INC TOLEDO MFG OPS,TOLEDO,OH,41.70419,-83.53735,FAURECIA EXHAUST SYSTEMS INC,Transportation Equipment,Manganese,NO,YES,TRI,NO,NO,NO,1042.12
SAPUTO CHEESE USA INC,BLACK CREEK,WI,44.47713,-88.4522,SAPUTO INC.,Food,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,1.15
GENERAL LATEX & CHEMICAL CORP OF GA,DALTON,GA,34.78955,-84.96541,DOW CHEMICAL CO,Plastics and Rubber,Trichlorofluoromethane (CFC-11),NO,NO,TRI,NO,NO,NO,48500.77
M.S. AMBROGIO N.A. LLC,AUBURN,ME,44.07,-70.25,,Fabricated Metals,Cyanide compounds,NO,YES,TRI,NO,NO,NO,82451.15
PRATT & WHITNEY DIV,MIDLAND,GA,32.510776,-84.891366,RTX CORP,Transportation Equipment,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,603002.94
PRECISION EXTRUSIONS INC,BENSENVILLE,IL,41.95138,-87.92624,,Primary Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,236516.2
BROWN-PACIFIC INC.,SANTA FE SPRINGS,CA,33.90528,-118.04036,,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,4025.82
EATON CORP CONTROLS DIV,WAUWATOSA,WI,43.09252,-88.066216,EATON CORP,Computers and Electronic Products,Lead,NO,NO,PBT,YES,YES,NO,83050.0
G.D. SEARLE LLC,AUGUSTA,GA,33.427361,-81.94317,PFIZER INC,Chemicals,Dimethyl sulfate,NO,YES,TRI,YES,NO,NO,50.71
INDALEX INC,WINTON,NC,36.39505,-76.92856,INDALEX ALUMINUM SOLUTIONS,Primary Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,168281.0
INNOSPEC ACTIVE CHEMICALS,SALISBURY,NC,35.7037,-80.41267,INNOSPEC INC,Chemicals,Diethyl sulfate,NO,YES,TRI,YES,NO,NO,32.67
SPECIALTY STEEL TREATING INC,FARMINGTON HILLS,MI,42.445,-83.358056,,Fabricated Metals,Ammonia,NO,NO,TRI,NO,NO,NO,13536.0
ALLIANCE TUBULAR PRODUCTS LLC,ALLIANCE,OH,40.92831,-81.09623,PTC ALLIANCE LLC,Primary Metals,Phosphoric acid,NO,NO,TRI,NO,NO,NO,66471.0
EMPIRE SPECIALTY STEEL INC,DUNKIRK,NY,42.469026,-79.339102,EMPIRE SPECIALTY STEEL INC,Primary Metals,Chromium,NO,YES,TRI,NO,NO,NO,470080.97
DOVER CHEMICAL HAMMOND WORKS,HAMMOND,IN,41.6594,-87.5138,ICC INDUSTRIES INC,Chemicals,Chlorine,NO,YES,TRI,NO,NO,NO,523542.2
STABOND CORP,GARDENA,CA,33.904114,-118.309145,,Chemicals,Acetone,NO,NO,TRI,NO,NO,NO,5500.93
GOODRICH CORP,CALVERT CITY,KY,37.0503,-88.3234,GOODRICH CORP,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,1217132.03
WISCONSIN PLATING WORKS-WISCONSIN PLATING DIV,RACINE,WI,42.71916,-87.79161,WISCONSIN PLATING WORKS OF RACINE INC.,Fabricated Metals,Phosphoric acid,NO,NO,TRI,NO,NO,NO,21592.76
CNH AMERICA LLC,RACINE,WI,42.7,-87.79244,CASE NEW HOLLAND INC,Primary Metals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,165001.01
VOLATILE FREE INC,WAUKESHA,WI,43.00644,-88.20535,,Chemicals,Dichloromethane,NO,YES,TRI,YES,NO,NO,451245.09
SUN CHEMICAL CORP,CINCINNATI,OH,39.172069,-84.510241,SUN CHEMICAL CORP,Chemicals,Copper compounds,NO,NO,TRI,NO,NO,NO,7711.4
VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,ARDMORE,OK,34.20569,-97.10417,VALERO ENERGY CORP,Petroleum,Diethanolamine,NO,YES,TRI,NO,NO,NO,738000.0
ULTRA FORGE INC,CUYAHOGA FALLS,OH,41.17083,-81.50161,,Transportation Equipment,Tetrachloroethylene,NO,YES,TRI,YES,NO,NO,175956.47999999998
LEWCOTT CORP D/B/A BARRDAY COMPOSITE SOLUTIONS,MILLBURY,MA,42.18551,-71.74374,,Chemicals,Phenol,NO,YES,TRI,NO,NO,NO,22405.2
AZZ GALVANIZING SERVICES-CINCINNATI,CINCINNATI,OH,39.15817,-84.41311,AZZ INC,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,64.89
ECOBAT RESOURCES INDIANA LLC,INDIANAPOLIS,IN,39.755554,-86.300056,ECOBAT LLC,Primary Metals,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,150001.12
CHART INDUSTRIES,TULSA,OK,36.082903,-95.83218,CHART INDUSTRIES INC,Nonmetallic Mineral Product,Cobalt compounds,NO,YES,TRI,YES,NO,NO,138749.6
TYSON POULTRY INC-NEW HOLLAND COMPLEX,NEW HOLLAND,PA,40.090833,-76.086667,TYSON FOODS INC,Food,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,272003.12
HENKEL US OPERATIONS CORP,ENOREE,SC,34.67549,-81.97639,HENKEL US OPERATIONS CORP,Chemicals,Ethylene,NO,NO,TRI,NO,NO,NO,1533205.07
CROMPTON COLORS INC,NEWARK,NJ,40.722003,-74.14515,CROMPTON CORP,Chemicals,Phosphoric acid,NO,NO,TRI,NO,NO,NO,121410.67
THOMAS MANUFACTURING CORP,PARKTON,MD,39.64686,-76.66367,,Fabricated Metals,Dichloromethane,NO,YES,TRI,YES,NO,NO,31872.0
AGA GAS INC,WASHINGTON,WV,39.246138,-81.684824,AGA GAS INC,Chemicals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,0.0
SHOWELL PROCESSING PLANT,SHOWELL,MD,38.39812,-75.21538,PERDUE FARMS INC,Food,Ammonia,NO,NO,TRI,NO,NO,NO,42985.0
W F YOUNG INC,SPRINGFIELD,MA,42.106876,-72.591698,,Chemicals,Acetone,NO,NO,TRI,NO,NO,NO,82045.95999999999
SQUARE D CO,KNIGHTDALE,NC,35.806344,-78.450856,SCHNEIDER ELECTRIC,Electrical Equipment,Formaldehyde,NO,YES,TRI,YES,NO,NO,153594.5
US ARMY LAKE CITY ARMY AMMUNITION PLANT-GOCO,INDEPENDENCE,MO,39.103996,-94.280859,OLIN WINCHESTER LLC,Fabricated Metals,Toluene,NO,YES,TRI,NO,NO,NO,115154.09
"GLYCOTECH, INC",LELAND,NC,34.25965,-78.08441,,Chemicals,Cyclohexane,NO,NO,TRI,NO,NO,NO,289078.69
STREATER INC PLANT 2,ALBERT LEA,MN,43.64605,-93.37981,ALLIED INDUSTRIAL GROUP INC,Furniture,Toluene,NO,YES,TRI,NO,NO,NO,232320.97
KOHLER CO,KOHLER,WI,43.7375,-87.763889,KOHLER CO,Nonmetallic Mineral Product,Zinc compounds,NO,NO,TRI,NO,NO,NO,40770.880000000005
DOW CHEMICAL USAHANGING ROCK PLANT,IRONTON,OH,38.575,-82.791667,THE DOW CHEMICAL CO,Plastics and Rubber,Acrylonitrile,NO,YES,TRI,YES,NO,NO,1476994.04
ETM ENTERPRISES INC.,GRAND LEDGE,MI,42.7615,-84.7397,,Machinery,Benzoyl peroxide,NO,YES,TRI,NO,NO,NO,1.49
TEXAS INSTRUMENTS,SHERMAN,TX,33.581596,-96.603905,TEXAS INSTRUMENTS INC,Computers and Electronic Products,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,102226.06
PRYSMIAN CABLE & SYSTEMS LLC,WILLIMANTIC,CT,41.723037,-72.239424,PRYSMIAN CABLES & SYSTEMS (US) INC,Fabricated Metals,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,143500.6
L3HARRIS TECHNOLOGIES INC.,PALM BAY,FL,28.034019,-80.600228,L3HARRIS TECHNOLOGIES INC.,Computers and Electronic Products,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,7616.0
INTERNATIONAL RECTIFIER,EL SEGUNDO,CA,33.91826,-118.40052,INTERNATIONAL RECTIFIER CORP,Computers and Electronic Products,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,865400.71
RICH PRODS CORP,MURFREESBORO,TN,35.802778,-86.391667,RICH PRODS CORP,Food,Ammonia,NO,NO,TRI,NO,NO,NO,2000.0
CUSTOM FINISHERS INC,HIGH POINT,NC,35.91976,-80.0031,,Wood Products,Methanol,NO,YES,TRI,NO,NO,NO,71121.23
LUBRIZOL ADVANCED MATERIALS INC.,PASO ROBLES,CA,35.67573,-120.63781,BERKSHIRE HATHAWAY,Chemicals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,4702.5599999999995
EVENFLO CO INC,SURING,WI,44.99635,-88.37217,EVENFLO CO INC,Furniture,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,153440.7
GENERAL SHALE BRICK INC. - PLANT 70,ATHENS,TX,32.208102,-95.823854,GENERAL SHALE BRICK INC.,Nonmetallic Mineral Product,Manganese compounds,NO,YES,TRI,NO,NO,NO,1406.0
"RG STEEL, LLC",WARREN,OH,41.227871,-80.813714,RG STEEL SPARROWS POINT LLC,Primary Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,13301.07
SIERRA FOREST PRODUCTS,TERRA BELLA,CA,35.95609,-119.04941,,Wood Products,Ammonia,NO,NO,TRI,NO,NO,NO,75751.0
CELANESE LTD CLEAR LAKE PLANT,PASADENA,TX,29.624369,-95.062877,CELANESE CORP,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,36149000.99
TRONOX LLC,HAMILTON,MS,33.730556,-88.4525,TRONOX LTD,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,1.03
DDP SPECIALTY ELECTRONIC MATERIALS US LLC,DALTON,GA,34.633363,-84.92821,DUPONT DE NEMOURS INC,Chemicals,Chloroethane,NO,YES,TRI,NO,NO,NO,1190001.17
HENKEL ONTARIO,ONTARIO,CA,34.041254,-117.620645,HENKEL CORP,Chemicals,Silver,NO,NO,TRI,NO,NO,NO,3641.5
DUPONT SPECIALTY PRODUCTS USA LLC -  CHAMBERS WORKS,DEEPWATER,NJ,39.682362,-75.491379,DUPONT DE NEMOURS INC,Chemicals,Dichlorodifluoromethane (CFC-12),NO,NO,TRI,NO,NO,NO,118189.1
EUGENE EWP PLANT,EUGENE,OR,44.061842,-123.161142,WEYERHAEUSER CO,Wood Products,Formaldehyde,NO,YES,TRI,YES,NO,NO,3896.71
CARPENTER TECHNOLOGY CORP,READING,PA,40.361105,-75.936838,CARPENTER TECHNOLOGY CORP,Primary Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,4422642.970000001
KENDALE INDUSTRIES INC,VALLEY VIEW,OH,41.36252,-81.58797,,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,851616.0700000001
WHITNEY RESEARCH TOOL CO,EMERYVILLE,CA,37.83792,-122.29049,,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,240777.89
