FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
PRIME PVC INC,MARION,IN,40.5782,-85.65906,PVC COMPOUNDERS LLC,Plastics and Rubber,Di(2-ethylhexyl) phthalate,NO,YES,TRI,YES,NO,NO,30974.0
OWENS CORNING,DUNCAN,SC,34.92185,-82.11473,OWENS CORNING,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,105162.0
HF SINCLAIR PARCO REFINING LLC,SINCLAIR,WY,41.77899,-107.104,HF SINCLAIR CORP,Petroleum,Cresol (mixed isomers),NO,YES,TRI,NO,NO,NO,280810.07
AEXCEL CORP,MENTOR,OH,41.67001,-81.35917,AEXCEL CORP,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,102055.9
INDIUM CORP OF AMERICA,UTICA,NY,43.09309,-75.26018,INDIUM CORP OF AMERICA,Fabricated Metals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,3386.3
EXXON MOBIL CORP IRVING TERMINAL,IRVING,TX,32.83741,-96.93535,EXXON MOBIL CORP,Petroleum Bulk Terminals,Benzene,NO,YES,TRI,YES,NO,NO,3067.05
COOPER CROUSE-HINDS LLC,SYRACUSE,NY,43.084518,-76.159024,EATON CORP,Electrical Equipment,Zinc compounds,NO,NO,TRI,NO,NO,NO,65300.91
MICHELIN NA INC-SANDY SPRINGS,PENDLETON,SC,34.601667,-82.768889,MICHELIN N.A. INC,Plastics and Rubber,"4,4'-Isopropylidenediphenol",NO,YES,TRI,NO,NO,NO,2756.0
LCRA FAYETTE POWER PROJECT,LA GRANGE,TX,29.91402,-96.75351,LOWER COLORADO RIVER AUTHORITY / CITY OF AUSTIN,Electric Utilities,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,1360829.0
INEOS POLYPROPYLENE LLC,CARSON,CA,33.82399,-118.23177,INEOS USA LLC,Petroleum,Nickel compounds,NO,YES,TRI,YES,NO,NO,1.1
EATON CORP,CONCORD,NC,35.3855,-80.69491,EATON CORP,Electrical Equipment,Nickel,NO,YES,TRI,YES,NO,NO,8340.01
UNITED ORGANICS CORP,WILLIAMSTON,NC,35.84956,-77.04749,,Chemicals,Butyl acrylate,NO,NO,TRI,NO,NO,NO,0.0
UNIVAR USA INC HOUSTON FM 529,HOUSTON,TX,29.88023,-95.57905,UNIVAR SOLUTIONS USA INC,Chemical Wholesalers,Dibutyl phthalate,NO,YES,TRI,NO,NO,NO,0.0
U.S. MARINE CORPS CHERRY POINT AIR STATION,CHERRY POINT,NC,34.905641,-76.893355,US DEPARTMENT OF DEFENSE,Other,Benzene,NO,YES,TRI,YES,NO,NO,2867.3900000000003
HUTCHINSON SEALING SYSTEMS INC,NEWFIELDS,NH,43.02375,-70.94331,HUTCHINSON SEALING SYSTEMS INC,Plastics and Rubber,Toluene,NO,YES,TRI,NO,NO,NO,76351.23999999999
HOOD CONTAINER OF LOUISIANA LLC - ST FRANCISVILLE MILL,SAINT FRANCISVILLE,LA,30.709033,-91.320677,,Paper,Methanol,NO,YES,TRI,NO,NO,NO,12111501.05
MILLIKEN & CO LIVE OAK,LAGRANGE,GA,33.01437,-85.03528,MILLIKEN & CO,Textile Product,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,1079.07
BROWNING,ARNOLD,MO,38.43206,-90.35307,BROWNING,Fabricated Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,29466.33
U.S. TVA JOHN SEVIER COMBINED CYCLE PLANT,ROGERSVILLE,TN,36.374,-82.966,US TENNESSEE VALLEY AUTHORITY,Electric Utilities,Nickel compounds,NO,YES,TRI,YES,NO,NO,175765.95
TARR ACQUISITION LLC,PORTLAND,OR,45.540349,-122.674249,TARR ACQUISITION LLC,Petroleum Bulk Terminals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,68.65
MODERN WELDING CO OF OWENSBORO INC,OWENSBORO,KY,37.76539,-87.09421,MODERN WELDING CO INC,Fabricated Metals,Styrene,NO,YES,TRI,YES,NO,NO,5280.74
KOCH FERTILIZER FT. DODGE LLC,DUNCOMBE,IA,42.499406,-94.017177,KOCH INDUSTRIES INC,Chemicals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,5160600.82
PORT SHELL MOLDING INC,PEWAUKEE,WI,43.08096,-88.253622,,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,9990.0
STRYTEN MANCHESTER LLC,MANCHESTER,IA,42.47299,-91.47215,EDISON GROUP COS LLC,Electrical Equipment,Arsenic compounds,NO,YES,TRI,YES,NO,NO,70597.94
NELSON DEWEY GENERATING STATIO N,CASSVILLE,WI,42.722872,-91.008333,ALLIANT ENERGY CORP,Electric Utilities,Mercury compounds,NO,YES,PBT,NO,YES,NO,494.98
ATI ALBANY OPERATIONS FACILITY,ALBANY,OR,44.607365,-123.105111,ALLEGHENY TECHNOLOGIES INC,Primary Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,698535.6
ULTRAMAR INC WILMINGTON REFINERY,WILMINGTON,CA,33.7783,-118.2351,VALERO ENERGY CORP,Petroleum,Mercury compounds,NO,YES,PBT,NO,YES,NO,31.72
ADM ANIMAL NUTRITION,NAPPANEE,IN,41.44046,-85.99424,ARCHER DANIELS MIDLAND CO,Food,Zinc compounds,NO,NO,TRI,NO,NO,NO,0.0
VEOLIA WTS SOLUTIONS USA INC.,MINNETONKA,MN,44.89492,-93.44044,VEOLIA WATER TECHNOLOGIES TREATMENT SOLUTIONS USA INC,Machinery,Nickel,NO,YES,TRI,YES,NO,NO,127855.0
TYCO FIRE PRODUCTS,LUBBOCK,TX,33.615448,-101.811999,,Machinery,Copper compounds,NO,NO,TRI,NO,NO,NO,1898818.97
REXNORD INDUSTRIES LLC-CANAL STREET,MILWAUKEE,WI,43.0293,-87.9518,REXNORD INDUSTRIES LLC,Machinery,Nickel,NO,YES,TRI,YES,NO,NO,10469.88
VEOLIA ES TECHNICAL SOLUTIONS LLC PORT ARTHUR FACILITY,BEAUMONT,TX,29.853056,-94.095278,VEOLIA N.A. INC.,Hazardous Waste,Cyclohexane,NO,NO,TRI,NO,NO,NO,158198.21999999997
OWENS CORNING VETROTEX LLC - STARR SC,STARR,SC,34.43545,-82.66158,OWENS CORNING,Nonmetallic Mineral Product,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,479920.99
MORGANTOWN POWER LLC,NEWBURG,MD,38.36401,-76.97236,GENON HOLDINGS INC,Electric Utilities,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,2891866.95
FEDERAL MOGUL POWERTRAIN LLC.,BLACKSBURG,VA,37.190598,-80.395852,TENNECO INC,Transportation Equipment,Ammonia,NO,NO,TRI,NO,NO,NO,0.0
GEORGIA-PACIFIC MONTICELLO LL C,MONTICELLO,MS,31.625853,-90.0839,KOCH INDUSTRIES INC,Paper,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,191673.0
BAY VIEW INDUSTRIES,OAK CREEK,WI,42.90213,-87.92729,,Furniture,Toluene,NO,YES,TRI,NO,NO,NO,85441.27
J R SIMPLOT CO LATHROP,LATHROP,CA,37.805832,-121.276115,J R SIMPLOT CO,Chemicals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,17129.0
KLOECKNER METALS CORP,LOUISVILLE,MS,33.143058,-89.073619,KLOECKNER METALS CORP,Fabricated Metals,Copper,NO,NO,TRI,NO,NO,NO,2635.0
CLEAN HARBORS DEER PARK LLC,LA PORTE,TX,29.73028,-95.08981,CLEAN HARBORS INC,Hazardous Waste,Cyclohexanol,NO,NO,TRI,NO,NO,NO,37973.84
TECHMER PM LLC,RANCHO DOMINGUEZ,CA,33.86342,-118.21956,TECHMER PM LLC,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,0.0
"BUCKEYE TERMINALS, LLC - GROTON TERMINAL",GROTON,CT,41.335846,-72.076413,BUCKEYE TERMINALS LLC,Petroleum Bulk Terminals,n-Hexane,NO,YES,TRI,NO,NO,NO,5.96
ELLWOOD ENGINEERED CASTINGS,HUBBARD,OH,41.17305,-80.55945,THE ELLWOOD GROUP INC,Primary Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,153.111
PIXELLE SPECIALTY SOLUTIONS LLC,CHILLICOTHE,OH,39.325,-82.974444,HIG CAPITAL LLC,Paper,Vanadium compounds,NO,NO,TRI,NO,NO,NO,176460.99
TILCON CONNECTICUT INC,DANBURY,CT,41.396479,-73.412552,CRH AMERICAS INC,Petroleum,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,0.0
EXXON MOBIL CORP - BATON ROUGE PLASTICS PLANT,BATON ROUGE,LA,30.552014,-91.178517,EXXON MOBIL CORP,Chemicals,Ethylbenzene,NO,YES,TRI,YES,NO,NO,31277.09
DECATUR FOUNDRY INC,DECATUR,IL,39.860007,-88.943878,DECATUR FOUNDRY INC,Primary Metals,Phenol,NO,YES,TRI,NO,NO,NO,149001.0
DETROT TOOL ENGINEERING-BISHOP BUILDING,LEBANON,MO,37.67308,-92.662003,DETROIT TOOL,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,0.0
CAMPBELL OIL & GAS CO.,WHITEVILLE,NC,34.30961,-78.71479,CAMPBELL OIL CO,Petroleum Bulk Terminals,Toluene,NO,YES,TRI,NO,NO,NO,0.0
TENNECO AUTOMOTIVE,SEWARD,NE,40.896425,-97.104728,TENNECO INC,Transportation Equipment,Nickel,NO,YES,TRI,YES,NO,NO,1525383.6
PROFORM FINISHING PRODUCTS - JASPER,RENSSELAER,IN,40.94579,-87.137471,SPANGLER COS INC,Nonmetallic Mineral Product,Lead compounds,NO,YES,PBT,NO,YES,NO,40.5
GEORGE'S FOODS LLC. PROCESSING PLANT,HARRISONBURG,VA,38.4555,-78.868611,GEORGE'S INC,Food,Chlorine,NO,YES,TRI,NO,NO,NO,0.0
SILGAN CONTAINERS MANUFACTURING CORP,MOUNT VERNON,MO,37.104961,-93.822319,SILGAN HOLDINGS INC,Fabricated Metals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,217096.23
AKZONOBEL AEROSPACE COATINGS,WAUKEGAN,IL,42.358062,-87.825971,AKZO NOBEL INC,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,456562.04
PLAINVILLE PLATING CO INC,PLAINVILLE,CT,41.67059,-72.88186,,Fabricated Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,26203.73
FIRESTONE BULIDING PRODUCTS CO,KINGSTREE,SC,33.68449,-79.815671,BRIDGESTONE AMERICAS HOLDING INC,Plastics and Rubber,Lead compounds,NO,YES,PBT,NO,YES,NO,222.72
ASARCO LLC RAY MINE OPERATIONS,KEARNY,AZ,33.156,-110.978,AMERICAS MINING CORP,Metal Mining,Lead compounds,NO,YES,PBT,NO,YES,NO,10391026.5
IRVING OIL TERMINALS INC.,REVERE,MA,42.39619,-71.00924,IRVING OIL TERMINALS INC,Petroleum Bulk Terminals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,40511.1
BUMPER SPECIALTIES INC,WEST DEPTFORD,NJ,39.83002,-75.20355,,Plastics and Rubber,Diisocyanates,NO,NO,TRI,NO,NO,NO,0.0
DUKE ENERGY CAROLINAS LLC - BELEWS CREEK STEAM STATION,WALNUT COVE,NC,36.281338,-80.059438,DUKE ENERGY CORP,Electric Utilities,Nickel compounds,NO,YES,TRI,YES,NO,NO,496273.19
TYCO PRINTED CIRCUIT GROUP AUSTIN DIV,AUSTIN,TX,30.42934,-97.75875,,Computers and Electronic Products,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,7020.83
VERMEER CORP,PELLA,IA,41.407398,-92.893502,VERMEER CORP,Machinery,Lead,NO,NO,PBT,YES,YES,NO,48842.78
BEHLEN MFG. CO.,COLUMBUS,NE,41.436228,-97.278485,,Machinery,Manganese,NO,YES,TRI,NO,NO,NO,168488.93
CHAMPIONX-SUGAR LAND,SUGAR LAND,TX,29.6192,-95.6375,CHAMPIONX CORP,Chemicals,Acrylic acid,NO,YES,TRI,NO,NO,NO,34652.14
UFP SALISBURY LLC,SALISBURY,NC,35.59815,-80.54285,UFP INDUSTRIES INC,Wood Products,Copper compounds,NO,NO,TRI,NO,NO,NO,0.0
HENRI STUDIO LLC,WAUCONDA,IL,42.27953,-88.1448,,Nonmetallic Mineral Product,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,174016.72999999998
MIDAMERICAN ENERGY-LOUISA GENERATING STATION,MUSCATINE,IA,41.316969,-91.093354,BERKSHIRE HATHAWAY INC,Electric Utilities,Mercury compounds,NO,YES,PBT,NO,YES,NO,1598.09
GENERAL SHALE BRICK INC PLANT 28,ATKINS,VA,36.883014,-81.374936,GENERAL SHALE BRICK INC,Nonmetallic Mineral Product,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,136661.03
DAY INTERNATIONAL CHEMICAL PRODUCTS DIV,ADDISON,IL,41.91004,-87.99806,DAY INTERNATIONAL,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,0.0
SUMIRIKO TENNESSEE INC.,MIDWAY,TN,36.19411,-82.99774,,Plastics and Rubber,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,475001.1
HEARTLAND AUTOMOTIVE LLC,GREENCASTLE,IN,39.640692,-86.831929,SHIGERU CO LTD,Plastics and Rubber,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,207246.5
SHELL NORCO CHEMICAL PLANT,NORCO,LA,30.000964,-90.403863,SHELL OIL CO,Petroleum,Lead compounds,NO,YES,PBT,NO,YES,NO,4809.91
RIVERSIDE ELECTRONICS LTD,LEWISTON,MN,43.98369,-91.8617,,Computers and Electronic Products,Lead,NO,NO,PBT,YES,YES,NO,15385.36
MILPLEX CIRCUITS INC,ITASCA,IL,41.980888,-88.034116,,Computers and Electronic Products,Copper compounds,NO,NO,TRI,NO,NO,NO,85203.86
MPM SILICONES LLC,WATERFORD,NY,42.815833,-73.666667,MOM HOLDING CO,Chemicals,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,14865.96
"SUN PRODUCTS CORPORATION, BALTIMORE PLANT",BALTIMORE,MD,39.27189,-76.54913,SUN PRODUCTS CORP,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,1442.96
INEOS PHENOL,PASADENA,TX,29.73,-95.154722,INEOS AMERICAS LLC,Chemicals,Acetaldehyde,NO,YES,TRI,YES,NO,NO,11504.71
US TVA TRINITY 500KV SUBSTATION,DECATUR,AL,34.60817,-87.05618,US TENNESSEE VALLEY AUTHORITY,Electric Utilities,Copper,NO,NO,TRI,NO,NO,NO,0.0
VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,ARDMORE,OK,34.20569,-97.10417,VALERO ENERGY CORP,Petroleum,Propylene,NO,NO,TRI,NO,NO,NO,437012.92
BAYER CROPSCIENCE LP,INSTITUTE,WV,38.383113,-81.777205,BAYER GROUP,Chemicals,Dichloromethane,NO,YES,TRI,YES,NO,NO,102036.81
PEARSON MARINE GROUP,WARREN,RI,41.750233,-71.271303,,Plastics and Rubber,Lead,NO,NO,PBT,YES,YES,NO,0.7
EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),BAYTOWN,TX,29.739444,-95.006944,EXXON MOBIL CORP,Petroleum,Methyl tert-butyl ether,NO,YES,TRI,NO,NO,NO,731201.02
UNIVAR USA INC. - WYOMING BRANCH,WYOMING,MI,42.91,-85.674161,UNIVAR USA INC,Chemical Wholesalers,Toluene,NO,YES,TRI,NO,NO,NO,5815.889999999999
INX INTERNATIONAL INK CO,FULLERTON,CA,33.86123,-117.88786,INX GROUP LTD,Chemicals,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,0.0
EXXON MOBIL CORP SOUTH HOUSTON TERMINAL,HOUSTON,TX,29.666409,-95.398065,EXXON MOBIL CORP,Petroleum Bulk Terminals,Benzene,NO,YES,TRI,YES,NO,NO,785.97
EASTON MILL,GREENWICH,NY,43.11147,-73.56985,HOLLINGSWORTH & VOSE CO,Paper,Antimony,NO,YES,TRI,NO,NO,NO,50026.2
GULF OIL LP NEVILLE ISLAND TERMINAL,PITTSBURGH,PA,40.497245,-80.084347,GULF OIL LP,Petroleum Bulk Terminals,Lead compounds,NO,YES,PBT,NO,YES,NO,1.01
AMPCOR II INC,LA PORTE,IN,41.628409,-86.711831,,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,90830.78
KELLY-MOORE PAINT CO,SEATTLE,WA,47.55352,-122.32134,KELLY-MOORE PAINT CO,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,0.0
HENDRICKSON TRUCK SUSPENSION SYSTEMS PLANT 2,BUTLER,IN,41.42532,-84.87439,BOLER CO,Transportation Equipment,Nickel,NO,YES,TRI,YES,NO,NO,10039.98
CHEVRON P RODUCTS CO PORT ALLEN TERMINAL,ELEELE,HI,21.899653,-159.585807,CHEVRONTEXACO CORP,Petroleum Bulk Terminals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,323.02
US NAVY NAVAL STATION ROOSEVELT ROADS SMALL ARMS RANGE,CEIBA,PR,18.242103,-65.639031,US DEPARTMENT OF DEFENSE,Other,Lead,NO,NO,PBT,YES,YES,NO,49180.5
POLYCHEMIE INC. PEARL RIVER PLANT,PEARL RIVER,LA,30.378056,-89.741111,SNF HOLDING CO,Chemicals,Ammonia,NO,NO,TRI,NO,NO,NO,57670.23
ALEXANDER CHEMICAL CORP,LAPORTE,IN,41.508421,-86.671524,CARUS GROUP INC,Chemical Wholesalers,Nitric acid,NO,NO,TRI,NO,NO,NO,1.0
CYTEC INDUSTRIES INC,WILLOW ISLAND,WV,39.355575,-81.299838,SOLVAY HOLDING INC,Chemicals,Formic acid,NO,NO,TRI,NO,NO,NO,26931.65
POLAROID CORP,NORWOOD,MA,42.209679,-71.200111,POLAROID HOLDING CO,Chemicals,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,2.0
MORGAN TRUCK BODY LLC,JANESVILLE,WI,42.73898,-88.9826,JB POINDEXTER & CO INC,Transportation Equipment,Nickel,NO,YES,TRI,YES,NO,NO,0.9
NITEO PRODUCTS LLC.,HERNANDO,MS,34.815294,-89.976969,HIGHLANDER PARTNERS CHEMICALS LLC,Chemicals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,3626.0
CALPORTLAND REDDING CEMENT PLANT,REDDING,CA,40.7369,-122.3223,TAIHEIYO CEMENT USA INC,Nonmetallic Mineral Product,Zinc compounds,NO,NO,TRI,NO,NO,NO,1572.01
MERCK & CO INC,ALBANY,GA,31.500833,-84.128333,MERCK & CO INC,Chemicals,Ammonia,NO,NO,TRI,NO,NO,NO,267825.94
UNISON INDUSTRIES LLC   PLANT S 3 & 4,DAYTON,OH,39.70536,-84.01285,GENERAL ELECTRIC CO (GE CO),Primary Metals,Chromium,NO,YES,TRI,NO,NO,NO,907.02
SCHNEIDER ELECTRIC,SENECA,SC,34.67297,-83.01599,SCHNEIDER ELECTRIC USA INC,Electrical Equipment,Diisocyanates,NO,NO,TRI,NO,NO,NO,0.0
MORRILL MOTORS INC,ERWIN,TN,36.14399,-82.4181,MORRILL MOTORS INC,Electrical Equipment,Copper,NO,NO,TRI,NO,NO,NO,39160.01
ARKEMA INC,SEABROOK,TX,29.60802,-95.0555,ARKEMA DELAWARE INC,Chemicals,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,1933982.0
DUNKIRK SPECIALTY STEEL LLC,DUNKIRK,NY,42.47263,-79.34612,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,Primary Metals,Chromium,NO,YES,TRI,NO,NO,NO,1516412.21
DAL-TILE SUNNYVALE MFG,SUNNYVALE,TX,32.766944,-96.562777,MOHAWK INDUSTRIES INC,Nonmetallic Mineral Product,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,69571.08
ANODIZING INC EXTRUSIONS INC,FORT SCOTT,KS,37.81161,-94.70539,,Fabricated Metals,Diisocyanates,NO,NO,TRI,NO,NO,NO,625.87
MACDERMID INC,FERNDALE,MI,42.456667,-83.118889,ELEMENT SOLUTIONS INC.,Chemicals,Nitric acid,NO,NO,TRI,NO,NO,NO,33540.990000000005
"GENMAR TENNESSEE, INC. (STRATOS BOATS INC.)",MURFREESBORO,TN,35.79665,-86.38059,,Transportation Equipment,Methyl methacrylate,NO,YES,TRI,NO,NO,NO,0.0
JELD-WEN,DUBUQUE,IA,42.502094,-90.662043,JELD-WEN INC,Wood Products,Methanol,NO,YES,TRI,NO,NO,NO,234121.11
MANCHESTER TANK & EQUIPMENT,QUINCY,IL,39.955647,-91.361332,MCWANE INC,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,200516.95
EXIDE TECHNOLOGIES,COLUMBUS,GA,32.4359,-84.9313,EXIDE TECHNOLOGIES,Electrical Equipment,Lead compounds,NO,YES,PBT,NO,YES,NO,33225197.407
THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,PLAQUEMINE,LA,30.320903,-91.239015,DOW INC,Chemicals,Carbon tetrachloride,NO,YES,TRI,YES,NO,NO,7816471.98
FLINT GROUP PIGMENTS,HOLLAND,MI,42.79459,-86.1299,FLINT GROUP NA CORP,Chemicals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,33509.729999999996
SABIC INNOVATIVE PLASTICS MT. VERNON LLC,MOUNT VERNON,IN,37.9072,-87.9271,SABIC US HOLDINGS LP,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,86015.91
