FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
AMERICAN WOODMARK CORP SOUTH BRANCH PLANT,MOOREFIELD,WV,39.074558,-78.94134,AMERICAN WOODMARK CORP,Furniture,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,102993.92
RESOLUTE FP US INC - CALHOUN OPERATIONS,CALHOUN,TN,35.2963,-84.7566,RESOLUTE FOREST PRODUCTS INC,Paper,Formaldehyde,NO,YES,TRI,YES,NO,NO,142303.84
PORT CONSOLIDATED INC.,MIAMI,FL,25.87937,-80.25815,PORT CONSOLIDATED INC,Other,Ethylbenzene,NO,YES,TRI,YES,NO,NO,0.0
POLYCHEMIE INC,LOS ANGELES,CA,34.062207,-118.181206,SNF HOLDING CO,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,0.0
OXY VINYLS LP DEER PARK-VCM PLANT,DEER PARK,TX,29.728559,-95.110764,OCCIDENTAL PETROLEUM CORP,Chemicals,Chloroprene,NO,YES,TRI,YES,NO,NO,2161.135
PERDUE FOODS LLC - ACCOMAC PROCESSING PLANT,ACCOMAC,VA,37.736111,-75.656111,PERDUE FARMS INC,Food,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,10324451.0
TESORO MARINE TERMINAL 3,LONG BEACH,CA,33.773273,-118.212077,MARATHON PETROLEUM CORP,Petroleum Bulk Terminals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,6052.700000000001
TEXAS INSTRUMENTS INC,DALLAS,TX,32.93311,-96.7537,TEXAS INSTRUMENTS INC,Computers and Electronic Products,Ethylene glycol,NO,YES,TRI,NO,NO,NO,118919.78
"HYOSUNG USA, INC.",ASHEBORO,NC,35.772637,-79.823853,HYOSUNG USA INC,Primary Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,377.25
PLAINS DAIRY LLC,AMARILLO,TX,35.2158,-101.8338,,Food,Nitric acid,NO,NO,TRI,NO,NO,NO,116017.83
WESTLAKE CHEMICALS & VINYLS LLC,WESTLAKE,LA,30.252222,-93.284444,WESTLAKE CORP,Chemicals,Chlorobenzene,NO,YES,TRI,NO,NO,NO,1574120.88
SPIRIT FABS INC,WRIGHTSTOWN,WI,44.328141,-88.185563,VHC INC.,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,66303.582
DOW CHEMICAL USAHANGING ROCK PLANT,IRONTON,OH,38.575,-82.791667,THE DOW CHEMICAL CO,Plastics and Rubber,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,0.0
THOMAS BUILT BUSES INC,HIGH POINT,NC,35.92156,-79.99726,DAIMLER TRUCKS N.A. LLC,Transportation Equipment,Manganese,NO,YES,TRI,NO,NO,NO,20074.99
CEMEX CONSTR MATERIALS FL LLC,BROOKSVILLE,FL,28.582265,-82.430829,CEMEX INC,Electric Utilities,Lead compounds,NO,YES,PBT,NO,YES,NO,281.87
TNEMEC CO INC,BALTIMORE,MD,39.262943,-76.536194,TNEMEC CO INC,Chemicals,Diisocyanates,NO,NO,TRI,NO,NO,NO,9613.03
WISCONSIN RAPIDS PULP MILL,WISCONSIN RAPIDS,WI,44.404,-89.8255,BILLERUD AMERICAS CORP,Paper,Chlorine,NO,YES,TRI,NO,NO,NO,339501.0
GENERAL METAL FINISHING LLC,ATTLEBORO,MA,41.91878,-71.3227,NN INC,Fabricated Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,62772.19
AMERICAN BITUMINOUS POWER PARTNERS LP,GRANT TOWN,WV,39.561131,-80.163974,,Electric Utilities,Nickel compounds,NO,YES,TRI,YES,NO,NO,446460.3
U.S. STEEL GRANITE CITY WORKS,GRANITE CITY,IL,38.6954,-90.1367,US STEEL CORP,Primary Metals,Carbonyl sulfide,NO,YES,TRI,NO,NO,NO,70421.07
NEW HAMPSHIRE BALL BEARINGS INC,LACONIA,NH,43.54432,-71.49148,NMB USA INC,Fabricated Metals,Copper compounds,NO,NO,TRI,NO,NO,NO,195007.55
FORMOSA PLASTICS CORP TEXAS,POINT COMFORT,TX,28.69759,-96.542101,FORMOSA PLASTICS CORP USA,Chemicals,Copper compounds,NO,NO,TRI,NO,NO,NO,11000.39
GREENAMERICA BIOFUELS ORD LLC,ORD,NE,41.5701,-98.821,BERKSHIRE HATHAWAY INC,Chemicals,Benzene,NO,YES,TRI,YES,NO,NO,0.0
GRIFFITH ENERGY - PLATTSBURGH,PLATTSBURGH,NY,44.67056,-73.44639,SUPERIOR PLUS ENERGY SERVICES INC,Petroleum Bulk Terminals,Cumene,NO,YES,TRI,YES,NO,NO,0.0
BADGER STATE ETHANOL LLC,MONROE,WI,42.5949,-89.66691,BADGER STATE ETHANOL LLC,Chemicals,Benzene,NO,YES,TRI,YES,NO,NO,0.0
CMC STEEL NEW JERSEY,SAYREVILLE,NJ,40.480106,-74.320981,COMMERCIAL METALS CO,Primary Metals,Zinc (fume or dust),NO,NO,TRI,NO,NO,NO,1344182.15
ROGERS METAL SERVICES INC.,SKOKIE,IL,42.0145,-87.72002,,Fabricated Metals,Ammonia,NO,NO,TRI,NO,NO,NO,25.98
NORTHVILLE INDUSTRIES CORP. - SETAUKET TERMINAL,EAST SETAUKET,NY,40.917077,-73.093918,NIC HOLDING CORP,Petroleum Bulk Terminals,Benzene,NO,YES,TRI,YES,NO,NO,1566.82
NORTHFIELD,NEW BOSTON,MI,42.16542,-83.3946,OLDCASTLE INC,Nonmetallic Mineral Product,Naphthalene,NO,YES,TRI,YES,NO,NO,7119.98
AMERICAN ACRYL LP,SEABROOK,TX,29.600902,-95.022533,AMERICAN ACRYL LLC,Chemicals,Trade Secret,NO,NO,TRI,NO,NO,NO,55674.95
ATLAS PUTTY PRODUCTS CO,TINLEY PARK,IL,41.5531,-87.82253,ATLAS PUTTY PRODUCTS CO,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,0.0
EASTMAN CHEMICAL CO TENNESSEE OPERATIONS,KINGSPORT,TN,36.527055,-82.53858,EASTMAN CHEMICAL CO,Chemicals,Copper compounds,NO,NO,TRI,NO,NO,NO,1068872.1
BALCHEM CORP,GREEN POND,SC,32.746667,-80.546944,BALCHEM CORP,Chemical Wholesalers,Ethylene glycol,NO,YES,TRI,NO,NO,NO,36201.78
SHELL NORCO CHEMICAL PLANT,NORCO,LA,30.000964,-90.403863,SHELL OIL CO,Chemicals,Lead compounds,NO,YES,PBT,NO,YES,NO,86308.4
US ECOLOGY IDAHO INC.,GRAND VIEW,ID,43.0635,-116.26375,REPUBLIC SERVICES INC,Hazardous Waste,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,120020.84
HYDRO EXTRUSION USA LLC. CRESSONA OPERATION,CRESSONA,PA,40.632927,-76.187912,HYDRO EXTRUSION USA LLC,Primary Metals,Lead,NO,NO,PBT,YES,YES,NO,41797.23
ALLNEX USA INC.,LOUISVILLE,KY,38.180278,-85.753611,ALLNEX USA INC,Chemicals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,0.0
ADHESIVE APPLICATIONS INC. - O'NEILL ST EASTHAMPTON,EASTHAMPTON,MA,42.28558,-72.65686,ADHESIVES APPLICATIONS INC,Miscellaneous Manufacturing,Toluene,NO,YES,TRI,NO,NO,NO,308795.0
PAOLI INC,ORLEANS,IN,38.6475,-86.4508,HNI CORP,Furniture,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,157066.84
CELANESE LTD BAY CITY PLANT,BAY CITY,TX,28.861921,-96.020763,CELANESE CORP,Chemicals,Propionaldehyde,NO,YES,TRI,NO,NO,NO,1870.16
OC TANNER MANUFACTURING CO,SALT LAKE CITY,UT,40.72817,-111.88824,,Miscellaneous Manufacturing,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,0.0
OWENS CORNING ROOFING & ASPHALT LLC,COMPTON,CA,33.90761,-118.22289,OWENS CORNING,Petroleum,Copper compounds,NO,NO,TRI,NO,NO,NO,0.0
ITT CANNON LLC DBA BIW CONNECTOR SYSTEMS,SANTA ROSA,CA,38.44999,-122.73485,ITT CORP,Computers and Electronic Products,Copper,NO,NO,TRI,NO,NO,NO,31091.07
TEHACHAPI CEMENT LLC,TEHACHAPI,CA,35.12279,-118.369304,SKANON INVESTMENTS INC,Nonmetallic Mineral Product,Dioxin and dioxin-like compounds,NO,YES,Dioxin,YES,YES,NO,0.3306048151999999
US BATTERY MANUFACTURING CO,AUGUSTA,GA,33.36962,-82.00746,PALOS VERDES BUILDING CORP,Electrical Equipment,Lead,NO,NO,PBT,YES,YES,NO,5755807.15
EVONIK  CORP,MILTON,WI,42.781111,-88.968889,EVONIK CORP,Chemicals,Cobalt,NO,YES,TRI,YES,NO,NO,51229.92
SAFETY-KLEEN SYSTEMS CHESTER (CVA),CHESTER,VA,37.350891,-77.381283,CLEAN HARBORS INC,Hazardous Waste,Ethylene glycol,NO,YES,TRI,NO,NO,NO,1264816.97
WEST AGRO INC D/B/A DELAVAL MANUFACTURING,CHILLICOTHE,MO,39.78245,-93.53963,DELAVAL INC,Plastics and Rubber,Zinc compounds,NO,NO,TRI,NO,NO,NO,43430.88
PURINA ANIMAL NUTRITION LLC - WASHINGTON COURT HOUSE,WASHINGTON COURT HOUSE,OH,39.5307,-83.40678,LAND O LAKES INC,Food,Copper compounds,NO,NO,TRI,NO,NO,NO,0.0
COFFEYVILLE RESOURCES NITROGEN FERTILIZERS LLC,COFFEYVILLE,KS,37.04536,-95.60517,CVR ENERGY INC,Chemicals,Vanadium compounds,NO,NO,TRI,NO,NO,NO,7501.08
GORGAS STEAM PLANT,PARRISH,AL,33.644855,-87.19986,SOUTHERN CO,Electric Utilities,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,3808564.67
PMX INDUSTRIES INC,CEDAR RAPIDS,IA,41.927033,-91.692688,,Primary Metals,Zinc (fume or dust),NO,NO,TRI,NO,NO,NO,46255.0
NORTHERN COATINGS & CHEMICAL CO INC,MENOMINEE,MI,45.10416,-87.610892,,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,44300.92
POLYNT COMPOSITES USA INC,PENSACOLA,FL,30.407231,-87.241979,POLYNT COMPOSITES USA INC,Chemicals,Maleic anhydride,NO,YES,TRI,NO,NO,NO,0.0
BRILLION IRON WORKS INC,BRILLION,WI,44.17923,-88.06016,METALDYNE PERFORMANCE GROUP INC,Primary Metals,Nickel,NO,YES,TRI,YES,NO,NO,563804.67
DASCO PRO INC,ROCKFORD,IL,42.24391,-89.087415,,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,26.0
BENJAMIN MOORE & CO-DALLAS,MESQUITE,TX,32.77078,-96.60806,BERKSHIRE HATHAWAY INC,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,1992.02
GRIFFITH ENERGY - OLEAN,OLEAN,NY,42.07114,-78.395687,SUPERIOR PLUS ENERGY SERVICES INC,Petroleum Bulk Terminals,Cumene,NO,YES,TRI,YES,NO,NO,0.0
MAHLE FILTER SYSTEMS NA INC,WINTERSET,IA,41.3475,-94.011389,MAHLE INDUSTRIES INC,Transportation Equipment,Ammonia,NO,NO,TRI,NO,NO,NO,502422.0
3M CO - SPRINGFIELD,SPRINGFIELD,MO,37.21287,-93.2272,3M CO,Chemicals,"Toluene-2,6-diisocyanate",NO,NO,TRI,YES,NO,NO,551.02
MARTIN MARIETTA RIGDEN READY MIX,FORT COLLINS,CO,40.55592,-105.01993,MARTIN MARIETTA MATERIALS INC,Nonmetallic Mineral Product,Lead compounds,NO,YES,PBT,NO,YES,NO,9.347
409 - REDWING OILSEEDS PLANT,RED WING,MN,44.5683,-92.5333,ARCHER DANIELS MIDLAND CO,Food,n-Hexane,NO,YES,TRI,NO,NO,NO,271665.95999999996
BALL METAL BEVERAGE CONTAINER CORP,MIDDLETOWN,NY,41.46035,-74.36197,BALL CORP,Fabricated Metals,Formaldehyde,NO,YES,TRI,YES,NO,NO,66969.03
AOC L.L.C.,PERRIS,CA,33.8311,-117.26157,,Chemicals,Methyl methacrylate,NO,YES,TRI,NO,NO,NO,0.0
FIRST AMERICAN RESOURCES CO,MABLETON,GA,33.81353,-84.49444,,Fabricated Metals,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,161979.0
HYDRITE CHEMICAL CO.,MILWAUKEE,WI,43.164444,-88.001944,HYDRITE CHEMICAL CO,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,4985.2
ABB INSTALLATION PRODUCTS INC.,ATHENS,TN,35.44304,-84.62955,ABB INC,Electrical Equipment,Zinc compounds,NO,NO,TRI,NO,NO,NO,48590.625
HEXPOL COMPOUNDING BURTON RUBBER PROCESSING,BURTON,OH,41.46773,-81.12991,HEXPOL COMPOUNDING LLC,Plastics and Rubber,Zinc compounds,NO,NO,TRI,NO,NO,NO,63675.08
US TVA WIDOWS CREEK FOSSIL PLANT,STEVENSON,AL,34.883314,-85.755278,US TENNESSEE VALLEY AUTHORITY,Electric Utilities,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,18100000.87
NALCO FRESNO FACILITY,FRESNO,TX,29.54116,-95.44773,ECOLAB INC,Chemicals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,69171.04000000001
FRANKLIN PRECISION CASTINGS,FRANKLIN,PA,41.4032,-79.84749,,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,235899.18
ALLIANCE COMPRESSORS,NATCHITOCHES,LA,31.805996,-93.088774,COPELAND LP,Machinery,Manganese compounds,NO,YES,TRI,NO,NO,NO,155105.01
EASTLAKE PLANT,EASTLAKE,OH,41.670973,-81.443145,FIRSTENERGY CORP,Electric Utilities,Arsenic compounds,NO,YES,TRI,YES,NO,NO,65605.08
CAMERON INTERNATIONAL CORP,HAMMOND,LA,30.476361,-90.457103,CAMERON INTERNATIONAL CORP,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,48367.35
"GREDE-RADFORD, LLC",RADFORD,VA,37.120347,-80.591906,,Primary Metals,Nickel,NO,YES,TRI,YES,NO,NO,584.4
FIELDALE FARMS CORP DIRECT FEED MILLS,BALDWIN,GA,34.508,-83.5383,FIELDALE FARMS CORP,Food,Manganese,NO,YES,TRI,NO,NO,NO,0.0
BRAME ENERGY CENTER,LENA,LA,31.3973,-92.7189,CLECO CORPORATE HOLDINGS LLC,Electric Utilities,Copper compounds,NO,NO,TRI,NO,NO,NO,45381.18
DAP GLOBAL INC,SPARROWS POINT,MD,39.24907,-76.458388,RPM INTERNATIONAL INC,Chemicals,Ammonia,NO,NO,TRI,NO,NO,NO,6177.99
LEE BRICK & TILE CO,SANFORD,NC,35.54541,-79.19051,,Nonmetallic Mineral Product,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,117661.35
SIKA MBCC US LLC - STREETSBORO,STREETSBORO,OH,41.25391,-81.3454,SIKA CORP,Nonmetallic Mineral Product,Sodium nitrite,NO,NO,TRI,NO,NO,NO,0.0
TOYOTA MOTOR MANUFACTURING KENTUCKY,GEORGETOWN,KY,38.26035,-84.534367,TOYOTA MOTOR N.A. INC,Transportation Equipment,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,478544.23
CLEAN HARBORS EL DORADO LLC,EL DORADO,AR,33.2044,-92.6308,CLEAN HARBORS INC,Hazardous Waste,Methanol,NO,YES,TRI,NO,NO,NO,8736951.790000001
AIRGAS SPECIALTY PRODUCTS-RIVERDALE IL,RIVERDALE,IL,41.644123,-87.651911,AIRGAS INC,Chemical Wholesalers,Ammonia,NO,NO,TRI,NO,NO,NO,17001.12
NOURYON FUNCTIONAL CHEMICALS LLC,LA PORTE,TX,29.687314,-95.12114,NOURYON USA LLC,Chemicals,Chloroethane,NO,YES,TRI,NO,NO,NO,5082.18
SIMMONS-DECATUR FEEDMIL,DECATUR,AR,36.335156,-94.460708,SIMMONS FOODS INC,Food,Zinc compounds,NO,NO,TRI,NO,NO,NO,0.0
SPRAY PRODUCTS CORP,PLYMOUTH MEETING,PA,40.10564,-75.31502,,Chemicals,Tetrachloroethylene,NO,YES,TRI,YES,NO,NO,0.0
CLOW VALVE CO FOUNDRY,OSKALOOSA,IA,41.27989,-92.62632,MCWANE INC,Primary Metals,Manganese compounds,NO,YES,TRI,NO,NO,NO,93833.76
HF SIINCLAIR TULSA REFINING LLC EAST FACILITY,TULSA,OK,36.1184,-96.0011,HF SINCLAIR CORP,Petroleum,Mercury compounds,NO,YES,PBT,NO,YES,NO,118.77
BASF CORP,WEST MEMPHIS,AR,35.136057,-90.096893,BASF CORP,Chemicals,Allyl alcohol,NO,NO,TRI,NO,NO,NO,1050.45
ARKEMA INC,CROSBY,TX,29.948842,-95.021864,ARKEMA DELAWARE INC,Chemicals,tert-Butyl alcohol,NO,NO,TRI,NO,NO,NO,1510774.22
LION ELASTOMERS LLC,PORT NECHES,TX,29.987664,-93.944972,LION ELASTOMERS HOLDINGS,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,500.0
J RETTENMAIER USA LP,FOSSTON,MN,47.58073,-95.76151,JRS USA LP,Food,Nitric acid,NO,NO,TRI,NO,NO,NO,487921.14
SAFT AMERICA INC,VALDOSTA,GA,30.80266,-83.28763,SAFT AMERICA INC,Electrical Equipment,Cobalt compounds,NO,YES,TRI,YES,NO,NO,26578.31
KINDER MORGAN TRANSMIX CO LLC,INDIANOLA,PA,40.571179,-79.863385,KINDER MORGAN,Petroleum,Benzene,NO,YES,TRI,YES,NO,NO,23585.75
SAN MIGUEL ELECTRIC COOPERATIVE INC,CHRISTINE,TX,28.704455,-98.477218,,Electric Utilities,Vanadium compounds,NO,NO,TRI,NO,NO,NO,563683.48
3M CO - SPRINGFIELD,SPRINGFIELD,MO,37.21287,-93.2272,3M CO,Chemicals,Tetrabromobisphenol A,NO,YES,PBT,NO,YES,NO,4900.96
