FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
XTRA FACTORS,PRATT,KS,37.657092,-98.736096,XF ENTERPRISES INC,Food,Zinc compounds,NO,NO,TRI,NO,NO,NO,823.1
KERRY INC,ALBANY,MN,45.630111,-94.571411,KERRY INC,Food,Nitric acid,NO,NO,TRI,NO,NO,NO,3841.0
ASHLAND SPECIALTY INGREDIENTS GP,HOPEWELL,VA,37.290756,-77.282185,ASHLAND LLC,Chemicals,Propylene oxide,NO,YES,TRI,YES,NO,NO,9300.94
400 ROBINSON FANS,HARMONY,PA,40.80027,-80.13222,,Machinery,Nickel,NO,YES,TRI,YES,NO,NO,1330.93
SPS TECHNOLOGIES LLC,JENKINTOWN,PA,40.101753,-75.138908,BERKSHIRE HATHAWAY INC,Fabricated Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,800750.8200000001
ARVESTA CORP,PERRY,OH,41.748776,-81.155151,ARVESTA CORP,Chemicals,"1,3-Butadiene",NO,YES,TRI,YES,NO,NO,207240.75
ACF HUNTINGTON INC.,HUNTINGTON,WV,38.42658,-82.41754,ACF INDUSTRIES LLC,Transportation Equipment,Manganese,NO,YES,TRI,NO,NO,NO,158540.2
TARKETT USA INC DBA JOHNSONITE,CHAGRIN FALLS,OH,41.40935,-81.2744,TARKETT FINANCE INC,Plastics and Rubber,Di(2-ethylhexyl) phthalate,NO,YES,TRI,YES,NO,NO,380895.01
DPC INDUSTRIES INC,LONGVIEW,TX,32.37753,-94.62097,DX HOLDING CO INC,Chemical Wholesalers,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,765.72
TTM TECHNOLOGIES,LITTLETON,CO,39.56875,-105.11692,TTM TECHNOLOGIES INC,Computers and Electronic Products,Formaldehyde,NO,YES,TRI,YES,NO,NO,1452.3
TREK BICYCLE CORP,WATERLOO,WI,43.18109,-89.00249,TREK BICYCLE CORP,Transportation Equipment,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,335103.44
LAND O'LAKES FARMLAND FEED,BATTLE CREEK,MI,42.223857,-85.284326,LAND O'LAKES INC,Food,Copper compounds,NO,NO,TRI,NO,NO,NO,4998.0
RAYTHEON CO,MCKINNEY,TX,33.21685,-96.64827,RAYTHEON CO,Computers and Electronic Products,Trichlorofluoromethane (CFC-11),NO,NO,TRI,NO,NO,NO,136101.0
FOAMEX LP TUPELO-EAST DIV,VERONA,MS,34.169417,-88.69925,FOAMEX LP,Plastics and Rubber,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,2101732.25
RAVEN INDUSTRIES INC,TACOMA,WA,47.263039,-122.409925,,Plastics and Rubber,Styrene,NO,YES,TRI,YES,NO,NO,35393.0
WATER ENG SERVICES INC,PHOENIX,AZ,33.4432,-112.07274,,Chemicals,Nitric acid,NO,NO,TRI,NO,NO,NO,0.0
EQUISTAR CHEMICALS CLINTON PLANT,CLINTON,IA,41.807,-90.296,LYONDELLBASELL FINANCE CO,Chemicals,Benzene,NO,YES,TRI,YES,NO,NO,117759.04
INTERNATIONAL PAPER-VICKSBURG MILL,REDWOOD,MS,32.52923,-90.774508,INTERNATIONAL PAPER CO,Paper,Methanol,NO,YES,TRI,NO,NO,NO,17216961.990000002
NATIONAL ZINC PROCESSORS INC,BENTON HARBOR,MI,42.09527,-86.43801,,Primary Metals,Zinc (fume or dust),NO,NO,TRI,NO,NO,NO,2315.7
EQUISTAR CHEMICALS CLINTON PLANT,CLINTON,IA,41.807,-90.296,LYONDELLBASELL FINANCE CO,Chemicals,"1,3-Butadiene",NO,YES,TRI,YES,NO,NO,86101.0
IAC IOWA CITY LLC,IOWA CITY,IA,41.637626,-91.496759,IAC N.A.,Plastics and Rubber,Zinc compounds,NO,NO,TRI,NO,NO,NO,5095.78
WRIGHT & MCGILL CO,DENVER,CO,39.78099,-104.93939,,Miscellaneous Manufacturing,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,102001.0
LYONDELL CHEMICAL CO,CHANNELVIEW,TX,29.816654,-95.107603,LYONDELLBASELL FINANCE CO,Chemicals,Propylene oxide,NO,YES,TRI,YES,NO,NO,21677139.95
PHILLIPS 66 CO-BAYWAY REFINERY,LINDEN,NJ,40.640135,-74.21888,PHILLIPS 66,Petroleum,Chlorine,NO,YES,TRI,NO,NO,NO,24801.41
STARK CERAMICS INC.,EAST CANTON,OH,40.78399,-81.29265,,Nonmetallic Mineral Product,Zinc compounds,NO,NO,TRI,NO,NO,NO,155749.0
CANAM STEEL CORP LAFAYETTE IN PLANT,LAFAYETTE,IN,40.39355,-86.86202,CANAM MANAC GROUP INC,Fabricated Metals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,191392.77
POLYNT COMPOSITES USA INC. - ENNIS,ENNIS,TX,32.35549,-96.64333,POLYNT COMPOSITES USA INC,Chemicals,sec-Butyl alcohol,NO,NO,TRI,NO,NO,NO,4125.63
REED & BARTON SILVERSMITHS,TAUNTON,MA,41.91895,-71.0999,,Miscellaneous Manufacturing,Copper,NO,NO,TRI,NO,NO,NO,567521.0700000001
ATLAS ROOFING CORP,LAGRANGE,GA,32.9969,-85.0464,ATLAS ROOFING CORP,Chemicals,Trichlorofluoromethane (CFC-11),NO,NO,TRI,NO,NO,NO,878730.91
DIAL CORP,MONTGOMERY,IL,41.732727,-88.364082,DIAL CORP,Chemicals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,775.28
TREMCO INC,COLUMBUS,OH,39.95876,-83.11072,BF GOODRICH CO,Chemicals,Butyl benzyl phthalate,NO,NO,TRI,NO,NO,NO,6600.46
ENGINEERED POLYMER SOLUTIONS INC (DBA VALSPAR COATINGS),DALLAS,TX,32.77368,-96.90414,VALSPAR INC,Chemicals,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,21818.97
MAYFIELD SWEET FEED MILL INC,MAYFIELD,KY,36.724167,-88.660556,,Food,Zinc compounds,NO,NO,TRI,NO,NO,NO,35.0
COVESTRO LLC,EAST PROVIDENCE,RI,41.79983,-71.348988,COVESTRO LLC,Chemicals,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,588000.98
PENETONE CORP,TENAFLY,NJ,40.933391,-73.961053,,Chemicals,Phosphoric acid,NO,NO,TRI,NO,NO,NO,1.03
HF SINCLAIR WOODS CROSS REFINING LLC,WOODS CROSS,UT,40.886022,-111.904759,HF SINCLAIR CORP,Petroleum,Naphthalene,NO,YES,TRI,YES,NO,NO,354.1
NOURYON SURFACE CHEMISTRY LLC,CHATTANOOGA,TN,35.087711,-85.25779,NOURYON CHEMICALS LLC,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,216196.57
ATI ALLEGHENY LUDLUM INC,NEW BEDFORD,MA,41.603889,-70.904444,ALLEGHENY TECHNOLOGIES INC,Primary Metals,Manganese,NO,YES,TRI,NO,NO,NO,1250.0
REICHHOLD LLC 2,MORRIS,IL,41.38888,-88.30116,POLYNT COMPOSITES USA INC,Chemicals,Phthalic anhydride,NO,YES,TRI,NO,NO,NO,7910.89
TM DEER PARK SERVICES LP,DEER PARK,TX,29.73427,-95.08986,TEXAS MOLECULAR LP,Hazardous Waste,Diethanolamine,NO,YES,TRI,NO,NO,NO,1501.28
WHIRLPOOL CORP,OXFORD,MS,34.35386,-89.53956,WHIRLPOOL CORP,Electrical Equipment,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,191251.41
UNITED ROLLS INC,CANTON,OH,40.81076,-81.33937,WHEMCO INC,Machinery,Nickel,NO,YES,TRI,YES,NO,NO,205.0
MI METALS INC SMYRNA,SMYRNA,TN,36.002233,-86.49755,MI METALS INC,Fabricated Metals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,78001.07
KALAS MANUFACTURING INC PLANT 2,DENVER,PA,40.224581,-76.111932,KALAS MANUFACTURING INC,Primary Metals,Antimony compounds,NO,YES,TRI,NO,NO,NO,438.9
DOW REICHHOLD KENSINGTON PLANT,CHICKAMAUGA,GA,34.772147,-85.368168,DOW REICHHOLD SPECIALTY LATEX LLC,Chemicals,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,5451.5
WHIRLPOOL CORP BENTON HARBOR DIV,BENTON HARBOR,MI,42.11582,-86.467388,WHIRLPOOL CORP,Fabricated Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,54066.04
L & B PRODUCTS CORP,HUDSON,NY,42.24922,-73.79628,L & B CONTRACT IND,Furniture,Cyanide compounds,NO,YES,TRI,NO,NO,NO,14.85
HUNT REFINING CO A CORP,TUSCALOOSA,AL,33.2003,-87.607,HUNT CONSOLIDATED INC,Petroleum,Toluene,NO,YES,TRI,NO,NO,NO,39456.0
US REDUCTION CO,EAST CHICAGO,IN,41.62988,-87.46166,US REDUCTION CO,Primary Metals,Lead,NO,NO,PBT,YES,YES,NO,3744.29
AEROSCIENTIFIC CORP,ANAHEIM,CA,33.81642,-117.90494,DATA DESIGN LABORATORIES,Computers and Electronic Products,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,81154.83
HEMLOCK SEMICONDUCTOR OPERATIONS LLC,HEMLOCK,MI,43.430944,-84.157228,CORNING INC,Primary Metals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,3665247.34
PONTIAC ASSEMBLY CENTER,PONTIAC,MI,42.61133,-83.2483,GENERAL MOTORS LLC,Transportation Equipment,Nitric acid,NO,NO,TRI,NO,NO,NO,57900.91
WERTHAN PACKAGING INC,NASHVILLE,TN,36.17691,-86.79378,WERTHAN PACKAGING INC,Plastics and Rubber,"1,4-Dioxane",NO,YES,TRI,YES,NO,NO,67399.11
CAROL CABLE CO INC,WOONSOCKET,RI,42.00208,-71.50232,GK TECHS INC,Primary Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,8460.9
WITCO CORP OLEO/SURFACTANTS GROUP,SANTA FE SPRINGS,CA,33.95502,-118.06395,WITCO CORP,Chemicals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,3301.1
AKZO NOBEL COATINGS INC.,PONTIAC,MI,42.62795,-83.29307,AKZO NOBEL,Chemicals,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,38550.9
US AIR FORCE PLANT 3 - ROCKWELL INTL CORP,TULSA,OK,36.20194,-95.86879,ROCKWELL INTL CORP,Computers and Electronic Products,Nitric acid,NO,NO,TRI,NO,NO,NO,141671.12
DARAMIC LLC,OWENSBORO,KY,37.810556,-87.049722,POLYPORE INTERNATIONAL LP,Paper,"1,3-Butadiene",NO,YES,TRI,YES,NO,NO,447500.86
XICOR INC,MILPITAS,CA,37.40655,-121.91547,,Computers and Electronic Products,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,70976.98999999999
CALUMET COTTON VALLEY REFINING LLC CALUMET COTTON VALLEY,COTTON VALLEY,LA,32.800556,-93.412778,CALUMET REFINING LLC,Petroleum,Benzene,NO,YES,TRI,YES,NO,NO,8850.869999999999
PCC AIRFOILS LLC/SMP,WICKLIFFE,OH,41.61073,-81.47391,BERKSHIRE HATHAWAY INC,Transportation Equipment,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,45192.9
MASK-OFF CO INC,MONROVIA,CA,34.141457,-118.006232,,Paper,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,10750.8
CENTRILIFT CABLE PLANT,CLAREMORE,OK,36.33049,-95.61137,BAKER HUGHES HOLDINGS LLC,Machinery,Antimony compounds,NO,YES,TRI,NO,NO,NO,3316.3599999999997
CORE MOLDING TECHNOLOGIES,COLUMBUS,OH,39.9686,-83.1369,CORE MOLDING TECHNOLOGIES INC,Plastics and Rubber,"4,4'-Methylenedi(phenyl isocyanate)",NO,YES,TRI,NO,NO,NO,2160.0699999999997
BASF CORP,MONACA,PA,40.660554,-80.347521,BASF CORP,Chemicals,Acrylic acid,NO,YES,TRI,NO,NO,NO,41.129999999999995
HAUSER INC,BOULDER,CO,40.05976,-105.20437,,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,2112801.3
DELTA MILLS MARKETING DELTA 2,WALLACE,SC,34.73763,-79.82965,DELTA WOODSIDE INDUSTRIES,Textiles,Methanol,NO,YES,TRI,NO,NO,NO,130146.23
CARPENTER MANUFACTURING INC,MITCHELL,IN,38.73166,-86.48865,,Transportation Equipment,Zinc compounds,NO,NO,TRI,NO,NO,NO,1351.14
PPG ARCHITECTURAL FINISHES INC,OAKWOOD,GA,34.21374,-83.89722,PPG INDUSTRIES INC,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,49940.92
ROCKFORD PRODUCTS CORP,ROCKFORD,IL,42.238932,-89.08851,,Fabricated Metals,Zinc compounds,NO,NO,TRI,NO,NO,NO,5030.85
C P HALL CO,TORRANCE,CA,33.84322,-118.33406,,Chemicals,Di(2-ethylhexyl) phthalate,NO,YES,TRI,YES,NO,NO,1090.97
WESTROCK LONGVIEW LLC,LONGVIEW,WA,46.10361,-122.92167,WESTROCK CO,Paper,Nitric acid,NO,NO,TRI,NO,NO,NO,42000.96
MESSIER SERVICES SNECMA GROUP,STERLING,VA,39.02081,-77.432533,SNECMA,Transportation Equipment,Cyanide compounds,NO,YES,TRI,NO,NO,NO,4000.79
NEATON AUTO PRODUCTS MANUFACTURING INC,EATON,OH,39.73359,-84.62415,,Transportation Equipment,Cyclohexane,NO,NO,TRI,NO,NO,NO,105001.1
AVERY DENNISON MFD,LOWELL,IN,41.294423,-87.441638,AVERY DENNISON CORP,Paper,Toluene,NO,YES,TRI,NO,NO,NO,232650.0
KEMET A YAGEO CO,SIMPSONVILLE,SC,34.74828,-82.28117,,Computers and Electronic Products,Dichloromethane,NO,YES,TRI,YES,NO,NO,455882.93
CIRCUIT SCIENCE INC,PLYMOUTH,MN,45.01832,-93.4801,,Fabricated Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,12100.91
ARVESTA CORP,PERRY,OH,41.748776,-81.155151,ARVESTA CORP,Chemicals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,200.75
MATTHEWS INTERNATIONAL CORP,SEARCY,AR,35.239336,-91.730615,MATTHEWS INTERNATIONAL CORP,Primary Metals,Nickel,NO,YES,TRI,YES,NO,NO,68386.72
DUBOIS CHEMICALS INC. - HAMILTON OH (EAGLE),HAMILTON,OH,39.365833,-84.536944,DUBOIS CHEMICALS INC,Chemicals,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,30.68
RAILWAY HANDLE CORP,KENBRIDGE,VA,36.966133,-78.134722,CHARLES D ROBERTS CO,Wood Products,Toluene,NO,YES,TRI,NO,NO,NO,91206.01
CRAIN INDUSTRIES INC FT SMITH DIV,FORT SMITH,AR,35.328029,-94.372997,CRAIN INDUSTRIES INC,Plastics and Rubber,Dichloromethane,NO,YES,TRI,YES,NO,NO,813072.05
SCHLOSSER FORGE CO,VERDI,NV,39.52173,-119.97862,HOWMET AEROSPACE INC,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,81072.88
TRIUMPH AEROSPACE STRUCTURES,HAWTHORNE,CA,33.92113,-118.334815,TRIUMPH GROUP INC,Transportation Equipment,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,168601.07
KEYSTONE THERMISTOR CORP.,MOUNT JEWETT,PA,41.72569,-78.6446,GE CO,Computers and Electronic Products,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,270200.87
ASARCO LLC RAY COMPLEX/ HAYDEN SMELTER & CONCENTRATOR,HAYDEN,AZ,33.003378,-110.77632,AMERICAS MINING CORP,Primary Metals,Copper compounds,NO,NO,TRI,NO,NO,NO,85526741.02
ARDAGH METAL BEVERAGE USA INC. RE: BISHOPVILLE SC FACILITY,BISHOPVILLE,SC,34.22271,-80.233118,ARDAGH HOLDINGS USA INC,Fabricated Metals,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,178758.98
DANIEL BOONE PAINT CO INC,TUKWILA,WA,47.461484,-122.243698,RODDA PAINT CO,Chemicals,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,6001.0
OMNOVA SOLUTIONS INC AUBURN PLANT,AUBURN,PA,40.60868,-76.0962,OMNOVA SOLUTIONS INC,Plastics and Rubber,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,57.99
ALLIED FINISHING INC,KENTWOOD,MI,42.88889,-85.56933,,Fabricated Metals,Chlorine,NO,YES,TRI,NO,NO,NO,219652.77
ABC /NACO CORP,ANDERSON,IN,40.1426,-85.6685,,Primary Metals,Chromium,NO,YES,TRI,NO,NO,NO,2082.1
CHROMALLOY GAS TURBINE CORP  TURBINE SUPPORT DIV,FRANKLIN,GA,33.285514,-85.09516,CHROMALLOY GAS TURBINE CORP,Transportation Equipment,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,65401.0
LANXESS - CENTRAL,EL DORADO,AR,33.1831,-92.7069,LANXESS CORP,Chemicals,"4,4'-Isopropylidenediphenol",NO,YES,TRI,NO,NO,NO,20401.21
KRAFT FOODS GROUP INC.,BENTONVILLE,AR,36.369444,-94.196111,KRAFT FOODS GROUP INC,Food,Phosphoric acid,NO,NO,TRI,NO,NO,NO,266955.06
INVERNESS CASTING GROUP BANGOR DIV,BANGOR,MI,42.31609,-86.1064,INVERNESS PARTNERS,Fabricated Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,2040.63
CHROMIUM CORP,CLEVELAND,OH,41.46347,-81.6269,ELK TECHNOLOGY GROUP INC,Fabricated Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,906125.95
ECOLAB INC.,GARLAND,TX,32.8896,-96.66861,,Chemicals,Phosphoric acid,NO,NO,TRI,NO,NO,NO,71.11
METAL PROCESSING CO INC,MILWAUKEE,WI,43.07726,-87.95385,,Fabricated Metals,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,25691.3
BAYER CROPSCIENCE LP,INSTITUTE,WV,38.383113,-81.777205,BAYER GROUP,Chemicals,Dichloromethane,NO,YES,TRI,YES,NO,NO,37101.8
3M CO-DETROIT,DETROIT,MI,42.4478,-83.0029,3M CO,Nonmetallic Mineral Product,2-Ethoxyethanol,NO,YES,TRI,NO,NO,NO,540240.0
UNITED TECHNOLOGIES AUTOMOTIVE INC,PORT HURON,MI,42.95472,-82.44683,UNITED TECHNOLOGIES CORP,Transportation Equipment,Formaldehyde,NO,YES,TRI,YES,NO,NO,5277.0
JOFCO INC PLANT 1,JASPER,IN,38.39659,-86.92741,,Furniture,Formaldehyde,NO,YES,TRI,YES,NO,NO,119430.72
ASSOCIATED MILK PRODUCERS INC,ROCHESTER,MN,44.01641,-92.46219,ASSOCIATED MILK PRODUCERS INC,Food,Phosphoric acid,NO,NO,TRI,NO,NO,NO,245401.1
CRANE VALVES,WASHINGTON,IA,41.30837,-91.677253,CRANE CO,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,73617.94
LEAD PRODUCTS CO INC,HOUSTON,TX,29.75722,-95.33718,,Primary Metals,Lead,NO,NO,PBT,YES,YES,NO,664450.73
"SPGPRINTS AMERICA, INC.",CHARLOTTE,NC,35.273451,-80.810605,BENCIS CAPITAL PARTNERS / STORK NV,Fabricated Metals,Nickel compounds,NO,YES,TRI,YES,NO,NO,4108861.8
GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,PALATKA,FL,29.681083,-81.680217,KOCH INDUSTRIES INC,Paper,Ammonia,NO,NO,TRI,NO,NO,NO,723701.05
FORD MOTOR CO DEARBORN ENGINE PLANT,DEARBORN,MI,42.3025,-83.154167,FORD MOTOR CO,Transportation Equipment,Toluene,NO,YES,TRI,NO,NO,NO,1300.85
ROHN INDUSTRIES INC,FRANKFORT,IN,40.279084,-86.574963,ROHN INDUSTRIES INC,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,1408.0
SUMCO OREGON CORP,SALEM,OR,44.974111,-123.014975,SUMCO USA CORP,Computers and Electronic Products,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,903217.2
INDUSTRIAL SHEET METAL/TRANE,ROCKINGHAM,NC,34.89844,-79.75972,AMERICAN STANDARD COS INC,Machinery,Chromium,NO,YES,TRI,NO,NO,NO,18077.7
RHODIA INC,CHICAGO,IL,41.64561,-87.60805,RHODIA INC,Chemicals,Phosphoric acid,NO,NO,TRI,NO,NO,NO,1186150.45
